"","V1","V2"
"EGF_HUMAN-->EGFR_HUMAN",-1.95260702230528,-0.318253982801392
"EGF_HUMAN-->S10A4_HUMAN",-1.95260702230528,-0.318253982801392
"S10A4_HUMAN-->MYH9_HUMAN",-1.95260702230528,-0.318253982801392
"K7PPA8_HUMAN-->MDM2_HUMAN",-1.95260702230528,-0.318253982801392
"MDM2_HUMAN-->P53_HUMAN",-1.95260702230528,-0.318253982801392
"S10A4_HUMAN-->K7PPA8_HUMAN",-1.95260702230528,-0.318253982801392
"K7PPA8_HUMAN-->SIR1_HUMAN",-1.95260702230528,-0.318253982801392
"MDM2_HUMAN-->MDM4_HUMAN",-1.95260702230528,-0.318253982801392
"MDM4_HUMAN-->P53_HUMAN",-1.95260702230528,-0.318253982801392
"CD2A2_HUMAN-->CDK4_HUMAN",-1.95260702230528,-0.318253982801392
"CDK4_HUMAN-->RB_HUMAN",-1.95260702230528,-0.318253982801392
"MDM2_HUMAN-->CD2A2_HUMAN",-1.95260702230528,-0.318253982801392
"EP300_HUMAN-->P53_HUMAN",-1.95260702230528,-0.318253982801392
"K7PPA8_HUMAN-->EP300_HUMAN",-1.95260702230528,-0.318253982801392
"K7PPA8_HUMAN-->UBP7_HUMAN",-1.95260702230528,-0.318253982801392
"UBP7_HUMAN-->P53_HUMAN",-1.95260702230528,-0.318253982801392
"K7PPA8_HUMAN-->MDM4_HUMAN",-1.95260702230528,-0.318253982801392
"MDM4_HUMAN-->MDM2_HUMAN",-1.95260702230528,-0.318253982801392
"MDM2_HUMAN-->RB_HUMAN",-1.2692155659348,0.921861971659241
"UBP7_HUMAN-->MDM2_HUMAN",-1.2692155659348,0.921861971659241
"MDM2_HUMAN-->UB2D2_HUMAN",-1.2692155659348,0.921861971659241
"UB2D2_HUMAN-->CHIP_HUMAN",-1.2692155659348,0.921861971659241
"MDM2_HUMAN-->UBP7_HUMAN",-1.2692155659348,0.921861971659241
"UB2D2_HUMAN-->CBL_HUMAN",-1.2692155659348,0.921861971659241
"CCND1_HUMAN-->RB_HUMAN",-1.2692155659348,0.921861971659241
"CDK4_HUMAN-->CCND1_HUMAN",-1.2692155659348,0.921861971659241
"MDM2_HUMAN-->SUMO1_HUMAN",-1.2692155659348,0.921861971659241
"SUMO1_HUMAN-->P53_HUMAN",-1.2692155659348,0.921861971659241
