"","V1","V2"
"EGF_HUMAN-->EGFR_HUMAN",-30.879252480758,0.737798958842025
"EGF_HUMAN-->S10A4_HUMAN",-30.879252480758,0.737798958842025
"S10A4_HUMAN-->MYH9_HUMAN",-30.879252480758,0.737798958842025
"K7PPA8_HUMAN-->MDM2_HUMAN",-30.879252480758,0.737798958842025
"MDM2_HUMAN-->P53_HUMAN",-30.879252480758,0.737798958842025
"S10A4_HUMAN-->K7PPA8_HUMAN",-30.879252480758,0.737798958842025
"K7PPA8_HUMAN-->SIR1_HUMAN",-30.879252480758,0.737798958842025
"MDM2_HUMAN-->MDM4_HUMAN",-30.879252480758,0.737798958842025
"MDM4_HUMAN-->P53_HUMAN",-30.879252480758,0.737798958842025
"CD2A2_HUMAN-->CDK4_HUMAN",-30.879252480758,0.737798958842025
"CDK4_HUMAN-->RB_HUMAN",-30.879252480758,0.737798958842025
"MDM2_HUMAN-->CD2A2_HUMAN",-30.879252480758,0.737798958842025
"EP300_HUMAN-->P53_HUMAN",-30.879252480758,0.737798958842025
"K7PPA8_HUMAN-->EP300_HUMAN",-30.879252480758,0.737798958842025
"K7PPA8_HUMAN-->UBP7_HUMAN",-30.879252480758,0.737798958842025
"UBP7_HUMAN-->P53_HUMAN",-30.879252480758,0.737798958842025
"K7PPA8_HUMAN-->MDM4_HUMAN",-30.879252480758,0.737798958842025
"MDM4_HUMAN-->MDM2_HUMAN",-30.879252480758,0.737798958842025
"MDM2_HUMAN-->RB_HUMAN",-20.5145071635157,-18.795074119005
"UBP7_HUMAN-->MDM2_HUMAN",-20.5145071635157,-18.795074119005
"MDM2_HUMAN-->UB2D2_HUMAN",-20.5145071635157,-18.795074119005
"UB2D2_HUMAN-->CHIP_HUMAN",-20.5145071635157,-18.795074119005
"MDM2_HUMAN-->UBP7_HUMAN",-20.5145071635157,-18.795074119005
"UB2D2_HUMAN-->CBL_HUMAN",-20.5145071635157,-18.795074119005
"CCND1_HUMAN-->RB_HUMAN",-20.5145071635157,-18.795074119005
"CDK4_HUMAN-->CCND1_HUMAN",-20.5145071635157,-18.795074119005
"MDM2_HUMAN-->SUMO1_HUMAN",-20.5145071635157,-18.795074119005
"SUMO1_HUMAN-->P53_HUMAN",-20.5145071635157,-18.795074119005
"EP300_HUMAN-->SP1_HUMAN",-20.5145071635157,-18.795074119005
"SP1_HUMAN-->HDAC1_HUMAN",-20.5145071635157,-18.795074119005
"EP300_HUMAN-->G4XH65_HUMAN",-20.5145071635157,-18.795074119005
"G4XH65_HUMAN-->SRC_HUMAN",-20.5145071635157,-18.795074119005
"SRC_HUMAN-->FAK1_HUMAN",-20.5145071635157,-18.795074119005
"SRC_HUMAN-->HNRPK_HUMAN",-20.5145071635157,-18.795074119005
"S10A4_HUMAN-->MDM2_HUMAN",-20.5145071635157,-18.795074119005
"S10A4_HUMAN-->P53_HUMAN",-20.5145071635157,-18.795074119005
"EP300_HUMAN-->JUN_HUMAN",-20.5145071635157,-18.795074119005
"EP300_HUMAN-->HIF1A_HUMAN",-20.5145071635157,-18.795074119005
"HIF1A_HUMAN-->HS90A_HUMAN",-20.5145071635157,-18.795074119005
"BRCA1_HUMAN-->BARD1_HUMAN",-20.5145071635157,-18.795074119005
"G4XH65_HUMAN-->BRCA1_HUMAN",-20.5145071635157,-18.795074119005
"SRC_HUMAN-->SHC1_HUMAN",-20.5145071635157,-18.795074119005
"G4XH65_HUMAN-->HS90A_HUMAN",-1.07570023854672,-30.2291646616249
"SRC_HUMAN-->KHDR1_HUMAN",-1.07570023854672,-30.2291646616249
"SUMO1_HUMAN-->PIAS1_HUMAN",-1.07570023854672,-30.2291646616249
"A4D1G0_HUMAN-->RB_HUMAN",-1.07570023854672,-30.2291646616249
"CD2A2_HUMAN-->A4D1G0_HUMAN",-1.07570023854672,-30.2291646616249
"K7PPA8_HUMAN-->SP1_HUMAN",-1.07570023854672,-30.2291646616249
"G4XH65_HUMAN-->SP1_HUMAN",-1.07570023854672,-30.2291646616249
"SP1_HUMAN-->P53_HUMAN",-1.07570023854672,-30.2291646616249
"B2CL1_HUMAN-->BAD_HUMAN",-1.07570023854672,-30.2291646616249
"K7PPA8_HUMAN-->B2CL1_HUMAN",-1.07570023854672,-30.2291646616249
"CDK4_HUMAN-->CDN1A_HUMAN",-1.07570023854672,-30.2291646616249
"CDN1A_HUMAN-->CCND1_HUMAN",-1.07570023854672,-30.2291646616249
"CDN1A_HUMAN-->PCNA_HUMAN",-1.07570023854672,-30.2291646616249
"PCNA_HUMAN-->DNMT1_HUMAN",-1.07570023854672,-30.2291646616249
"CCND1_HUMAN-->CDN1A_HUMAN",-1.07570023854672,-30.2291646616249
"SP1_HUMAN-->HDAC2_HUMAN",-1.07570023854672,-30.2291646616249
"G4XH65_HUMAN-->HDAC1_HUMAN",-1.07570023854672,-30.2291646616249
"A4D1G0_HUMAN-->CCND1_HUMAN",18.6540208938752,-21.6789780938028
"CCND1_HUMAN-->CDK4_HUMAN",18.6540208938752,-21.6789780938028
"PCNA_HUMAN-->RFC1_HUMAN",18.6540208938752,-21.6789780938028
"SUMO1_HUMAN-->UBC9_HUMAN",18.6540208938752,-21.6789780938028
"UBC9_HUMAN-->RBP2_HUMAN",18.6540208938752,-21.6789780938028
"UB2D2_HUMAN-->ZN363_HUMAN",18.6540208938752,-21.6789780938028
"ZN363_HUMAN-->P53_HUMAN",18.6540208938752,-21.6789780938028
"UBC9_HUMAN-->P53_HUMAN",18.6540208938752,-21.6789780938028
"CDK4_HUMAN-->CDN1B_HUMAN",18.6540208938752,-21.6789780938028
"CDN1B_HUMAN-->CCND1_HUMAN",18.6540208938752,-21.6789780938028
"CD2A2_HUMAN-->NPM_HUMAN",18.6540208938752,-21.6789780938028
"SRC_HUMAN-->EGFR_HUMAN",18.6540208938752,-21.6789780938028
"SRC_HUMAN-->GAB1_HUMAN",18.6540208938752,-21.6789780938028
"EP300_HUMAN-->H31_HUMAN",18.6540208938752,-21.6789780938028
"H31_HUMAN-->CAF1B_HUMAN",18.6540208938752,-21.6789780938028
"CCNE1_HUMAN-->RB_HUMAN",18.6540208938752,-21.6789780938028
"CDN1B_HUMAN-->CCNE1_HUMAN",18.6540208938752,-21.6789780938028
"BRCA1_HUMAN-->P53_HUMAN",18.6540208938752,-21.6789780938028
"HIF1A_HUMAN-->HSP74_HUMAN",18.6540208938752,-21.6789780938028
"HSP74_HUMAN-->CHIP_HUMAN",18.6540208938752,-21.6789780938028
"A4D1G0_HUMAN-->CCND3_HUMAN",18.6540208938752,-21.6789780938028
"CCND3_HUMAN-->CDK4_HUMAN",18.6540208938752,-21.6789780938028
"SP1_HUMAN-->G4XH65_HUMAN",30.8787067335745,-0.735655710682138
"CDC37_HUMAN-->HS90A_HUMAN",30.8787067335745,-0.735655710682138
"CDK4_HUMAN-->CDC37_HUMAN",30.8787067335745,-0.735655710682138
"SP1_HUMAN-->EP300_HUMAN",30.8787067335745,-0.735655710682138
"MDM2_HUMAN-->K7PPA8_HUMAN",30.8787067335745,-0.735655710682138
"UBP7_HUMAN-->DNMT1_HUMAN",30.8787067335745,-0.735655710682138
