"","V1","V2"
"EGF_HUMAN-->EGFR_HUMAN",-15.2901641394163,0.442035773242912
"EGF_HUMAN-->S10A4_HUMAN",-15.2901641394163,0.442035773242912
"S10A4_HUMAN-->MYH9_HUMAN",-15.2901641394163,0.442035773242912
"K7PPA8_HUMAN-->MDM2_HUMAN",-15.2901641394163,0.442035773242912
"MDM2_HUMAN-->P53_HUMAN",-15.2901641394163,0.442035773242912
"S10A4_HUMAN-->K7PPA8_HUMAN",-15.2901641394163,0.442035773242912
"K7PPA8_HUMAN-->SIR1_HUMAN",-15.2901641394163,0.442035773242912
"MDM2_HUMAN-->MDM4_HUMAN",-15.2901641394163,0.442035773242912
"MDM4_HUMAN-->P53_HUMAN",-15.2901641394163,0.442035773242912
"CD2A2_HUMAN-->CDK4_HUMAN",-15.2901641394163,0.442035773242912
"CDK4_HUMAN-->RB_HUMAN",-15.2901641394163,0.442035773242912
"MDM2_HUMAN-->CD2A2_HUMAN",-15.2901641394163,0.442035773242912
"EP300_HUMAN-->P53_HUMAN",-15.2901641394163,0.442035773242912
"K7PPA8_HUMAN-->EP300_HUMAN",-15.2901641394163,0.442035773242912
"K7PPA8_HUMAN-->UBP7_HUMAN",-15.2901641394163,0.442035773242912
"UBP7_HUMAN-->P53_HUMAN",-15.2901641394163,0.442035773242912
"K7PPA8_HUMAN-->MDM4_HUMAN",-15.2901641394163,0.442035773242912
"MDM4_HUMAN-->MDM2_HUMAN",-15.2901641394163,0.442035773242912
"MDM2_HUMAN-->RB_HUMAN",-10.3937593928649,-9.46568556682175
"UBP7_HUMAN-->MDM2_HUMAN",-10.3937593928649,-9.46568556682175
"MDM2_HUMAN-->UB2D2_HUMAN",-10.3937593928649,-9.46568556682175
"UB2D2_HUMAN-->CHIP_HUMAN",-10.3937593928649,-9.46568556682175
"MDM2_HUMAN-->UBP7_HUMAN",-10.3937593928649,-9.46568556682175
"UB2D2_HUMAN-->CBL_HUMAN",-10.3937593928649,-9.46568556682175
"CCND1_HUMAN-->RB_HUMAN",-10.3937593928649,-9.46568556682175
"CDK4_HUMAN-->CCND1_HUMAN",-10.3937593928649,-9.46568556682175
"MDM2_HUMAN-->SUMO1_HUMAN",-10.3937593928649,-9.46568556682175
"SUMO1_HUMAN-->P53_HUMAN",-10.3937593928649,-9.46568556682175
"EP300_HUMAN-->SP1_HUMAN",-10.3937593928649,-9.46568556682175
"SP1_HUMAN-->HDAC1_HUMAN",-10.3937593928649,-9.46568556682175
"EP300_HUMAN-->G4XH65_HUMAN",-10.3937593928649,-9.46568556682175
"G4XH65_HUMAN-->SRC_HUMAN",-10.3937593928649,-9.46568556682175
"SRC_HUMAN-->FAK1_HUMAN",-10.3937593928649,-9.46568556682175
"SRC_HUMAN-->HNRPK_HUMAN",-10.3937593928649,-9.46568556682175
"S10A4_HUMAN-->MDM2_HUMAN",-10.3937593928649,-9.46568556682175
"S10A4_HUMAN-->P53_HUMAN",-10.3937593928649,-9.46568556682175
"EP300_HUMAN-->JUN_HUMAN",-10.3937593928649,-9.46568556682175
"EP300_HUMAN-->HIF1A_HUMAN",-10.3937593928649,-9.46568556682175
"HIF1A_HUMAN-->HS90A_HUMAN",-10.3937593928649,-9.46568556682175
"BRCA1_HUMAN-->BARD1_HUMAN",-10.3937593928649,-9.46568556682175
"G4XH65_HUMAN-->BRCA1_HUMAN",-10.3937593928649,-9.46568556682175
"SRC_HUMAN-->SHC1_HUMAN",-10.3937593928649,-9.46568556682175
"G4XH65_HUMAN-->HS90A_HUMAN",-0.606007397880644,-15.1109535527671
"SRC_HUMAN-->KHDR1_HUMAN",-0.606007397880644,-15.1109535527671
"SUMO1_HUMAN-->PIAS1_HUMAN",-0.606007397880644,-15.1109535527671
"A4D1G0_HUMAN-->RB_HUMAN",-0.606007397880644,-15.1109535527671
"CD2A2_HUMAN-->A4D1G0_HUMAN",-0.606007397880644,-15.1109535527671
"K7PPA8_HUMAN-->SP1_HUMAN",-0.606007397880644,-15.1109535527671
"G4XH65_HUMAN-->SP1_HUMAN",-0.606007397880644,-15.1109535527671
"SP1_HUMAN-->P53_HUMAN",-0.606007397880644,-15.1109535527671
"B2CL1_HUMAN-->BAD_HUMAN",-0.606007397880644,-15.1109535527671
"K7PPA8_HUMAN-->B2CL1_HUMAN",-0.606007397880644,-15.1109535527671
"CDK4_HUMAN-->CDN1A_HUMAN",-0.606007397880644,-15.1109535527671
"CDN1A_HUMAN-->CCND1_HUMAN",-0.606007397880644,-15.1109535527671
"CDN1A_HUMAN-->PCNA_HUMAN",-0.606007397880644,-15.1109535527671
"PCNA_HUMAN-->DNMT1_HUMAN",-0.606007397880644,-15.1109535527671
"CCND1_HUMAN-->CDN1A_HUMAN",-0.606007397880644,-15.1109535527671
"SP1_HUMAN-->HDAC2_HUMAN",-0.606007397880644,-15.1109535527671
"G4XH65_HUMAN-->HDAC1_HUMAN",-0.606007397880644,-15.1109535527671
"A4D1G0_HUMAN-->CCND1_HUMAN",9.56224930327234,-10.7284711472218
"CCND1_HUMAN-->CDK4_HUMAN",9.56224930327234,-10.7284711472218
"PCNA_HUMAN-->RFC1_HUMAN",9.56224930327234,-10.7284711472218
"SUMO1_HUMAN-->UBC9_HUMAN",9.56224930327234,-10.7284711472218
"UBC9_HUMAN-->RBP2_HUMAN",9.56224930327234,-10.7284711472218
"UB2D2_HUMAN-->ZN363_HUMAN",9.56224930327234,-10.7284711472218
"ZN363_HUMAN-->P53_HUMAN",9.56224930327234,-10.7284711472218
"UBC9_HUMAN-->P53_HUMAN",9.56224930327234,-10.7284711472218
"CDK4_HUMAN-->CDN1B_HUMAN",9.56224930327234,-10.7284711472218
"CDN1B_HUMAN-->CCND1_HUMAN",9.56224930327234,-10.7284711472218
"CD2A2_HUMAN-->NPM_HUMAN",9.56224930327234,-10.7284711472218
"SRC_HUMAN-->EGFR_HUMAN",9.56224930327234,-10.7284711472218
"SRC_HUMAN-->GAB1_HUMAN",9.56224930327234,-10.7284711472218
"EP300_HUMAN-->H31_HUMAN",9.56224930327234,-10.7284711472218
"H31_HUMAN-->CAF1B_HUMAN",9.56224930327234,-10.7284711472218
"CCNE1_HUMAN-->RB_HUMAN",9.56224930327234,-10.7284711472218
"CDN1B_HUMAN-->CCNE1_HUMAN",9.56224930327234,-10.7284711472218
"BRCA1_HUMAN-->P53_HUMAN",9.56224930327234,-10.7284711472218
"HIF1A_HUMAN-->HSP74_HUMAN",9.56224930327234,-10.7284711472218
"HSP74_HUMAN-->CHIP_HUMAN",9.56224930327234,-10.7284711472218
"A4D1G0_HUMAN-->CCND3_HUMAN",9.56224930327234,-10.7284711472218
"CCND3_HUMAN-->CDK4_HUMAN",9.56224930327234,-10.7284711472218
"SP1_HUMAN-->G4XH65_HUMAN",15.2921434647325,-0.395908452424198
"CDC37_HUMAN-->HS90A_HUMAN",15.2921434647325,-0.395908452424198
"CDK4_HUMAN-->CDC37_HUMAN",15.2921434647325,-0.395908452424198
"SP1_HUMAN-->EP300_HUMAN",15.2921434647325,-0.395908452424198
"MDM2_HUMAN-->K7PPA8_HUMAN",15.2921434647325,-0.395908452424198
"UBP7_HUMAN-->DNMT1_HUMAN",15.2921434647325,-0.395908452424198
"CCND1_HUMAN-->A4D1G0_HUMAN",15.2921434647325,-0.395908452424198
"CD2A2_HUMAN-->P53_HUMAN",15.2921434647325,-0.395908452424198
"B0LPE5_HUMAN-->GSK3A_HUMAN",15.2921434647325,-0.395908452424198
"MDM2_HUMAN-->B0LPE5_HUMAN",15.2921434647325,-0.395908452424198
"A2RUM7_HUMAN-->N0E4C7_HUMAN",15.2921434647325,-0.395908452424198
"CSK21_HUMAN-->XRCC1_HUMAN",15.2921434647325,-0.395908452424198
"MDM2_HUMAN-->A2RUM7_HUMAN",15.2921434647325,-0.395908452424198
"N0E4C7_HUMAN-->CSK21_HUMAN",15.2921434647325,-0.395908452424198
"CDN1A_HUMAN-->CCNE1_HUMAN",15.2921434647325,-0.395908452424198
"RAGP1_HUMAN-->UBC9_HUMAN",15.2921434647325,-0.395908452424198
"SUMO1_HUMAN-->RAGP1_HUMAN",15.2921434647325,-0.395908452424198
"CUL1_HUMAN-->NEDD8_HUMAN",15.2921434647325,-0.395908452424198
"NEDD8_HUMAN-->P53_HUMAN",15.2921434647325,-0.395908452424198
"RBX1_HUMAN-->CUL1_HUMAN",15.2921434647325,-0.395908452424198
"UB2D2_HUMAN-->RBX1_HUMAN",15.2921434647325,-0.395908452424198
"CCNE1_HUMAN-->CDN1A_HUMAN",15.2921434647325,-0.395908452424198
