"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"AMOT_HUMAN---RHG17_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"APC_HUMAN---CYTSA_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"A4_HUMAN---AR6P6_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"ARHG7_HUMAN---SCRIB_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"ARHGB_HUMAN---GSK3A_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"ARI2_HUMAN---EMAL4_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"ARI2_HUMAN---P53_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"AT2B1_HUMAN---LAP2_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"B2RBV7_HUMAN---OTUL_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"B2RBV7_HUMAN---VPRBP_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"BACH_HUMAN---CDK2_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"BACH_HUMAN---NHLC2_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"BAG6_HUMAN---SGTA_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"BAP18_HUMAN---CDK2_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"BAZ2A_HUMAN---HDAC1_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"ACK1_HUMAN---BCAR1_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"BCAR1_HUMAN---ZYX_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"BCLF1_HUMAN---SRRM1_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"BCS1_HUMAN---DDX24_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"BMS1_HUMAN---HDGF_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"B2R4R0_HUMAN---BRD2_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"CA052_HUMAN---NFKB1_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"1433T_HUMAN---CBL_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CBL_HUMAN---CD2AP_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CBL_HUMAN---CRKL_HUMAN",-69.1779066112944,-41.0644022343421,-3.08429240996848,35.1354800216879,25.6872733281406,-4.85592729660666,-1.90811761532684,-2.23105167467812,-3.61471644877697,1.88463441714842
"CBL_HUMAN---EGFR_HUMAN",-69.1779066112944,-41.0644022343421,-3.08429240996848,35.1354800216879,25.6872733281406,-4.85592729660666,-1.90811761532684,-2.23105167467812,-3.61471644877697,1.88463441714842
"CBL_HUMAN---EPHA2_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CBL_HUMAN---FYN_HUMAN",-69.1779066112944,-41.0644022343421,-3.08429240996848,35.1354800216879,25.6872733281406,-4.85592729660666,-1.90811761532684,-2.23105167467812,-3.61471644877697,1.88463441714842
"CBL_HUMAN---ITSN1_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CBL_HUMAN---PLCG1_HUMAN",-69.1779066112944,-41.0644022343421,-3.08429240996848,35.1354800216879,25.6872733281406,-4.85592729660666,-1.90811761532684,-2.23105167467812,-3.61471644877697,1.88463441714842
"CBL_HUMAN---SHIP2_HUMAN",-69.1779066112944,-41.0644022343421,-3.08429240996848,35.1354800216879,25.6872733281406,-4.85592729660666,-1.90811761532684,-2.23105167467812,-3.61471644877697,1.88463441714842
"CBL_HUMAN---SPY1_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"ACAP2_HUMAN---CBX1_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"CCD25_HUMAN---SMAD2_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"AURKB_HUMAN---CCD86_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"CD2B2_HUMAN---KHDR1_HUMAN",39.47121486837,-47.65275674,12.4899767063868,-58.2089866648229,-20.2816695823474,-15.4627380383245,19.4839209185437,0.661611908824031,2.04218862710518,-1.60036348478854
"CD2B2_HUMAN---SF01_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CD2B2_HUMAN---SNUT2_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CDCA3_HUMAN---CUL1_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"BAG6_HUMAN---CDK16_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"CDK16_HUMAN---KAPCA_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"41_HUMAN---CDK1_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"AHNK_HUMAN---CDK1_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"APC1_HUMAN---CDK1_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"BUD13_HUMAN---CDK1_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"CDK1_HUMAN---DDX3X_HUMAN",-69.1779066112944,-41.0644022343421,-3.08429240996848,35.1354800216879,25.6872733281406,-4.85592729660666,-1.90811761532684,-2.23105167467812,-3.61471644877697,1.88463441714842
"CDK1_HUMAN---DNLI1_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"CDK1_HUMAN---DNLI3_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CDK1_HUMAN---DNM1L_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CDK1_HUMAN---EF1D_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CDK1_HUMAN---EZH2_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"CDK1_HUMAN---GUAA_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"CDK1_HUMAN---KAT7_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"CDK1_HUMAN---KI67_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CDK1_HUMAN---LAP2A_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"CDK1_HUMAN---NPM_HUMAN",-69.1779066112944,-41.0644022343421,-3.08429240996848,35.1354800216879,25.6872733281406,-4.85592729660666,-1.90811761532684,-2.23105167467812,-3.61471644877697,1.88463441714842
"CDK1_HUMAN---NSF1C_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CDK1_HUMAN---NUCKS_HUMAN",-69.1779066112944,-41.0644022343421,-3.08429240996848,35.1354800216879,25.6872733281406,-4.85592729660666,-1.90811761532684,-2.23105167467812,-3.61471644877697,1.88463441714842
"CDK1_HUMAN---NUP98_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CDK1_HUMAN---PALLD_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"CDK1_HUMAN---PDS5B_HUMAN",-23.3452093081679,-54.044968325607,-12.4741804669681,-16.5432211127752,-56.2966715852037,31.0758525802199,13.218312617839,-2.76030413848202,-4.03726629764084,11.1193368134006
"CDK1_HUMAN---PTN2_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CDK1_HUMAN---PUR6_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CDK1_HUMAN---RBP2_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CDK1_HUMAN---RFC1_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"CDK1_HUMAN---SRRM2_HUMAN",-83.0367044098589,-28.6312102901211,14.289458635051,4.33606812714753,2.66963467762275,-1.67116943496836,-0.726076452204773,-1.07984116484557,-1.62970034419092,1.2646760513232
"CDK1_HUMAN---STMN1_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CDK1_HUMAN---TCOF_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CDK1_HUMAN---TFPT_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"CDK5_HUMAN---P53_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CDKL5_HUMAN---FYN_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"CEBPZ_HUMAN---PEBB_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CFDP1_HUMAN---SMAD3_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CFTR_HUMAN---NHRF1_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"B2L13_HUMAN---CH60_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"CH10_HUMAN---CH60_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"CHD3_HUMAN---PAIRB_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CHD3_HUMAN---TIF1B_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"CHIP_HUMAN---HS90A_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CHIP_HUMAN---P53_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"1433G_HUMAN---CLAP1_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CLSPN_HUMAN---HERC2_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"ARHG5_HUMAN---CRKL_HUMAN",-69.1779066112944,-41.0644022343421,-3.08429240996848,35.1354800216879,25.6872733281406,-4.85592729660666,-1.90811761532684,-2.23105167467812,-3.61471644877697,1.88463441714842
"BCAR1_HUMAN---CRKL_HUMAN",-69.1779066112944,-41.0644022343421,-3.08429240996848,35.1354800216879,25.6872733281406,-4.85592729660666,-1.90811761532684,-2.23105167467812,-3.61471644877697,1.88463441714842
"ABCF1_HUMAN---CSK21_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CALM_HUMAN---CSK21_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"CPSF7_HUMAN---CSK21_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"CSK21_HUMAN---RPRD2_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CSK21_HUMAN---VAMP4_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CSN6_HUMAN---MA7D1_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"CSN6_HUMAN---VPRBP_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"AP3D1_HUMAN---CTNB1_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"APC_HUMAN---CTNB1_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CTNB1_HUMAN---LAP2_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CTND1_HUMAN---FYN_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CUL4B_HUMAN---HS90A_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"CUL4B_HUMAN---VPRBP_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"DDA1_HUMAN---VPRBP_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"DDX21_HUMAN---JUN_HUMAN",-78.7955709426457,-31.9370596792103,9.28190140450131,12.7003646945188,8.39266227732194,-2.34104533257578,-0.811457937316472,-0.506922479521516,-0.570979849013679,-0.508457367690963
"DDX24_HUMAN---HS90B_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"DDX24_HUMAN---SPTN1_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"DDX3X_HUMAN---EIF3B_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"DDX3X_HUMAN---IF4G1_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"DDX46_HUMAN---SRPK2_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"DDX46_HUMAN---SRS11_HUMAN",-86.2410003458747,11.6845050240276,-21.9992932522766,-18.1477247122843,6.42181836748976,3.66214739709761,-0.295781656793267,0.374237832999424,0.0736278419831722,-0.103732806367916
"CEBPZ_HUMAN---DDX55_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"DDX55_HUMAN---NOC2L_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"DNMT1_HUMAN---SIR1_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"DOCK1_HUMAN---FYN_HUMAN",-83.0367044098589,-28.6312102901211,14.2894586350509,4.33606812714761,2.66963467762273,-1.67116943496907,-0.726076452204375,-1.07984116484601,-1.62970034419298,1.2646760513246
"DYR1B_HUMAN---MK01_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"DYR1B_HUMAN---SF3B1_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
"CH10_HUMAN---EF1A1_HUMAN",-86.1465341089664,-25.5483944201873,18.5842193926173,-3.281953742009,-3.52788317469365,-0.797274404359997,-0.287610605941008,-0.358658554480258,-0.279205088750267,0.127989188601014
