"","V1","V2","V3","V4"
"SCFD1_HUMAN---VINC_HUMAN",60.4305381441598,-29.4507080405511,32.3490463443108,-39.0737305730936
"SCRIB_HUMAN---ZO2_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"MEPCE_HUMAN---SDE2_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"SF3A1_HUMAN---SF3A3_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"HS90B_HUMAN---SG223_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"DBNL_HUMAN---SH24A_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"IGF1R_HUMAN---SHC1_HUMAN",-70.8207002436329,-39.0010719011933,1.64449943086223,38.2345460825458
"HDAC1_HUMAN---SIN3A_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"DDX3Y_HUMAN---SMAD2_HUMAN",-23.8257215628049,30.0101941357876,-5.05675445290096,-48.0356050448818
"SMAP_HUMAN---TRA2A_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"MCMBP_HUMAN---SMC3_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"CHD4_HUMAN---SMCA4_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"HNRPU_HUMAN---SMN_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"SMN_HUMAN---WAP53_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"SMRCD_HUMAN---TIF1B_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"SMRCD_HUMAN---WIZ_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"NOP2_HUMAN---SPB1_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"PALLD_HUMAN---SPN90_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"HDGF_HUMAN---SRP72_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"KI21A_HUMAN---SRP72_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"MEPCE_HUMAN---SRP72_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"ACINU_HUMAN---SRPK2_HUMAN",-80.3474140118827,-28.6579491208816,10.0453000021525,8.8607839750023
"HIRP3_HUMAN---SRPK2_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"HNRPC_HUMAN---SRPK2_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"MMTA2_HUMAN---SRPK2_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"NELFE_HUMAN---SRPK2_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"PR38A_HUMAN---SRPK2_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"RBM15_HUMAN---SRPK2_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"RU17_HUMAN---SRPK2_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"CDK12_HUMAN---SRRM2_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"PININ_HUMAN---SRRM2_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"PLEC_HUMAN---SRRM2_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"RBM8A_HUMAN---SRRM2_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"SRRM1_HUMAN---SRRM2_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"SON_HUMAN---SRS11_HUMAN",54.9165969540245,7.16045470813881,15.6222916417553,-59.1775570589898
"SRSF4_HUMAN---SRSF6_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"CRKL_HUMAN---STA5A_HUMAN",-70.8207002436329,-39.0010719011933,1.64449943086223,38.2345460825458
"HGS_HUMAN---STAM2_HUMAN",-70.8207002436329,-39.0010719011933,1.64449943086223,38.2345460825458
"SF3A3_HUMAN---STAM2_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"HS90A_HUMAN---STIP1_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"STK39_HUMAN---WNK1_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"ELF2_HUMAN---SUMO2_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"I2BP1_HUMAN---SUMO2_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"SUMO2_HUMAN---Z280C_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"SUMO2_HUMAN---ZKSC1_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"KIF4A_HUMAN---SVIL_HUMAN",60.4305381441598,-29.4507080405511,32.3490463443108,-39.0737305730936
"ABLM1_HUMAN---T22D4_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"CCNK_HUMAN---T22D4_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"NRBP_HUMAN---T22D4_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"PCBP1_HUMAN---T22D4_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"JUN_HUMAN---T2FA_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"MARK2_HUMAN---TAOK1_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"CDK2_HUMAN---TB182_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"HS90A_HUMAN---TBA1A_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"PAK1_HUMAN---TBCB_HUMAN",60.4305381441598,-29.4507080405511,32.3490463443108,-39.0737305730936
"TCP4_HUMAN---TF3C1_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"RAD50_HUMAN---TE2IP_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"TE2IP_HUMAN---TOIP1_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"CRKL_HUMAN---TENC1_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"E9PAU2_HUMAN---TERF2_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"TE2IP_HUMAN---TERF2_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"PR38A_HUMAN---TF3C1_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"RB_HUMAN---TF3C1_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"TF3C1_HUMAN---TF3C4_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"MK01_HUMAN---TFE2_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"SUMO2_HUMAN---TFP11_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"ARP8_HUMAN---TFPT_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"CBX1_HUMAN---TIF1B_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"P53_HUMAN---TIF1B_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"Q6FIE9_HUMAN---TM1L2_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"ANXA2_HUMAN---TNIK_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"CTNB1_HUMAN---TNIK_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"TNIK_HUMAN---TRAF2_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"HDAC1_HUMAN---TOP2B_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"B2R4R0_HUMAN---TP53B_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"P53_HUMAN---TP53B_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"NUP98_HUMAN---TPR_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"RBM8A_HUMAN---TR150_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"CYTSB_HUMAN---TRAF2_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"RNF31_HUMAN---TRI25_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"SNUT2_HUMAN---TRI25_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"CD2B2_HUMAN---U520_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"CHIP_HUMAN---UBE2N_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"UBE2N_HUMAN---ZNRF2_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"PNKP_HUMAN---UBE2O_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"BAG6_HUMAN---UBL7_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"FOXK1_HUMAN---UBP24_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"ABI2_HUMAN---VINC_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"DDX54_HUMAN---WDHD1_HUMAN",-82.7458768819173,-25.5927724495602,12.0224705926725,0.730789458121695
"NMD3_HUMAN---WDHD1_HUMAN",-88.2598180720526,11.0183902991297,-4.70428410988287,-19.3730370277744
"SPB1_HUMAN---WDHD1_HUMAN",-20.6337651857548,8.77251248667274,4.95435391301189,-37.3457126148015
