"","V1","V2"
"1433G_HUMAN---3BP5L_HUMAN",-1.51375796959357,0.851307850902909
"1433G_HUMAN---AFAD_HUMAN",-1.79661744906012,-1.02076206824543
"1433G_HUMAN---ANS1A_HUMAN",-1.79661744906012,-1.02076206824543
"1433G_HUMAN---BCLF1_HUMAN",-1.79661744906012,-1.02076206824543
"1433G_HUMAN---CDK16_HUMAN",-1.81183116221858,-0.391387807293938
"1433G_HUMAN---CLAP1_HUMAN",-1.79661744906012,-1.02076206824543
"1433G_HUMAN---CRTC2_HUMAN",-1.81183116221858,-0.391387807293938
"1433G_HUMAN---DYR1A_HUMAN",-1.81183116221858,-0.391387807293938
"1433G_HUMAN---E41L2_HUMAN",-1.79661744906012,-1.02076206824543
"1433G_HUMAN---EDC3_HUMAN",-1.81183116221858,-0.391387807293938
"1433G_HUMAN---FA53C_HUMAN",-1.79661744906012,-1.02076206824543
"1433G_HUMAN---GSK3A_HUMAN",-1.81183116221858,-0.391387807293938
"1433G_HUMAN---HDAC4_HUMAN",-0.958391597180793,1.69966061531671
"1433G_HUMAN---LARP1_HUMAN",1.85369702253954,-2.98550584152372
"1433G_HUMAN---LSR_HUMAN",-1.79661744906012,-1.02076206824543
"1433G_HUMAN---MARK2_HUMAN",-1.79661744906012,-1.02076206824543
"1433G_HUMAN---MFAP1_HUMAN",-1.81183116221858,-0.391387807293938
"1433G_HUMAN---PANK2_HUMAN",-1.79661744906012,-1.02076206824543
"1433G_HUMAN---PPIG_HUMAN",-1.79661744906012,-1.02076206824543
"1433G_HUMAN---PRP4B_HUMAN",-1.79661744906012,-1.02076206824543
"1433G_HUMAN---SMAG2_HUMAN",-1.79661744906012,-1.02076206824543
"1433G_HUMAN---SON_HUMAN",-1.81183116221858,-0.391387807293938
"1433G_HUMAN---SRPK1_HUMAN",-0.958391597180793,1.69966061531671
"1433G_HUMAN---SRRM2_HUMAN",-1.79661744906012,-1.02076206824543
"1433G_HUMAN---TR150_HUMAN",-1.81183116221858,-0.391387807293938
"1433G_HUMAN---TRA2A_HUMAN",-1.79661744906012,-1.02076206824543
"1433G_HUMAN---UBP8_HUMAN",-1.81183116221858,-0.391387807293938
"1433G_HUMAN---ZCH18_HUMAN",1.85369702253954,-2.98550584152372
"1433G_HUMAN---ZN638_HUMAN",-1.79661744906012,-1.02076206824543
"1433G_HUMAN---ZO2_HUMAN",-1.79661744906012,-1.02076206824543
"3BP5L_HUMAN---EYA4_HUMAN",-1.51375796959357,0.851307850902909
"4ET_HUMAN---ATX1_HUMAN",-1.81183116221858,-0.391387807293938
"A8K015_HUMAN---STAT3_HUMAN",-1.51375796959357,0.851307850902909
"A8K015_HUMAN---TMX1_HUMAN",-1.51375796959357,0.851307850902909
"AAGAB_HUMAN---EIF3C_HUMAN",-1.81183116221858,-0.391387807293938
"AAPK2_HUMAN-->ACACA_HUMAN",-1.81183116221858,-0.391387807293938
"AAPK2_HUMAN---AMOT_HUMAN",-1.81183116221858,-0.391387807293938
"AAPK2_HUMAN---C170B_HUMAN",-1.81183116221858,-0.391387807293938
"ABI2_HUMAN---PCM1_HUMAN",-0.858752841228423,0.332877384345349
"ABI2_HUMAN---VINC_HUMAN",2.87127510057972,-0.9020545373651
"ABLM1_HUMAN---T22D4_HUMAN",-1.79661744906012,-1.02076206824543
"ACAP2_HUMAN---LMNB1_HUMAN",2.57320190795471,-2.14475019556195
"ACK1_HUMAN---CDC42_HUMAN",-1.2564647898058,0.45696495711986
"ACLY_HUMAN---HGS_HUMAN",-1.81183116221858,-0.391387807293938
"ACTB_HUMAN---KHDR1_HUMAN",-1.81183116221858,-0.391387807293938
"ACTB_HUMAN---MIPT3_HUMAN",-1.79661744906012,-1.02076206824543
"ACTB_HUMAN---PRSR2_HUMAN",-1.81183116221858,-0.391387807293938
"ACTB_HUMAN---SVIL_HUMAN",2.58841562111317,-2.77412445651344
"ADCY6_HUMAN---ATX1_HUMAN",-0.958391597180793,1.69966061531671
"ADNP_HUMAN---SUMO2_HUMAN",-1.79661744906012,-1.02076206824543
"ADT1_HUMAN---B2L13_HUMAN",-1.81183116221858,-0.391387807293938
"AFAD_HUMAN---DREB_HUMAN",-1.79661744906012,-1.02076206824543
"AFAD_HUMAN---ZO1_HUMAN",-1.79661744906012,-1.02076206824543
"AFTIN_HUMAN---GGA3_HUMAN",-1.81183116221858,-0.391387807293938
"AHNK_HUMAN---SUMO2_HUMAN",-1.81183116221858,-0.391387807293938
"AKA10_HUMAN---NHRF1_HUMAN",2.87127510057972,-0.9020545373651
"AKA11_HUMAN---KAP2_HUMAN",-1.79661744906012,-1.02076206824543
"AKA12_HUMAN---DC1L1_HUMAN",2.69192287441887,-0.265083157961585
"AKA12_HUMAN---EGFR_HUMAN",2.40906339495231,-2.13715307710993
"AKA12_HUMAN---KAP2_HUMAN",-1.79661744906012,-1.02076206824543
"AKAP1_HUMAN---KAP2_HUMAN",-1.79661744906012,-1.02076206824543
"AKAP2_HUMAN---KAP2_HUMAN",-1.79661744906012,-1.02076206824543
"AKT1_HUMAN-->1433Z_HUMAN",-1.81183116221858,-0.391387807293938
"AKT1_HUMAN-->ATX1_HUMAN",-1.81183116221858,-0.391387807293938
"AKT1_HUMAN-->HJURP_HUMAN",-1.81183116221858,-0.391387807293938
"AKT1_HUMAN-->PALLD_HUMAN",-1.81183116221858,-0.391387807293938
"AKT1_HUMAN-->PDCD4_HUMAN",-1.81183116221858,-0.391387807293938
"AKT1_HUMAN-->RANB3_HUMAN",-1.81183116221858,-0.391387807293938
"AKT1_HUMAN-->SRPK2_HUMAN",-1.81183116221858,-0.391387807293938
"AKT1_HUMAN-->TBCD1_HUMAN",-1.81183116221858,-0.391387807293938
"AKT1_HUMAN-->TBCD4_HUMAN",-1.81183116221858,-0.391387807293938
"AKT1_HUMAN-->WNK1_HUMAN",-1.81183116221858,-0.391387807293938
"AKT1_HUMAN-->YAP1_HUMAN",-1.81183116221858,-0.391387807293938
"AKT1_HUMAN-->ZYX_HUMAN",-1.81183116221858,-0.391387807293938
"AMOT_HUMAN---FOXK1_HUMAN",-1.81183116221858,-0.391387807293938
"AMOT_HUMAN---MPP5_HUMAN",-1.81183116221858,-0.391387807293938
"AMOT_HUMAN---RHG17_HUMAN",-1.81183116221858,-0.391387807293938
"ANXA2_HUMAN---TRM7_HUMAN",-1.81183116221858,-0.391387807293938
