"","V1","V2"
"1433G_HUMAN---3BP5L_HUMAN",38.9918622993766,-12.4058614096266
"1433G_HUMAN---AFAD_HUMAN",40.3257960535374,9.08234754083707
"1433G_HUMAN---ANS1A_HUMAN",40.3257960535374,9.08234754083707
"1433G_HUMAN---BCLF1_HUMAN",40.3257960535374,9.08234754083707
"1433G_HUMAN---CDK16_HUMAN",40.5918101113563,7.68324709671417
"1433G_HUMAN---CLAP1_HUMAN",40.3257960535374,9.08234754083707
"1433G_HUMAN---CRTC2_HUMAN",40.5918101113563,7.68324709671417
"1433G_HUMAN---DYR1A_HUMAN",40.5918101113563,7.68324709671417
"1433G_HUMAN---E41L2_HUMAN",40.3257960535374,9.08234754083707
"1433G_HUMAN---EDC3_HUMAN",40.5918101113563,7.68324709671417
"1433G_HUMAN---FA53C_HUMAN",40.3257960535374,9.08234754083707
"1433G_HUMAN---GSK3A_HUMAN",40.5918101113563,7.68324709671417
"1433G_HUMAN---HDAC4_HUMAN",36.9705797500491,-16.3178154500171
"1433G_HUMAN---LARP1_HUMAN",-18.1080011109886,38.5976871493399
"1433G_HUMAN---LSR_HUMAN",40.3257960535374,9.08234754083707
"1433G_HUMAN---MARK2_HUMAN",40.3257960535374,9.08234754083707
"1433G_HUMAN---MFAP1_HUMAN",40.5918101113563,7.68324709671417
"1433G_HUMAN---PANK2_HUMAN",40.3257960535374,9.08234754083707
"1433G_HUMAN---PPIG_HUMAN",40.3257960535374,9.08234754083707
"1433G_HUMAN---PRP4B_HUMAN",40.3257960535374,9.08234754083707
"1433G_HUMAN---SMAG2_HUMAN",40.3257960535374,9.08234754083707
"1433G_HUMAN---SON_HUMAN",40.5918101113563,7.68324709671417
"1433G_HUMAN---SRPK1_HUMAN",36.9705797500491,-16.3178154500171
"1433G_HUMAN---SRRM2_HUMAN",40.3257960535374,9.08234754083707
"1433G_HUMAN---TR150_HUMAN",40.5918101113563,7.68324709671417
"1433G_HUMAN---TRA2A_HUMAN",40.3257960535374,9.08234754083707
"1433G_HUMAN---UBP8_HUMAN",40.5918101113563,7.68324709671417
"1433G_HUMAN---ZCH18_HUMAN",-18.1080011109886,38.5976871493399
"1433G_HUMAN---ZN638_HUMAN",40.3257960535374,9.08234754083707
"1433G_HUMAN---ZO2_HUMAN",40.3257960535374,9.08234754083707
"3BP5L_HUMAN---EYA4_HUMAN",38.9918622993766,-12.4058614096266
"4ET_HUMAN---ATX1_HUMAN",40.5918101113563,7.68324709671417
"A8K015_HUMAN---STAT3_HUMAN",38.9918622993766,-12.4058614096266
