"","V1","V2","V3","V4","V5"
"ARHG7_HUMAN---SCRIB_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"ARIP4_HUMAN---SUMO2_HUMAN",-27.4013817386671,1.67927467687042,7.21496030355016,6.18888212695796,-1.97843233893806
"ARP8_HUMAN---TFPT_HUMAN",-27.9569807618373,-1.14278443177199,1.13357507569818,7.60900248364053,3.15000222928147
"AT133_HUMAN---MD2L1_HUMAN",-27.4013817386671,1.67927467687042,7.21496030355016,6.18888212695796,-1.97843233893806
"AT1A1_HUMAN---MK01_HUMAN",3.1472636509982,-23.6665769722605,13.4866249403587,-6.81322601736043,-3.17331835078741
"AT2B1_HUMAN---CSK21_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"ATM_HUMAN-->DYRK2_HUMAN",24.6298655699642,-7.98498868805777,-7.06810598958411,7.37829203618805,6.8344244167761
"ATM_HUMAN-->FACD2_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
"ATM_HUMAN-->HUWE1_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
"ATM_HUMAN-->MED1_HUMAN",26.671291344463,-1.17709795035835,-1.47937635557301,1.69345937094201,-0.0709554712241924
"ATM_HUMAN-->SMC3_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
"ATM_HUMAN-->TAOK1_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
"ATM_HUMAN-->TOPB1_HUMAN",-27.9569807618373,-1.14278443177199,1.13357507569818,7.60900248364053,3.15000222928147
"ATM_HUMAN-->TP53B_HUMAN",-20.4800171368046,-6.62182270994804,7.05726583964861,5.5911132333884,16.5670004118314
"ATM_HUMAN-->ZN148_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
"ATRX_HUMAN---EZH2_HUMAN",26.7806904342344,3.43086215201501,3.10171712015907,4.95305308748426,1.28570443437707
"ATX1_HUMAN---BACH_HUMAN",-27.5107808284385,-2.92868542550294,2.63386682781807,2.92928841041571,-3.33509224453932
"ATX1_HUMAN---CCNK_HUMAN",-27.5107808284385,-2.92868542550294,2.63386682781807,2.92928841041571,-3.33509224453932
"ATX1_HUMAN---CLASR_HUMAN",-27.4013817386671,1.67927467687042,7.21496030355016,6.18888212695796,-1.97843233893806
"ATX1_HUMAN---CPSF7_HUMAN",-27.5107808284385,-2.92868542550294,2.63386682781807,2.92928841041571,-3.33509224453932
"ATX1_HUMAN---PUM1_HUMAN",-27.5107808284385,-2.92868542550294,2.63386682781807,2.92928841041571,-3.33509224453932
"ATX1_HUMAN---UNK_HUMAN",-27.5107808284385,-2.92868542550294,2.63386682781807,2.92928841041571,-3.33509224453932
"ATX1_HUMAN---ZN609_HUMAN",2.79579741726214,-21.2278618577428,16.7965792403153,-0.417969593858573,0.371060852577124
"ATX2L_HUMAN---SUMO2_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"AURKB_HUMAN-->CCD86_HUMAN",-27.9569807618373,-1.14278443177199,1.13357507569818,7.60900248364053,3.15000222928147
"AURKB_HUMAN-->DDA1_HUMAN",13.01390531327,-16.4854947683022,9.78965653045824,14.5456990073078,1.00896873152616
"AURKB_HUMAN-->KI67_HUMAN",-27.9569807618373,-1.14278443177199,1.13357507569818,7.60900248364053,3.15000222928147
"AURKB_HUMAN-->LMO7_HUMAN",-27.9569807618373,-1.14278443177199,1.13357507569818,7.60900248364053,3.15000222928147
"AURKB_HUMAN-->MBB1A_HUMAN",-27.9569807618373,-1.14278443177199,1.13357507569818,7.60900248364053,3.15000222928147
"AURKB_HUMAN-->NELFE_HUMAN",-27.9569807618373,-1.14278443177199,1.13357507569818,7.60900248364053,3.15000222928147
"AURKB_HUMAN-->NSUN2_HUMAN",-27.9569807618373,-1.14278443177199,1.13357507569818,7.60900248364053,3.15000222928147
"AURKB_HUMAN-->PARD3_HUMAN",-27.9569807618373,-1.14278443177199,1.13357507569818,7.60900248364053,3.15000222928147
"AURKB_HUMAN-->PPHLN_HUMAN",-27.9569807618373,-1.14278443177199,1.13357507569818,7.60900248364053,3.15000222928147
"AURKB_HUMAN---SUMO2_HUMAN",5.53694168823725,-11.0064564901262,3.86596576650781,16.56358825756,-12.4080294510237
"AZI1_HUMAN---PCM1_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
"B2R9N9_HUMAN---GRM1A_HUMAN",-27.4013817386671,1.67927467687042,7.21496030355016,6.18888212695796,-1.97843233893806
"B2R9N9_HUMAN---MYD88_HUMAN",-27.4013817386671,1.67927467687042,7.21496030355016,6.18888212695796,-1.97843233893806
"BACH2_HUMAN---JUN_HUMAN",-27.4013817386671,1.67927467687042,7.21496030355016,6.18888212695796,-1.97843233893806
"BACH_HUMAN---NHLC2_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
"BAP18_HUMAN---WDR82_HUMAN",2.79579741726214,-21.2278618577428,16.7965792403153,-0.417969593858573,0.371060852577124
"BAZ1B_HUMAN---SUMO2_HUMAN",-27.9569807618373,-1.14278443177199,1.13357507569818,7.60900248364053,3.15000222928147
"BAZ2A_HUMAN---SUMO2_HUMAN",3.1472636509982,-23.6665769722605,13.4866249403587,-6.81322601736043,-3.17331835078741
"BCAR1_HUMAN---CRKL_HUMAN",-27.1593145947025,-5.36740054002064,-0.676087472138543,-3.46596801308615,-6.87947144790386
"BCOR_HUMAN---KDM2B_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
"BCOR_HUMAN---SUMO2_HUMAN",-27.5107808284385,-2.92868542550294,2.63386682781807,2.92928841041571,-3.33509224453932
"BCS1_HUMAN---DDX24_HUMAN",-27.9569807618373,-1.14278443177199,1.13357507569818,7.60900248364053,3.15000222928147
"BIG3_HUMAN---EGFR_HUMAN",24.6298655699642,-7.98498868805777,-7.06810598958411,7.37829203618805,6.8344244167761
"BMS1_HUMAN---SUMO2_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"BORG1_HUMAN---RHOQ_HUMAN",24.8685688333062,0.927345219639645,4.43476136000061,9.97134139924659,-1.1474364508239
"BRD2_HUMAN---BRD7_HUMAN",15.3470712185947,-18.8994194808883,2.31799423906431,13.3278251928866,-0.558656050973898
"BRD7_HUMAN---FRIH_HUMAN",26.7806904342344,3.43086215201501,3.10171712015907,4.95305308748426,1.28570443437707
"BRD7_HUMAN---HNRL1_HUMAN",15.3470712185947,-18.8994194808883,2.31799423906431,13.3278251928866,-0.558656050973898
"BRD7_HUMAN---RLA1_HUMAN",26.671291344463,-1.17709795035835,-1.47937635557301,1.69345937094201,-0.0709554712241924
"BUD13_HUMAN---RBMX2_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
"BZW2_HUMAN---EGFR_HUMAN",-27.4013817386671,1.67927467687042,7.21496030355016,6.18888212695796,-1.97843233893806
"CA052_HUMAN---ETS1_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
"CALX_HUMAN---KSR1_HUMAN",26.2250914110642,0.608803043372597,-2.9796681076929,6.37317344416683,6.41413900259661
"CALX_HUMAN---PGRC1_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
"CALX_HUMAN---SUMO2_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
"CBLB_HUMAN---EGFR_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"CBLB_HUMAN---MYD88_HUMAN",-27.4013817386671,1.67927467687042,7.21496030355016,6.18888212695796,-1.97843233893806
"CBL_HUMAN---CD2AP_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"CBL_HUMAN---CRKL_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"CBL_HUMAN---EGFR_HUMAN",-19.8665781843524,-11.0053172279255,0.648705352602501,4.19227201177317,2.49431818787891
"CBL_HUMAN---EPHA2_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"CBL_HUMAN---FGR_HUMAN",26.4671585550288,-6.43787217351846,-10.8707158833816,-3.28167669587728,1.51309989363081
"CBL_HUMAN---ITSN1_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
"CBL_HUMAN---PLCG1_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"CBL_HUMAN---SHIP2_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"CBL_HUMAN---SPY1_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"CBL_HUMAN---TBA1A_HUMAN",23.0692102027721,-12.9272207349508,-9.04501604969918,6.00132392444852,0.856904328210589
"CCD53_HUMAN---FA21A_HUMAN",26.1156923212928,-3.99915705900077,-7.56076158342498,3.11357972762458,5.05747909699535
"CCD53_HUMAN---MCRS1_HUMAN",20.8776216680892,-11.2149384214075,-11.2540543177192,7.29716257630739,-4.79769937795089
"CCD53_HUMAN---NUP62_HUMAN",20.8776216680892,-11.2149384214075,-11.2540543177192,7.29716257630739,-4.79769937795089
"CCD53_HUMAN---OPTN_HUMAN",20.8776216680892,-11.2149384214075,-11.2540543177192,7.29716257630739,-4.79769937795089
"CCD53_HUMAN---PCM1_HUMAN",20.5261554343531,-8.77622330688985,-7.94410001776263,13.6924189998093,-1.25332017458635
"CD2AP_HUMAN---CD2_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
"CD2B2_HUMAN---CD2_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
"CD2B2_HUMAN---SF01_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
"CD2B2_HUMAN---SNUT2_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
"CD2_HUMAN---FYN_HUMAN",26.1156923212928,-3.99915705900077,-7.56076158342498,3.11357972762458,5.05747909699535
"CD2_HUMAN---LCK_HUMAN",26.1156923212928,-3.99915705900077,-7.56076158342498,3.11357972762458,5.05747909699535
"CDCA3_HUMAN---TRAF2_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
"CDK12_HUMAN---SUMO2_HUMAN",26.1156923212928,-3.99915705900077,-7.56076158342498,3.11357972762458,5.05747909699535
"CDK19_HUMAN---FKB15_HUMAN",24.7392646597356,-3.37702858568441,-2.48701251385203,10.6378857527303,8.19108432237736
"CDK19_HUMAN---MED1_HUMAN",25.2948636829058,-0.554969477042001,3.59437271399995,9.21776539604773,3.06264975415782
"CDK1_HUMAN-->41_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"CDK1_HUMAN-->APC1_HUMAN",-20.6876967207107,-1.33833488145087,-10.0580678644197,12.6063978783115,-1.96931656735891
"CDK1_HUMAN-->DDX3X_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"CDK1_HUMAN-->DNLI3_HUMAN",3.1472636509982,-23.6665769722605,13.4866249403587,-6.81322601736043,-3.17331835078741
"CDK1_HUMAN-->DNM1L_HUMAN",3.1472636509982,-23.6665769722605,13.4866249403587,-6.81322601736043,-3.17331835078741
"CDK1_HUMAN-->EZH2_HUMAN",-27.4013817386671,1.67927467687042,7.21496030355016,6.18888212695796,-1.97843233893806
"CDK1_HUMAN-->GAPD1_HUMAN",27.022757578199,-3.61581306487605,-4.78933065552963,-4.70179705255985,-3.61533467458873
"CDK1_HUMAN-->GUAA_HUMAN",3.1472636509982,-23.6665769722605,13.4866249403587,-6.81322601736043,-3.17331835078741
"CDK1_HUMAN-->H14_HUMAN",-27.9569807618373,-1.14278443177199,1.13357507569818,7.60900248364053,3.15000222928147
"CDK1_HUMAN-->LAP2A_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
"CDK1_HUMAN-->LMNB1_HUMAN",12.9045062234986,-21.0934548706756,5.20856305472616,11.2861052907656,-0.347691174075102
"CDK1_HUMAN-->MP2K1_HUMAN",-26.5805531002802,-1.76491290508834,-3.94017399387478,0.084696458534804,0.0163970038994665
"CDK1_HUMAN-->NIPA_HUMAN",2.90519650703354,-16.6199017553695,21.3776727160474,2.84162412268368,1.72772075817838
"CDK1_HUMAN-->NPM_HUMAN",-27.9569807618373,-1.14278443177199,1.13357507569818,7.60900248364053,3.15000222928147
"CDK1_HUMAN-->NSF1C_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"CDK1_HUMAN-->NUCKS_HUMAN",3.1472636509982,-23.6665769722605,13.4866249403587,-6.81322601736043,-3.17331835078741
"CDK1_HUMAN-->NUP98_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"CDK1_HUMAN-->P3C2A_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"CDK1_HUMAN-->PTN2_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"CDK1_HUMAN-->PUR6_HUMAN",3.1472636509982,-23.6665769722605,13.4866249403587,-6.81322601736043,-3.17331835078741
"CDK1_HUMAN-->RFC1_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
"CDK1_HUMAN-->STMN1_HUMAN",21.575517103945,-2.68350738813265,-0.6107979354348,9.41771561087384,5.33612955171725
"CDK1_HUMAN-->TCOF_HUMAN",3.1472636509982,-23.6665769722605,13.4866249403587,-6.81322601736043,-3.17331835078741
"CDK1_HUMAN-->TFPT_HUMAN",-27.9569807618373,-1.14278443177199,1.13357507569818,7.60900248364053,3.15000222928147
"CDK1_HUMAN-->UBP2L_HUMAN",-27.9569807618373,-1.14278443177199,1.13357507569818,7.60900248364053,3.15000222928147
"CDK5_HUMAN-->ATM_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
"CDK5_HUMAN---IRS4_HUMAN",24.6298655699642,-7.98498868805777,-7.06810598958411,7.37829203618805,6.8344244167761
"CDKL5_HUMAN---FYN_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
"CEBPZ_HUMAN---PHS_HUMAN",-19.9244181136344,-3.79976360130562,13.1386510675006,4.17099287670583,11.4385658436118
"CFDP1_HUMAN---CSK21_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"CH10_HUMAN---SAT1_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"CHAP1_HUMAN---SUMO2_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"CHD4_HUMAN---HDAC2_HUMAN",5.89593349444736,-16.6706034216969,20.6268483394507,4.93656329647775,0.787359611768562
"CHD4_HUMAN---SMCA4_HUMAN",15.6985374523308,-21.338134595406,-0.991960060892301,6.93256876938474,-4.10303525433843
"CLSPN_HUMAN---SUMO2_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"CRKL_HUMAN---M4K5_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"CRKL_HUMAN---STA5A_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"CRKL_HUMAN---TENC1_HUMAN",-27.7149136178727,-8.18945964866305,-6.75747269999052,-2.04584765640358,-1.75103687968432
"CRKL_HUMAN---WAC_HUMAN",-27.9569807618373,-1.14278443177199,1.13357507569818,7.60900248364053,3.15000222928147
"CRK_HUMAN---ZAP70_HUMAN",-28.0663798516087,-5.75074453414535,-3.4475184000339,4.34940876709828,1.79334232368022
