"","V1","V2","V3"
"1433G_HUMAN---3BP5L_HUMAN",-39.1583478921834,-8.27114070254647,10.9873436202258
"1433G_HUMAN---AFAD_HUMAN",-38.1061077415879,14.986871919386,-8.34796338048562
"1433G_HUMAN---ANS1A_HUMAN",-38.1061077415879,14.986871919386,-8.34796338048562
"1433G_HUMAN---ARHG7_HUMAN",-33.8593233442464,-7.69139296175746,5.26147753091587
"1433G_HUMAN---BCLF1_HUMAN",-38.1061077415879,14.986871919386,-8.34796338048562
"1433G_HUMAN---CDK16_HUMAN",-39.0965981369726,-0.561435814154617,4.98733180261689
"1433G_HUMAN---CLAP1_HUMAN",-38.1061077415879,14.986871919386,-8.34796338048562
"1433G_HUMAN---CRTC2_HUMAN",-39.1583478921834,-8.27114070254647,10.9873436202258
"1433G_HUMAN---DYR1A_HUMAN",-39.1583478921834,-8.27114070254647,10.9873436202258
"1433G_HUMAN---E41L2_HUMAN",-38.1061077415879,14.986871919386,-8.34796338048562
"1433G_HUMAN---EDC3_HUMAN",-39.1583478921834,-8.27114070254647,10.9873436202258
"1433G_HUMAN---FA53C_HUMAN",-38.1061077415879,14.986871919386,-8.34796338048562
"1433G_HUMAN---GSK3A_HUMAN",-39.0965981369726,-0.561435814154617,4.98733180261689
"1433G_HUMAN---HDAC4_HUMAN",-29.437309074286,-29.6112444219673,-3.14346931143267
"1433G_HUMAN---LARP1_HUMAN",8.80428834834238,35.872072597547,15.1989299205091
"1433G_HUMAN---LSR_HUMAN",-38.1061077415879,14.986871919386,-8.34796338048562
"1433G_HUMAN---MARK2_HUMAN",-36.5629384998112,15.946751717206,-6.01868858006867
"1433G_HUMAN---MFAP1_HUMAN",-39.1583478921834,-8.27114070254647,10.9873436202258
"1433G_HUMAN---PANK2_HUMAN",-38.1061077415879,14.986871919386,-8.34796338048562
"1433G_HUMAN---PPIG_HUMAN",-38.1061077415879,14.986871919386,-8.34796338048562
"1433G_HUMAN---PRP4B_HUMAN",-38.1061077415879,14.986871919386,-8.34796338048562
"1433G_HUMAN---SMAG2_HUMAN",-38.1061077415879,14.986871919386,-8.34796338048562
"1433G_HUMAN---SON_HUMAN",-39.1583478921834,-8.27114070254647,10.9873436202258
