"","V1","V2"
"1433G_HUMAN---3BP5L_HUMAN",-86.967568233493,-26.5861019600107
"1433G_HUMAN---AFAD_HUMAN",-82.4587300567196,38.4879896221666
"1433G_HUMAN---ANS1A_HUMAN",-82.4587300567196,38.4879896221666
"1433G_HUMAN---ARHG7_HUMAN",-80.6404421682032,-21.7040191022938
"1433G_HUMAN---BCLF1_HUMAN",-82.4587300567196,38.4879896221666
"1433G_HUMAN---CDK16_HUMAN",-86.8267105921488,-16.0961876329274
"1433G_HUMAN---CLAP1_HUMAN",-82.4587300567196,38.4879896221666
"1433G_HUMAN---CRTC2_HUMAN",-86.967568233493,-26.5861019600107
"1433G_HUMAN---DYR1A_HUMAN",-86.967568233493,-26.5861019600107
"1433G_HUMAN---E41L2_HUMAN",-82.4587300567196,38.4879896221666
"1433G_HUMAN---EDC3_HUMAN",-86.967568233493,-26.5861019600107
"1433G_HUMAN---FA53C_HUMAN",-82.4587300567196,38.4879896221666
"1433G_HUMAN---GSK3A_HUMAN",-86.8267105921488,-16.0961876329274
"1433G_HUMAN---HDAC4_HUMAN",-57.378802306352,-81.151322929201
"1433G_HUMAN---LARP1_HUMAN",-6.80865275938342,90.2828308151454
"1433G_HUMAN---LSR_HUMAN",-82.4587300567196,38.4879896221666
"1433G_HUMAN---MARK2_HUMAN",-80.4695247060496,40.0990672647166
"1433G_HUMAN---MFAP1_HUMAN",-86.967568233493,-26.5861019600107
"1433G_HUMAN---PANK2_HUMAN",-82.4587300567196,38.4879896221666
"1433G_HUMAN---PPIG_HUMAN",-82.4587300567196,38.4879896221666
"1433G_HUMAN---PRP4B_HUMAN",-82.4587300567196,38.4879896221666
"1433G_HUMAN---SMAG2_HUMAN",-82.4587300567196,38.4879896221666
"1433G_HUMAN---SON_HUMAN",-86.967568233493,-26.5861019600107
"1433G_HUMAN---SRPK1_HUMAN",-57.378802306352,-81.151322929201
"1433G_HUMAN---SRRM2_HUMAN",-75.209060121634,43.8399525095167
"1433G_HUMAN---TR150_HUMAN",-86.967568233493,-26.5861019600107
"1433G_HUMAN---TRA2A_HUMAN",-82.4587300567196,38.4879896221666
"1433G_HUMAN---ZCH18_HUMAN",-6.80865275938342,90.2828308151454
"1433G_HUMAN---ZN638_HUMAN",-82.4587300567196,38.4879896221666
"1433G_HUMAN---ZO2_HUMAN",-82.4587300567196,38.4879896221666
"3BP5L_HUMAN---EYA4_HUMAN",-86.967568233493,-26.5861019600107
"4ET_HUMAN---ATX1_HUMAN",-86.967568233493,-26.5861019600107
"A8K015_HUMAN---STAT3_HUMAN",-54.5008012359213,-69.6075108545544
"A8K015_HUMAN---TMX1_HUMAN",-54.5008012359213,-69.6075108545544
"AAGAB_HUMAN---EIF3C_HUMAN",-86.967568233493,-26.5861019600107
"AAPK2_HUMAN-->ACACA_HUMAN",-86.967568233493,-26.5861019600107
"AAPK2_HUMAN---AMOT_HUMAN",-86.967568233493,-26.5861019600107
"AAPK2_HUMAN---C170B_HUMAN",-86.967568233493,-26.5861019600107
"ABI2_HUMAN---PCM1_HUMAN",-43.921865414979,-70.3644281231697
"ABI2_HUMAN---VINC_HUMAN",5.32595408360208,-36.8379859538247
"ABLM1_HUMAN---T22D4_HUMAN",-82.4587300567196,38.4879896221666
"ACAP2_HUMAN---CBX1_HUMAN",-57.378802306352,-81.151322929201
"ACK1_HUMAN---CDC42_HUMAN",-85.2849314730096,-28.9507251253603
"ACLY_HUMAN---HGS_HUMAN",-86.967568233493,-26.5861019600107
"ACTB_HUMAN---KHDR1_HUMAN",-83.7009653118832,-32.1655505928544
"ACTB_HUMAN---MIPT3_HUMAN",-82.4587300567196,38.4879896221666
"ACTB_HUMAN---PRSR2_HUMAN",-86.967568233493,-26.5861019600107
"ACTB_HUMAN---SVIL_HUMAN",-5.23277696676141,90.0631457547418
"ADCY6_HUMAN---ATX1_HUMAN",-57.378802306352,-81.151322929201
"ADNP_HUMAN---SUMO2_HUMAN",-82.7598825562657,36.6187788048718
"ADT1_HUMAN---B2L13_HUMAN",-86.967568233493,-26.5861019600107
"AFAD_HUMAN---DREB_HUMAN",-82.4587300567196,38.4879896221666
"AFAD_HUMAN---ZO1_HUMAN",-82.4587300567196,38.4879896221666
