"","V1","V2"
"1433G_HUMAN---3BP5L_HUMAN",-38.5579335402086,-9.00838412146801
"1433G_HUMAN---AFAD_HUMAN",-37.189211162508,15.2520847082814
"1433G_HUMAN---ANS1A_HUMAN",-37.189211162508,15.2520847082814
"1433G_HUMAN---ARHG7_HUMAN",-33.9037106476023,-6.92275933626999
"1433G_HUMAN---BCLF1_HUMAN",-37.189211162508,15.2520847082814
"1433G_HUMAN---CDK16_HUMAN",-38.2584413149627,-1.05051500178313
"1433G_HUMAN---CLAP1_HUMAN",-37.189211162508,15.2520847082814
"1433G_HUMAN---CRTC2_HUMAN",-38.5579335402086,-9.00838412146801
"1433G_HUMAN---DYR1A_HUMAN",-38.5579335402086,-9.00838412146801
"1433G_HUMAN---E41L2_HUMAN",-37.189211162508,15.2520847082814
"1433G_HUMAN---EDC3_HUMAN",-38.5579335402086,-9.00838412146801
"1433G_HUMAN---FA53C_HUMAN",-37.189211162508,15.2520847082814
"1433G_HUMAN---GSK3A_HUMAN",-38.2584413149627,-1.05051500178313
"1433G_HUMAN---HDAC4_HUMAN",-28.8576194002301,-27.9361795749001
"1433G_HUMAN---LARP1_HUMAN",8.05453834384653,37.8710402305518
"1433G_HUMAN---LSR_HUMAN",-37.189211162508,15.2520847082814
"1433G_HUMAN---MARK2_HUMAN",-35.5705153307909,16.6712945104275
"1433G_HUMAN---MFAP1_HUMAN",-38.5579335402086,-9.00838412146801
"1433G_HUMAN---PANK2_HUMAN",-37.189211162508,15.2520847082814
"1433G_HUMAN---PPIG_HUMAN",-37.189211162508,15.2520847082814
"1433G_HUMAN---PRP4B_HUMAN",-37.189211162508,15.2520847082814
"1433G_HUMAN---SMAG2_HUMAN",-37.189211162508,15.2520847082814
"1433G_HUMAN---SON_HUMAN",-38.5579335402086,-9.00838412146801
"1433G_HUMAN---SRPK1_HUMAN",-28.8576194002301,-27.9361795749001
"1433G_HUMAN---SRRM2_HUMAN",-33.2693986650306,17.3042852828408
"1433G_HUMAN---TR150_HUMAN",-38.5579335402086,-9.00838412146801
"1433G_HUMAN---TRA2A_HUMAN",-37.189211162508,15.2520847082814
"1433G_HUMAN---ZCH18_HUMAN",8.05453834384653,37.8710402305518
"1433G_HUMAN---ZN638_HUMAN",-37.189211162508,15.2520847082814
"1433G_HUMAN---ZO2_HUMAN",-37.189211162508,15.2520847082814
"3BP5L_HUMAN---EYA4_HUMAN",-38.5579335402086,-9.00838412146801
"4ET_HUMAN---ATX1_HUMAN",-38.5579335402086,-9.00838412146801
"A8K015_HUMAN---STAT3_HUMAN",-26.0334078118214,-19.9906974874703
"A8K015_HUMAN---TMX1_HUMAN",-26.0334078118214,-19.9906974874703
"AAGAB_HUMAN---EIF3C_HUMAN",-38.5579335402086,-9.00838412146801
"AAPK2_HUMAN-->ACACA_HUMAN",-38.5579335402086,-9.00838412146801
"AAPK2_HUMAN---AMOT_HUMAN",-38.5579335402086,-9.00838412146801
"AAPK2_HUMAN---C170B_HUMAN",-38.5579335402086,-9.00838412146801
"ABI2_HUMAN---PCM1_HUMAN",-18.0743169936179,-18.7376274067366
"ABI2_HUMAN---VINC_HUMAN",7.05387135555777,-10.2388458360594
"ABLM1_HUMAN---T22D4_HUMAN",-37.189211162508,15.2520847082814
"ACAP2_HUMAN---CBX1_HUMAN",-28.8576194002301,-27.9361795749001
"ACK1_HUMAN---CDC42_HUMAN",-37.500348215079,-10.9422463894078
"ACLY_HUMAN---HGS_HUMAN",-38.5579335402086,-9.00838412146801
"ACTB_HUMAN---KHDR1_HUMAN",-36.7288511907211,-12.8756847852425
"ACTB_HUMAN---MIPT3_HUMAN",-37.189211162508,15.2520847082814
"ACTB_HUMAN---PRSR2_HUMAN",-38.5579335402086,-9.00838412146801
"ACTB_HUMAN---SVIL_HUMAN",9.15830155729616,37.5324737695338
"ADCY6_HUMAN---ATX1_HUMAN",-28.8576194002301,-27.9361795749001
"ADNP_HUMAN---SUMO2_HUMAN",-37.426405217845,13.7744765798046
"ADT1_HUMAN---B2L13_HUMAN",-38.5579335402086,-9.00838412146801
"AFAD_HUMAN---DREB_HUMAN",-37.189211162508,15.2520847082814
"AFAD_HUMAN---ZO1_HUMAN",-37.189211162508,15.2520847082814
"AFTIN_HUMAN---GGA3_HUMAN",-38.5579335402086,-9.00838412146801
"AHNK_HUMAN---SUMO2_HUMAN",-38.5579335402086,-9.00838412146801
"AKA10_HUMAN---NHRF1_HUMAN",7.78957917959556,13.2720049397843
"AKA11_HUMAN---KAP2_HUMAN",-37.189211162508,15.2520847082814
"AKA11_HUMAN---PP1A_HUMAN",-1.13499239231458,7.09071997666134
"AKA12_HUMAN---KAP2_HUMAN",-37.189211162508,15.2520847082814
"AKAP1_HUMAN---KAP2_HUMAN",-37.189211162508,15.2520847082814
"AKAP2_HUMAN---KAP2_HUMAN",-37.189211162508,15.2520847082814
"AKT1_HUMAN-->1433Z_HUMAN",-38.5215700267345,-6.44513479522434
"AKT1_HUMAN-->ATX1_HUMAN",-38.5579335402086,-9.00838412146801
"AKT1_HUMAN-->HJURP_HUMAN",-38.5215700267345,-6.44513479522434
"AKT1_HUMAN-->PALLD_HUMAN",-38.5215700267345,-6.44513479522434
"AKT1_HUMAN-->PDCD4_HUMAN",-38.5215700267345,-6.44513479522434
"AKT1_HUMAN-->RANB3_HUMAN",-38.5215700267345,-6.44513479522434
"AKT1_HUMAN-->SRPK2_HUMAN",-38.5579335402086,-9.00838412146801
"AKT1_HUMAN-->TBCD1_HUMAN",-38.5579335402086,-9.00838412146801
"AKT1_HUMAN-->TBCD4_HUMAN",-38.5579335402086,-9.00838412146801
"AKT1_HUMAN-->WNK1_HUMAN",-38.5215700267345,-6.44513479522434
"AKT1_HUMAN-->YAP1_HUMAN",-38.5215700267345,-6.44513479522434
"AKT1_HUMAN-->YBOX1_HUMAN",13.8403458842037,10.3028666298323
"AKT1_HUMAN-->ZYX_HUMAN",-38.5215700267345,-6.44513479522434
"AMOT_HUMAN---FOXK1_HUMAN",-38.5579335402086,-9.00838412146801
"AMOT_HUMAN---MPP5_HUMAN",-38.5579335402086,-9.00838412146801
"AMOT_HUMAN---RHG17_HUMAN",-38.5579335402086,-9.00838412146801
"ANXA2_HUMAN---TRM7_HUMAN",-38.5579335402086,-9.00838412146801
"AP3D1_HUMAN---CTNB1_HUMAN",-15.2031723639284,-16.6054299095267
"AR6P4_HUMAN---ARL6_HUMAN",-37.189211162508,15.2520847082814
"AR6P4_HUMAN---SRPK2_HUMAN",-38.5579335402086,-9.00838412146801
"AR6P6_HUMAN---ARL6_HUMAN",-37.189211162508,15.2520847082814
"ARHG5_HUMAN---CRKL_HUMAN",-37.189211162508,15.2520847082814
"ARHG7_HUMAN---CBL_HUMAN",31.7228540692445,-5.53697159049648
"ARHG7_HUMAN---GIT1_HUMAN",-38.5579335402086,-9.00838412146801
"ARHG7_HUMAN---NAA10_HUMAN",-15.5642574407004,-26.0942785249745
"ARHG7_HUMAN---SCRIB_HUMAN",-37.189211162508,15.2520847082814
"ARHGB_HUMAN---CDC42_HUMAN",-37.500348215079,-10.9422463894078
"ARIP4_HUMAN---SUMO2_HUMAN",-38.5579335402086,-9.00838412146801
"ARL4D_HUMAN---EMAL4_HUMAN",-38.5579335402086,-9.00838412146801
"ARL4D_HUMAN---PGAM1_HUMAN",-38.5579335402086,-9.00838412146801
"ARP8_HUMAN---TFPT_HUMAN",-38.5579335402086,-9.00838412146801
