"","V1","V2","V3","V4","V5"
"1433G_HUMAN---3BP5L_HUMAN",-40.0845278524932,-11.3743855181688,-11.6475804081829,-2.50109894775174,0.286932770691454
"1433G_HUMAN---AFAD_HUMAN",-38.7451223882503,17.3495687910742,7.03774176398354,-1.55931257345749,-0.754062520518036
"1433G_HUMAN---ANS1A_HUMAN",-38.7451223882503,17.3495687910742,7.03774176398354,-1.55931257345749,-0.754062520518036
"1433G_HUMAN---ARHG7_HUMAN",-34.9351751237667,-8.87304404365055,-4.06285230238626,-6.4062392872915,-7.10299300412813
"1433G_HUMAN---BCLF1_HUMAN",-38.7451223882503,17.3495687910742,7.03774176398354,-1.55931257345749,-0.754062520518036
"1433G_HUMAN---CDK16_HUMAN",-40.2140631170852,-1.45644966789847,-5.70633343447395,-2.63655596911624,-5.04775114418963
"1433G_HUMAN---CLAP1_HUMAN",-38.7451223882503,17.3495687910742,7.03774176398354,-1.55931257345749,-0.754062520518036
"1433G_HUMAN---CRTC2_HUMAN",-40.0845278524932,-11.3743855181688,-11.6475804081829,-2.50109894775174,0.286932770691454
"1433G_HUMAN---DYR1A_HUMAN",-40.0845278524932,-11.3743855181688,-11.6475804081829,-2.50109894775174,0.286932770691454
"1433G_HUMAN---E41L2_HUMAN",-38.7451223882503,17.3495687910742,7.03774176398354,-1.55931257345749,-0.754062520518036
"1433G_HUMAN---EDC3_HUMAN",-40.0845278524932,-11.3743855181688,-11.6475804081829,-2.50109894775174,0.286932770691454
"1433G_HUMAN---FA53C_HUMAN",-38.7451223882503,17.3495687910742,7.03774176398354,-1.55931257345749,-0.754062520518036
"1433G_HUMAN---GSK3A_HUMAN",-40.2140631170852,-1.45644966789847,-5.70633343447395,-2.63655596911624,-5.04775114418963
"1433G_HUMAN---HDAC4_HUMAN",-27.1899252314107,-27.4363725200343,10.1266947851329,13.5953541811509,-0.332992185192011
"1433G_HUMAN---LARP1_HUMAN",9.82773058263506,34.5569673508791,-20.477058862964,7.2354164279484,1.25259308535346
"1433G_HUMAN---LSR_HUMAN",-38.7451223882503,17.3495687910742,7.03774176398354,-1.55931257345749,-0.754062520518036
"1433G_HUMAN---MARK2_HUMAN",-37.1069073717975,18.1973239044955,5.58184075136211,0.887954334263008,-1.30395737352036
"1433G_HUMAN---MFAP1_HUMAN",-40.0845278524932,-11.3743855181688,-11.6475804081829,-2.50109894775174,0.286932770691454
"1433G_HUMAN---PANK2_HUMAN",-38.7451223882503,17.3495687910742,7.03774176398354,-1.55931257345749,-0.754062520518036
"1433G_HUMAN---PPIG_HUMAN",-38.7451223882503,17.3495687910742,7.03774176398354,-1.55931257345749,-0.754062520518036
"1433G_HUMAN---PRP4B_HUMAN",-38.7451223882503,17.3495687910742,7.03774176398354,-1.55931257345749,-0.754062520518036
"1433G_HUMAN---SMAG2_HUMAN",-38.7451223882503,17.3495687910742,7.03774176398354,-1.55931257345749,-0.754062520518036
