"","V1","V2","V3"
"S10A4_HUMAN-->MDM2_HUMAN",-38.0481338686612,-30.4932267561942,19.2662089809684
"S10A4_HUMAN-->P53_HUMAN",-38.0481338686612,-30.4932267561942,19.2662089809684
"EP300_HUMAN-->JUN_HUMAN",-38.0481338686612,-30.4932267561942,19.2662089809684
"EP300_HUMAN-->HIF1A_HUMAN",-38.0481338686612,-30.4932267561942,19.2662089809684
"HIF1A_HUMAN-->HS90A_HUMAN",-38.0481338686612,-30.4932267561942,19.2662089809684
"BRCA1_HUMAN-->BARD1_HUMAN",-38.0481338686612,-30.4932267561942,19.2662089809684
"G4XH65_HUMAN-->BRCA1_HUMAN",-38.0481338686612,-30.4932267561942,19.2662089809684
"SRC_HUMAN-->SHC1_HUMAN",-38.0481338686612,-30.4932267561942,19.2662089809684
"G4XH65_HUMAN-->HS90A_HUMAN",-23.1290383276937,-45.6304210990515,19.9324674649586
"SRC_HUMAN-->KHDR1_HUMAN",-23.1290383276937,-45.6304210990515,19.9324674649586
"SUMO1_HUMAN-->PIAS1_HUMAN",-23.1290383276937,-45.6304210990515,19.9324674649586
"A4D1G0_HUMAN-->RB_HUMAN",-23.1290383276937,-45.6304210990515,19.9324674649586
"CD2A2_HUMAN-->A4D1G0_HUMAN",-23.1290383276937,-45.6304210990515,19.9324674649586
"K7PPA8_HUMAN-->SP1_HUMAN",-23.1290383276937,-45.6304210990515,19.9324674649586
"G4XH65_HUMAN-->SP1_HUMAN",-23.1290383276937,-45.6304210990515,19.9324674649586
"SP1_HUMAN-->P53_HUMAN",-23.1290383276937,-45.6304210990515,19.9324674649586
"B2CL1_HUMAN-->BAD_HUMAN",-6.6196820858054,-54.9336044810317,7.97774963252462
"K7PPA8_HUMAN-->B2CL1_HUMAN",-6.6196820858054,-54.9336044810317,7.97774963252462
"CDK4_HUMAN-->CDN1A_HUMAN",-6.6196820858054,-54.9336044810317,7.97774963252462
"CDN1A_HUMAN-->CCND1_HUMAN",-6.6196820858054,-54.9336044810317,7.97774963252462
"CDN1A_HUMAN-->PCNA_HUMAN",-6.6196820858054,-54.9336044810317,7.97774963252462
"PCNA_HUMAN-->DNMT1_HUMAN",-6.6196820858054,-54.9336044810317,7.97774963252462
"CCND1_HUMAN-->CDN1A_HUMAN",-6.6196820858054,-54.9336044810317,7.97774963252462
"SP1_HUMAN-->HDAC2_HUMAN",-6.6196820858054,-54.9336044810317,7.97774963252462
"G4XH65_HUMAN-->HDAC1_HUMAN",-6.6196820858054,-54.9336044810317,7.97774963252462
"A4D1G0_HUMAN-->CCND1_HUMAN",10.5653229666803,-54.8850462211126,-9.55090171352733
"CCND1_HUMAN-->CDK4_HUMAN",10.5653229666803,-54.8850462211126,-9.55090171352733
"PCNA_HUMAN-->RFC1_HUMAN",10.5653229666803,-54.8850462211126,-9.55090171352733
"SUMO1_HUMAN-->UBC9_HUMAN",10.5653229666803,-54.8850462211126,-9.55090171352733
"UBC9_HUMAN-->RBP2_HUMAN",10.5653229666803,-54.8850462211126,-9.55090171352733
"UB2D2_HUMAN-->ZN363_HUMAN",10.5653229666803,-54.8850462211126,-9.55090171352733
"ZN363_HUMAN-->P53_HUMAN",10.5653229666803,-54.8850462211126,-9.55090171352733
"UBC9_HUMAN-->P53_HUMAN",10.5653229666803,-54.8850462211126,-9.55090171352733
"CDK4_HUMAN-->CDN1B_HUMAN",10.5653229666803,-54.8850462211126,-9.55090171352733
"CDN1B_HUMAN-->CCND1_HUMAN",10.5653229666803,-54.8850462211126,-9.55090171352733
"CD2A2_HUMAN-->NPM_HUMAN",10.5653229666803,-54.8850462211126,-9.55090171352733
"SRC_HUMAN-->EGFR_HUMAN",26.919564441519,-43.6360414007329,-18.4314518057497
"SRC_HUMAN-->GAB1_HUMAN",26.919564441519,-43.6360414007329,-18.4314518057497
"EP300_HUMAN-->H31_HUMAN",26.919564441519,-43.6360414007329,-18.4314518057497
"H31_HUMAN-->CAF1B_HUMAN",26.919564441519,-43.6360414007329,-18.4314518057497
"CCNE1_HUMAN-->RB_HUMAN",26.919564441519,-43.6360414007329,-18.4314518057497
"CDN1B_HUMAN-->CCNE1_HUMAN",26.919564441519,-43.6360414007329,-18.4314518057497
"BRCA1_HUMAN-->P53_HUMAN",26.919564441519,-43.6360414007329,-18.4314518057497
"HIF1A_HUMAN-->HSP74_HUMAN",26.919564441519,-43.6360414007329,-18.4314518057497
"HSP74_HUMAN-->CHIP_HUMAN",26.919564441519,-43.6360414007329,-18.4314518057497
"A4D1G0_HUMAN-->CCND3_HUMAN",26.919564441519,-43.6360414007329,-18.4314518057497
"CCND3_HUMAN-->CDK4_HUMAN",26.919564441519,-43.6360414007329,-18.4314518057497
"SP1_HUMAN-->G4XH65_HUMAN",40.824614562321,-25.7335999111115,-11.5634662738851
"CDC37_HUMAN-->HS90A_HUMAN",40.824614562321,-25.7335999111115,-11.5634662738851
"CDK4_HUMAN-->CDC37_HUMAN",40.824614562321,-25.7335999111115,-11.5634662738851
"SP1_HUMAN-->EP300_HUMAN",40.824614562321,-25.7335999111115,-11.5634662738851
"MDM2_HUMAN-->K7PPA8_HUMAN",40.824614562321,-25.7335999111115,-11.5634662738851
"UBP7_HUMAN-->DNMT1_HUMAN",40.824614562321,-25.7335999111115,-11.5634662738851
"CCND1_HUMAN-->A4D1G0_HUMAN",40.824614562321,-25.7335999111115,-11.5634662738851
"CD2A2_HUMAN-->P53_HUMAN",40.824614562321,-25.7335999111115,-11.5634662738851
"B0LPE5_HUMAN-->GSK3A_HUMAN",51.5118904266781,-8.17413353412329,2.37718883864464
"MDM2_HUMAN-->B0LPE5_HUMAN",51.5118904266781,-8.17413353412329,2.37718883864464
"A2RUM7_HUMAN-->N0E4C7_HUMAN",51.5118904266781,-8.17413353412329,2.37718883864464
"CSK21_HUMAN-->XRCC1_HUMAN",51.5118904266781,-8.17413353412329,2.37718883864464
"MDM2_HUMAN-->A2RUM7_HUMAN",51.5118904266781,-8.17413353412329,2.37718883864464
"N0E4C7_HUMAN-->CSK21_HUMAN",51.5118904266781,-8.17413353412329,2.37718883864464
"CDN1A_HUMAN-->CCNE1_HUMAN",51.5118904266781,-8.17413353412329,2.37718883864464
"RAGP1_HUMAN-->UBC9_HUMAN",51.5118904266781,-8.17413353412329,2.37718883864464
"SUMO1_HUMAN-->RAGP1_HUMAN",51.5118904266781,-8.17413353412329,2.37718883864464
"CUL1_HUMAN-->NEDD8_HUMAN",51.5118904266781,-8.17413353412329,2.37718883864464
"NEDD8_HUMAN-->P53_HUMAN",51.5118904266781,-8.17413353412329,2.37718883864464
"RBX1_HUMAN-->CUL1_HUMAN",51.5118904266781,-8.17413353412329,2.37718883864464
"UB2D2_HUMAN-->RBX1_HUMAN",51.5118904266781,-8.17413353412329,2.37718883864464
"CCNE1_HUMAN-->CDN1A_HUMAN",51.5118904266781,-8.17413353412329,2.37718883864464
"MDM2_HUMAN-->EP300_HUMAN",57.2680398236888,1.16725038416276,15.7832005999673
"CUL2_HUMAN-->VHL_HUMAN",57.2680398236888,1.16725038416276,15.7832005999673
"HIF1A_HUMAN-->EP300_HUMAN",57.2680398236888,1.16725038416276,15.7832005999673
"RBX1_HUMAN-->CUL2_HUMAN",57.2680398236888,1.16725038416276,15.7832005999673
"VHL_HUMAN-->HIF1A_HUMAN",57.2680398236888,1.16725038416276,15.7832005999673
"SUMO1_HUMAN-->HIPK2_HUMAN",57.2680398236888,1.16725038416276,15.7832005999673
"D0VY79_HUMAN-->EGLN1_HUMAN",57.2680398236888,1.16725038416276,15.7832005999673
"EP300_HUMAN-->D0VY79_HUMAN",57.2680398236888,1.16725038416276,15.7832005999673
