"","V1","V2","V3","V4","V5"
"G4XH65_HUMAN-->HDAC1_HUMAN",-6.08452688247104,-51.7701165029476,-6.78291808464734,19.3623489977376,-5.12343016422312
"A4D1G0_HUMAN-->CCND1_HUMAN",10.9872632766024,-51.7839626057484,11.0785519191122,14.680625116929,9.96090434778767
"CCND1_HUMAN-->CDK4_HUMAN",10.9872632766024,-51.7839626057484,11.0785519191122,14.680625116929,9.96090434778767
"PCNA_HUMAN-->RFC1_HUMAN",10.9872632766024,-51.7839626057484,11.0785519191122,14.680625116929,9.96090434778767
"SUMO1_HUMAN-->UBC9_HUMAN",10.9872632766024,-51.7839626057484,11.0785519191122,14.680625116929,9.96090434778767
"UBC9_HUMAN-->RBP2_HUMAN",10.9872632766024,-51.7839626057484,11.0785519191122,14.680625116929,9.96090434778767
"UB2D2_HUMAN-->ZN363_HUMAN",10.9872632766024,-51.7839626057484,11.0785519191122,14.680625116929,9.96090434778767
"ZN363_HUMAN-->P53_HUMAN",10.9872632766024,-51.7839626057484,11.0785519191122,14.680625116929,9.96090434778767
"UBC9_HUMAN-->P53_HUMAN",10.9872632766024,-51.7839626057484,11.0785519191122,14.680625116929,9.96090434778767
"CDK4_HUMAN-->CDN1B_HUMAN",10.9872632766024,-51.7839626057484,11.0785519191122,14.680625116929,9.96090434778767
"CDN1B_HUMAN-->CCND1_HUMAN",10.9872632766024,-51.7839626057484,11.0785519191122,14.680625116929,9.96090434778767
"CD2A2_HUMAN-->NPM_HUMAN",10.9872632766024,-51.7839626057484,11.0785519191122,14.680625116929,9.96090434778767
"SRC_HUMAN-->EGFR_HUMAN",26.7999944883042,-47.7484623335482,19.0163113299365,-8.1302032939756,4.82839665433776
"SRC_HUMAN-->GAB1_HUMAN",26.7999944883042,-47.7484623335482,19.0163113299365,-8.1302032939756,4.82839665433776
"EP300_HUMAN-->H31_HUMAN",26.7999944883042,-47.7484623335482,19.0163113299365,-8.1302032939756,4.82839665433776
"H31_HUMAN-->CAF1B_HUMAN",26.7999944883042,-47.7484623335482,19.0163113299365,-8.1302032939756,4.82839665433776
"CCNE1_HUMAN-->RB_HUMAN",26.7999944883042,-47.7484623335482,19.0163113299365,-8.1302032939756,4.82839665433776
"CDN1B_HUMAN-->CCNE1_HUMAN",26.7999944883042,-47.7484623335482,19.0163113299365,-8.1302032939756,4.82839665433776
"BRCA1_HUMAN-->P53_HUMAN",26.7999944883042,-47.7484623335482,19.0163113299365,-8.1302032939756,4.82839665433776
"HIF1A_HUMAN-->HSP74_HUMAN",26.7999944883042,-47.7484623335482,19.0163113299365,-8.1302032939756,4.82839665433776
"HSP74_HUMAN-->CHIP_HUMAN",26.7999944883042,-47.7484623335482,19.0163113299365,-8.1302032939756,4.82839665433776
"A4D1G0_HUMAN-->CCND3_HUMAN",26.7999944883042,-47.7484623335482,19.0163113299365,-8.1302032939756,4.82839665433776
"CCND3_HUMAN-->CDK4_HUMAN",26.7999944883042,-47.7484623335482,19.0163113299365,-8.1302032939756,4.82839665433776
"SP1_HUMAN-->G4XH65_HUMAN",40.6111913586369,-33.4038923013639,10.0439954301815,-19.1927541879017,-8.19772071459552
"CDC37_HUMAN-->HS90A_HUMAN",40.6111913586369,-33.4038923013639,10.0439954301815,-19.1927541879017,-8.19772071459552
"CDK4_HUMAN-->CDC37_HUMAN",40.6111913586369,-33.4038923013639,10.0439954301815,-19.1927541879017,-8.19772071459552
"SP1_HUMAN-->EP300_HUMAN",40.6111913586369,-33.4038923013639,10.0439954301815,-19.1927541879017,-8.19772071459552
"MDM2_HUMAN-->K7PPA8_HUMAN",40.6111913586369,-33.4038923013639,10.0439954301815,-19.1927541879017,-8.19772071459552
"UBP7_HUMAN-->DNMT1_HUMAN",40.6111913586369,-33.4038923013639,10.0439954301815,-19.1927541879017,-8.19772071459552
"CCND1_HUMAN-->A4D1G0_HUMAN",40.6111913586369,-33.4038923013639,10.0439954301815,-19.1927541879017,-8.19772071459552
"CD2A2_HUMAN-->P53_HUMAN",40.6111913586369,-33.4038923013639,10.0439954301815,-19.1927541879017,-8.19772071459552
"B0LPE5_HUMAN-->GSK3A_HUMAN",52.0910720403059,-13.0353080127458,-5.40860515561123,-13.4965822378653,-8.88197953740983
"MDM2_HUMAN-->B0LPE5_HUMAN",52.0910720403059,-13.0353080127458,-5.40860515561123,-13.4965822378653,-8.88197953740983
"A2RUM7_HUMAN-->N0E4C7_HUMAN",52.0910720403059,-13.0353080127458,-5.40860515561123,-13.4965822378653,-8.88197953740983
"CSK21_HUMAN-->XRCC1_HUMAN",52.0910720403059,-13.0353080127458,-5.40860515561123,-13.4965822378653,-8.88197953740983
"MDM2_HUMAN-->A2RUM7_HUMAN",52.0910720403059,-13.0353080127458,-5.40860515561123,-13.4965822378653,-8.88197953740983
"N0E4C7_HUMAN-->CSK21_HUMAN",52.0910720403059,-13.0353080127458,-5.40860515561123,-13.4965822378653,-8.88197953740983
"CDN1A_HUMAN-->CCNE1_HUMAN",52.0910720403059,-13.0353080127458,-5.40860515561123,-13.4965822378653,-8.88197953740983
"RAGP1_HUMAN-->UBC9_HUMAN",52.0910720403059,-13.0353080127458,-5.40860515561123,-13.4965822378653,-8.88197953740983
"SUMO1_HUMAN-->RAGP1_HUMAN",52.0910720403059,-13.0353080127458,-5.40860515561123,-13.4965822378653,-8.88197953740983
"CUL1_HUMAN-->NEDD8_HUMAN",52.0910720403059,-13.0353080127458,-5.40860515561123,-13.4965822378653,-8.88197953740983
"NEDD8_HUMAN-->P53_HUMAN",52.0910720403059,-13.0353080127458,-5.40860515561123,-13.4965822378653,-8.88197953740983
"RBX1_HUMAN-->CUL1_HUMAN",52.0910720403059,-13.0353080127458,-5.40860515561123,-13.4965822378653,-8.88197953740983
"UB2D2_HUMAN-->RBX1_HUMAN",52.0910720403059,-13.0353080127458,-5.40860515561123,-13.4965822378653,-8.88197953740983
"CCNE1_HUMAN-->CDN1A_HUMAN",52.0910720403059,-13.0353080127458,-5.40860515561123,-13.4965822378653,-8.88197953740983
"MDM2_HUMAN-->EP300_HUMAN",57.0526383240807,1.65031488817186,-14.8308872484474,1.99268044443183,9.0393618327814
"CUL2_HUMAN-->VHL_HUMAN",57.0526383240807,1.65031488817186,-14.8308872484474,1.99268044443183,9.0393618327814
"HIF1A_HUMAN-->EP300_HUMAN",57.0526383240807,1.65031488817186,-14.8308872484474,1.99268044443183,9.0393618327814
"RBX1_HUMAN-->CUL2_HUMAN",57.0526383240807,1.65031488817186,-14.8308872484474,1.99268044443183,9.0393618327814
"VHL_HUMAN-->HIF1A_HUMAN",57.0526383240807,1.65031488817186,-14.8308872484474,1.99268044443183,9.0393618327814
"SUMO1_HUMAN-->HIPK2_HUMAN",57.0526383240807,1.65031488817186,-14.8308872484474,1.99268044443183,9.0393618327814
"D0VY79_HUMAN-->EGLN1_HUMAN",57.0526383240807,1.65031488817186,-14.8308872484474,1.99268044443183,9.0393618327814
"EP300_HUMAN-->D0VY79_HUMAN",57.0526383240807,1.65031488817186,-14.8308872484474,1.99268044443183,9.0393618327814
