"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"CH10_HUMAN---CH60_HUMAN",-58.1246872298532,15.8884178750955,16.6047227872292,2.25522194433077,8.03750035768164,1.41870633062349,-3.7899027912078,-7.13425703277327,4.72110006770253,-1.02526526103847
"CHAP1_HUMAN---MDC1_HUMAN",-54.8190103216398,24.8182646555727,16.3404554384038,-5.48674521677981,4.04235362875702,9.19755391060193,1.01417067652103,-7.38625589192247,-5.64943157502897,-5.32620411394367
"CHD4_HUMAN---HDAC1_HUMAN",-58.362086070219,-21.1266066563434,-13.7540727749678,-4.64150798811611,1.42312150657234,7.01604264913675,-9.60553049363315,1.86990710077616,-0.935056965384246,-0.100695559707325
"CK052_HUMAN---SRPK1_HUMAN",-29.7435427614512,50.495889367779,-15.7719188026669,-5.7373550163212,-9.18079998042594,-11.0369058003772,-4.78117831882998,-3.48258254389187,3.78585258732461,-9.12459407887145
"1433G_HUMAN---CLAP1_HUMAN",-61.2814391852644,-13.9698053353305,-6.74885269347883,9.10210716357418,-8.4448062512393,4.3519377045214,5.489293902188,-3.43060943273724,2.76103382149807,0.618026505131509
"ACTB_HUMAN---COF1_HUMAN",-23.4286522417656,52.3026328621009,-19.8301032516111,-0.195543191646286,-5.54195824062233,-11.8620188813935,-5.74056942943618,-9.56512595758417,-1.12773641429548,-4.57558989262531
"CPSF7_HUMAN---CSK21_HUMAN",-60.5529438257201,5.89775548365228,12.4109088401518,9.55591868538608,6.25927406894279,-7.00761946141163,-4.29110363716145,2.1229334856458,6.80302797329309,5.29955194613092
"ARHG5_HUMAN---CRKL_HUMAN",-53.9520645546212,-25.9567839901067,-13.1829136712939,-15.6676457355086,10.8896968975015,-4.39926106066006,7.03717015438387,1.02223294865976,0.231175436621904,-2.21259043027763
"BCAR1_HUMAN---CRKL_HUMAN",-53.9520645546212,-25.9567839901067,-13.1829136712939,-15.6676457355086,10.8896968975015,-4.39926106066006,7.03717015438387,1.02223294865976,0.231175436621904,-2.21259043027763
"CBL_HUMAN---CRKL_HUMAN",-53.9520645546212,-25.9567839901067,-13.1829136712939,-15.6676457355086,10.8896968975015,-4.39926106066006,7.03717015438387,1.02223294865976,0.231175436621904,-2.21259043027763
"CRKL_HUMAN---M4K5_HUMAN",-53.9520645546212,-25.9567839901067,-13.1829136712939,-15.6676457355086,10.8896968975015,-4.39926106066006,7.03717015438387,1.02223294865976,0.231175436621904,-2.21259043027763
"CRKL_HUMAN---STA5A_HUMAN",-53.9520645546212,-25.9567839901067,-13.1829136712939,-15.6676457355086,10.8896968975015,-4.39926106066006,7.03717015438387,1.02223294865976,0.231175436621904,-2.21259043027763
"ABL1_HUMAN---CRK_HUMAN",-58.362086070219,-21.1266066563434,-13.7540727749678,-4.64150798811611,1.42312150657234,7.01604264913675,-9.60553049363315,1.86990710077616,-0.935056965384246,-0.100695559707325
