"","V1","V2","V3","V4","V5"
"BCAR1_HUMAN---CRKL_HUMAN",-54.3512921568432,-24.976771184532,-13.4456322733453,14.8221085409591,-11.2313203142198
"CBL_HUMAN---CRKL_HUMAN",-54.3512921568432,-24.976771184532,-13.4456322733453,14.8221085409591,-11.2313203142198
"CRKL_HUMAN---M4K5_HUMAN",-54.3512921568432,-24.976771184532,-13.4456322733453,14.8221085409591,-11.2313203142198
"CRKL_HUMAN---STA5A_HUMAN",-54.3512921568432,-24.976771184532,-13.4456322733453,14.8221085409591,-11.2313203142198
"ABL1_HUMAN---CRK_HUMAN",-56.7565107208497,-21.6954309463715,-11.8903843819908,5.02360524408881,-1.13480827629405
"ABCF1_HUMAN---CSK21_HUMAN",-60.4276826209324,-14.0737693832982,-7.25059099248231,-7.3152916519836,6.24423755158147
"CALM_HUMAN---CSK21_HUMAN",-60.9605861014739,5.78106930810325,12.326871484266,-11.1536118091758,-5.5114325812554
"CSK21_HUMAN---HAP28_HUMAN",-53.7430198324041,24.3130831763581,16.5429487719854,6.62817839998521,-4.64017322150508
"CSK21_HUMAN---MGMT_HUMAN",-49.3607132984361,32.3619555038341,12.5100801147909,11.4502495110403,1.33536544010907
"CSK21_HUMAN---VAMP4_HUMAN",-60.4276826209324,-14.0737693832982,-7.25059099248231,-7.3152916519836,6.24423755158147
"CSN6_HUMAN---MA7D1_HUMAN",-53.7430198324041,24.3130831763581,16.5429487719854,6.62817839998521,-4.64017322150508
"CSN6_HUMAN---VPRBP_HUMAN",-53.7430198324041,24.3130831763581,16.5429487719854,6.62817839998521,-4.64017322150508
"CSTFT_HUMAN---UBQL1_HUMAN",-34.9499007311441,47.9642276479466,-8.56975315578585,8.97074594256866,11.0268301877604
"ABL1_HUMAN---CTNB1_HUMAN",-56.7565107208497,-21.6954309463715,-11.8903843819908,5.02360524408881,-1.13480827629405
"AP3D1_HUMAN---CTNB1_HUMAN",-56.7565107208497,-21.6954309463715,-11.8903843819908,5.02360524408881,-1.13480827629405
"APC_HUMAN---CTNB1_HUMAN",-56.7565107208497,-21.6954309463715,-11.8903843819908,5.02360524408881,-1.13480827629405
"CTNB1_HUMAN---HDAC1_HUMAN",-56.7565107208497,-21.6954309463715,-11.8903843819908,5.02360524408881,-1.13480827629405
"CTNB1_HUMAN---IF2B1_HUMAN",0.89191248166366,49.8040922250996,-24.3959854123627,-15.7961416694707,-13.2116613162498
"CTNB1_HUMAN---IQGA1_HUMAN",-29.6660415359434,50.583497372455,-15.5682085527015,4.55090642865099,11.848407828863
"CTNB1_HUMAN---TNIK_HUMAN",-60.4276826209324,-14.0737693832982,-7.25059099248231,-7.3152916519836,6.24423755158147
"CTNB1_HUMAN---YAP1_HUMAN",-60.4276826209324,-14.0737693832982,-7.25059099248231,-7.3152916519836,6.24423755158147
"CDCA3_HUMAN---CUL1_HUMAN",-53.7430198324041,24.3130831763581,16.5429487719854,6.62817839998521,-4.64017322150508
"APC_HUMAN---CYTSA_HUMAN",-56.7565107208497,-21.6954309463715,-11.8903843819908,5.02360524408881,-1.13480827629405
"CYTSB_HUMAN---TRAF2_HUMAN",-60.4276826209324,-14.0737693832982,-7.25059099248231,-7.3152916519836,6.24423755158147
"BAD_HUMAN---D0PNI1_HUMAN",-49.3607132984361,32.3619555038341,12.5100801147909,11.4502495110403,1.33536544010907
"D0PNI1_HUMAN---SMAG2_HUMAN",-49.3607132984361,32.3619555038341,12.5100801147909,11.4502495110403,1.33536544010907
"DAB2_HUMAN---GRB2_HUMAN",-62.089174616397,-3.77533906348882,3.87665627572061,-14.8905723516763,3.25472849851649
"DBNL_HUMAN---HERC2_HUMAN",-57.6053775052553,15.3071873990383,17.2321997341872,-2.03155803676857,-6.98977297163873
"AKA12_HUMAN---DC1L1_HUMAN",-53.7430198324041,24.3130831763581,16.5429487719854,6.62817839998521,-4.64017322150508
"DC1L1_HUMAN---DC1L2_HUMAN",-39.9583342224251,44.13490034354,-1.13824988069292,12.1596459387889,9.78136043024928
"DDA1_HUMAN---PWP1_HUMAN",-53.7430198324041,24.3130831763581,16.5429487719854,6.62817839998521,-4.64017322150508
"DDA1_HUMAN---VPRBP_HUMAN",-60.9605861014739,5.78106930810325,12.326871484266,-11.1536118091758,-5.5114325812554
"DDX24_HUMAN---HS90B_HUMAN",-60.9605861014739,5.78106930810325,12.326871484266,-11.1536118091758,-5.5114325812554
"CDK1_HUMAN---DDX3X_HUMAN",-54.3512921568432,-24.976771184532,-13.4456322733453,14.8221085409591,-11.2313203142198
"DDX3Y_HUMAN---G4XH65_HUMAN",-62.089174616397,-3.77533906348882,3.87665627572061,-14.8905723516763,3.25472849851649
"DDX46_HUMAN---SRPK2_HUMAN",-60.4276826209324,-14.0737693832982,-7.25059099248231,-7.3152916519836,6.24423755158147
"DDX54_HUMAN---G4XH65_HUMAN",-60.4276826209324,-14.0737693832982,-7.25059099248231,-7.3152916519836,6.24423755158147
"DDX54_HUMAN---WDHD1_HUMAN",-60.4276826209324,-14.0737693832982,-7.25059099248231,-7.3152916519836,6.24423755158147
"CEBPZ_HUMAN---DDX55_HUMAN",-60.4276826209324,-14.0737693832982,-7.25059099248231,-7.3152916519836,6.24423755158147
"DDX55_HUMAN---NOC2L_HUMAN",-62.089174616397,-3.77533906348882,3.87665627572061,-14.8905723516763,3.25472849851649
"DENR_HUMAN---PP1B_HUMAN",-60.4276826209324,-14.0737693832982,-7.25059099248231,-7.3152916519836,6.24423755158147
"DEP1B_HUMAN---MDC1_HUMAN",-62.089174616397,-3.77533906348882,3.87665627572061,-14.8905723516763,3.25472849851649
"DESP_HUMAN---PKP2_HUMAN",-23.7314179799698,52.4196226209386,-19.7391806479297,-0.495517275366835,8.29725938609985
"DESP_HUMAN---PKP4_HUMAN",-60.4276826209324,-14.0737693832982,-7.25059099248231,-7.3152916519836,6.24423755158147
"DHX29_HUMAN---G4XH65_HUMAN",-34.9499007311441,47.9642276479466,-8.56975315578585,8.97074594256866,11.0268301877604
"DKC1_HUMAN---WDR48_HUMAN",0.89191248166366,49.8040922250996,-24.3959854123627,-15.7961416694707,-13.2116613162498
"CDK1_HUMAN---DLG1_HUMAN",-49.3607132984361,32.3619555038341,12.5100801147909,11.4502495110403,1.33536544010907
"DLG1_HUMAN---TJAP1_HUMAN",-49.3607132984361,32.3619555038341,12.5100801147909,11.4502495110403,1.33536544010907
"CDK1_HUMAN---DNLI1_HUMAN",-60.9605861014739,5.78106930810325,12.326871484266,-11.1536118091758,-5.5114325812554
"CDK1_HUMAN---DNM1L_HUMAN",-56.7565107208497,-21.6954309463715,-11.8903843819908,5.02360524408881,-1.13480827629405
