"","V1","V2","V3","V4"
"1433E_HUMAN---HDAC4_HUMAN",-44.4482801264157,38.0044984219534,7.02047130420911,13.8897743454969
"1433E_HUMAN---KPRB_HUMAN",-44.4482801264157,38.0044984219534,7.02047130420911,13.8897743454969
"1433T_HUMAN---CBL_HUMAN",-59.8457350053472,-14.8538514448446,-4.71157525235953,-8.78013943673191
"1433T_HUMAN---CRTC2_HUMAN",-29.249946446948,49.161066282964,-14.3388272658648,7.94865089024237
"41_HUMAN---CDK1_HUMAN",-56.4813805050762,-20.763724391074,-11.9756697132755,4.2743506766589
"41_HUMAN---MYH10_HUMAN",-18.1655326454366,-38.0252919876438,32.4120748565062,2.50954290953297
"A4D1G0_HUMAN---CLASR_HUMAN",-34.4084972422564,46.5491982038115,-7.31662780232678,10.7695887379636
"A4D1G0_HUMAN---RB_HUMAN",-34.4084972422564,46.5491982038115,-7.31662780232678,10.7695887379636
"A4_HUMAN---AR6P6_HUMAN",-61.5805453578985,-4.70066162312691,4.10483855411989,-13.3676978332503
"AAGAB_HUMAN---EIF3C_HUMAN",-44.4482801264157,38.0044984219534,7.02047130420911,13.8897743454969
"AAPK1_HUMAN---ACACA_HUMAN",-58.6800953445142,16.1708902763105,15.6455004169058,-1.5661252357949
"ABI1_HUMAN---MK01_HUMAN",-54.1529871909202,-24.7453592941189,-16.7215641155941,14.3056354419251
"ABI1_HUMAN---MK03_HUMAN",-54.1529871909202,-24.7453592941189,-16.7215641155941,14.3056354419251
"ABI2_HUMAN---MIPT3_HUMAN",-56.4813805050762,-20.763724391074,-11.9756697132755,4.2743506766589
"ABI2_HUMAN---PCM1_HUMAN",-61.6172533721255,6.2510635604978,11.3195316841487,-9.00509596700355
"ABLM1_HUMAN---T22D4_HUMAN",-61.5805453578985,-4.70066162312691,4.10483855411989,-13.3676978332503
"ACAP2_HUMAN---CBX1_HUMAN",-61.5805453578985,-4.70066162312691,4.10483855411989,-13.3676978332503
"ACINU_HUMAN---SRPK2_HUMAN",-56.4813805050762,-20.763724391074,-11.9756697132755,4.2743506766589
"ACK1_HUMAN---BCAR1_HUMAN",-56.4813805050762,-20.763724391074,-11.9756697132755,4.2743506766589
"ACTB_HUMAN---E41L2_HUMAN",-61.5805453578985,-4.70066162312691,4.10483855411989,-13.3676978332503
"ACTB_HUMAN---MIPT3_HUMAN",-56.4813805050762,-20.763724391074,-11.9756697132755,4.2743506766589
"ACTB_HUMAN---PRSR2_HUMAN",-39.4812477291419,42.8950927596554,-0.256020307138304,12.7034267253221
"AFAD_HUMAN---EPHA7_HUMAN",-54.1529871909202,-24.7453592941189,-16.7215641155941,14.3056354419251
"AFTIN_HUMAN---GGA3_HUMAN",-61.6172533721255,6.2510635604978,11.3195316841487,-9.00509596700355
"AHNK_HUMAN---CDK1_HUMAN",-61.6172533721255,6.2510635604978,11.3195316841487,-9.00509596700355
"AKA10_HUMAN---MYH9_HUMAN",-54.5842787596382,25.0386938263308,15.4169337658607,4.35074006733954
"AKA11_HUMAN---KAP2_HUMAN",-61.6172533721255,6.2510635604978,11.3195316841487,-9.00509596700355
"AKAP1_HUMAN---KAP2_HUMAN",-59.8457350053472,-14.8538514448446,-4.71157525235953,-8.78013943673191
"AMOT_HUMAN---MPP5_HUMAN",-29.249946446948,49.161066282964,-14.3388272658648,7.94865089024237
"ANXA2_HUMAN---TNIK_HUMAN",-61.5805453578985,-4.70066162312691,4.10483855411989,-13.3676978332503
"APC1_HUMAN---CDK1_HUMAN",-61.6172533721255,6.2510635604978,11.3195316841487,-9.00509596700355
"AR6P4_HUMAN---SRPK2_HUMAN",-49.475548531268,32.3503551687301,12.6609418622818,9.50480708594043
"ARHGB_HUMAN---GSK3A_HUMAN",-59.8457350053472,-14.8538514448446,-4.71157525235953,-8.78013943673191
"ARI2_HUMAN---EMAL4_HUMAN",-59.8457350053472,-14.8538514448446,-4.71157525235953,-8.78013943673191
"ARI2_HUMAN---P53_HUMAN",-59.8457350053472,-14.8538514448446,-4.71157525235953,-8.78013943673191
"ARPC3_HUMAN---BAG6_HUMAN",-23.5574363474404,51.1487832877304,-17.9602855705476,2.13800127133874
"ARPC3_HUMAN---OTUD5_HUMAN",-23.5574363474404,51.1487832877304,-17.9602855705476,2.13800127133874
"AT133_HUMAN---MD2L1_HUMAN",-54.5842787596382,25.0386938263308,15.4169337658607,4.35074006733954
"ATRX_HUMAN---EZH2_HUMAN",-9.34830841250809,16.8102107400656,41.5004616006364,27.1889789219335
"ATX2L_HUMAN---OXSR1_HUMAN",-44.4482801264157,38.0044984219534,7.02047130420911,13.8897743454969
"AURKB_HUMAN---LMO7_HUMAN",-58.6800953445142,16.1708902763105,15.6455004169058,-1.5661252357949
"AZI1_HUMAN---PCM1_HUMAN",-61.6172533721255,6.2510635604978,11.3195316841487,-9.00509596700355
"B2L13_HUMAN---CH60_HUMAN",-58.6800953445142,16.1708902763105,15.6455004169058,-1.5661252357949
"B2R4R0_HUMAN---TP53B_HUMAN",-61.5805453578985,-4.70066162312691,4.10483855411989,-13.3676978332503
"B2RBV7_HUMAN---OTUL_HUMAN",-61.6172533721255,6.2510635604978,11.3195316841487,-9.00509596700355
"B2RBV7_HUMAN---VPRBP_HUMAN",-61.6172533721255,6.2510635604978,11.3195316841487,-9.00509596700355
"B4E1U9_HUMAN---BORG1_HUMAN",-44.4482801264157,38.0044984219534,7.02047130420911,13.8897743454969
"B4E1U9_HUMAN---WASL_HUMAN",-44.4482801264157,38.0044984219534,7.02047130420911,13.8897743454969
"BACH_HUMAN---NHLC2_HUMAN",-61.5805453578985,-4.70066162312691,4.10483855411989,-13.3676978332503
"BAD_HUMAN---KS6A1_HUMAN",-61.6172533721255,6.2510635604978,11.3195316841487,-9.00509596700355
"BAG6_HUMAN---CDK16_HUMAN",-58.6800953445142,16.1708902763105,15.6455004169058,-1.5661252357949
"BARD1_HUMAN---DHX57_HUMAN",-29.249946446948,49.161066282964,-14.3388272658648,7.94865089024237
"BARD1_HUMAN---LARP1_HUMAN",5.75872985525095,49.0207046169986,-22.5771773996898,-23.3841667194389
"BARD1_HUMAN---P53_HUMAN",-29.249946446948,49.161066282964,-14.3388272658648,7.94865089024237
"BARD1_HUMAN---SCAFB_HUMAN",-0.119085273804731,49.9417726313208,-24.6937951854988,-19.2965299817297
"BARD1_HUMAN---TBCD1_HUMAN",-29.249946446948,49.161066282964,-14.3388272658648,7.94865089024237
"BARD1_HUMAN---TPC11_HUMAN",5.75872985525095,49.0207046169986,-22.5771773996898,-23.3841667194389
"BBX_HUMAN---HS90B_HUMAN",-61.6172533721255,6.2510635604978,11.3195316841487,-9.00509596700355
"BCAR1_HUMAN---ZYX_HUMAN",-56.4813805050762,-20.763724391074,-11.9756697132755,4.2743506766589
"BCLF1_HUMAN---SRRM1_HUMAN",-56.4813805050762,-20.763724391074,-11.9756697132755,4.2743506766589
"BCOR_HUMAN---ZBT7A_HUMAN",-54.5842787596382,25.0386938263308,15.4169337658607,4.35074006733954
"BCS1_HUMAN---DDX24_HUMAN",-61.6172533721255,6.2510635604978,11.3195316841487,-9.00509596700355
"BRAP_HUMAN---KSR1_HUMAN",-39.4812477291419,42.8950927596554,-0.256020307138304,12.7034267253221
