"","V1","V2"
"1433E_HUMAN---HDAC4_HUMAN",-1.23585598415012,3.35802704572989
"1433E_HUMAN---KPRB_HUMAN",-1.23585598415012,3.35802704572989
"1433T_HUMAN---CBL_HUMAN",-3.41571086153896,-0.429742927166267
"1433T_HUMAN---CRTC2_HUMAN",0.269172617494306,3.74316996502182
"41_HUMAN---CDK1_HUMAN",-3.51907501799473,-0.874380731235782
"41_HUMAN---MYH10_HUMAN",-1.30604236667315,-2.63819947285025
"A4D1G0_HUMAN---CLASR_HUMAN",-0.225383482511928,3.69638651734996
"A4D1G0_HUMAN---RB_HUMAN",-0.225383482511928,3.69638651734996
"A4_HUMAN---AR6P6_HUMAN",-3.22875111868914,0.319737485930072
"AAGAB_HUMAN---EIF3C_HUMAN",-1.23585598415012,3.35802704572989
"AAPK1_HUMAN---ACACA_HUMAN",-2.59933945956157,1.87950697707976
"ABI1_HUMAN---MK01_HUMAN",-4.18342581203897,-0.451467211147269
"ABI1_HUMAN---MK03_HUMAN",-4.18342581203897,-0.451467211147269
"ABI2_HUMAN---MIPT3_HUMAN",-3.51907501799473,-0.874380731235782
"ABI2_HUMAN---PCM1_HUMAN",-2.95960566519668,1.13806625594323
"ABLM1_HUMAN---T22D4_HUMAN",-3.22875111868914,0.319737485930072
"ACAP2_HUMAN---CBX1_HUMAN",-3.22875111868914,0.319737485930072
"ACINU_HUMAN---SRPK2_HUMAN",-3.51907501799473,-0.874380731235782
"ACK1_HUMAN---BCAR1_HUMAN",-3.51907501799473,-0.874380731235782
"ACTB_HUMAN---E41L2_HUMAN",-3.22875111868914,0.319737485930072
"ACTB_HUMAN---MIPT3_HUMAN",-3.51907501799473,-0.874380731235782
"ACTB_HUMAN---PRSR2_HUMAN",-0.728478039651346,3.57669378987364
"AFAD_HUMAN---EPHA7_HUMAN",-4.18342581203897,-0.451467211147269
"AFTIN_HUMAN---GGA3_HUMAN",-2.95960566519668,1.13806625594323
"AHNK_HUMAN---CDK1_HUMAN",-2.95960566519668,1.13806625594323
"AKA10_HUMAN---MYH9_HUMAN",-2.17733304930229,2.50386997108397
"AKA11_HUMAN---KAP2_HUMAN",-2.95960566519668,1.13806625594323
"AKAP1_HUMAN---KAP2_HUMAN",-3.41571086153896,-0.429742927166267
"AMOT_HUMAN---MPP5_HUMAN",0.269172617494306,3.74316996502182
"ANXA2_HUMAN---TNIK_HUMAN",-3.22875111868914,0.319737485930072
"APC1_HUMAN---CDK1_HUMAN",-2.95960566519668,1.13806625594323
"AR6P4_HUMAN---SRPK2_HUMAN",-1.71284194580345,2.98301731223043
"ARHGB_HUMAN---GSK3A_HUMAN",-3.41571086153896,-0.429742927166267
"ARI2_HUMAN---EMAL4_HUMAN",-3.41571086153896,-0.429742927166267
"ARI2_HUMAN---P53_HUMAN",-3.41571086153896,-0.429742927166267
"ARPC3_HUMAN---BAG6_HUMAN",0.751492179101511,3.67225789050117
"ARPC3_HUMAN---OTUD5_HUMAN",0.751492179101511,3.67225789050117
"AT133_HUMAN---MD2L1_HUMAN",-2.17733304930229,2.50386997108397
"ATRX_HUMAN---EZH2_HUMAN",0.507185856813875,1.45104390697368
"ATX2L_HUMAN---OXSR1_HUMAN",-1.23585598415012,3.35802704572989
"AURKB_HUMAN---LMO7_HUMAN",-2.59933945956157,1.87950697707976
"AZI1_HUMAN---PCM1_HUMAN",-2.95960566519668,1.13806625594323
"B2L13_HUMAN---CH60_HUMAN",-2.59933945956157,1.87950697707976
"B2R4R0_HUMAN---TP53B_HUMAN",-3.22875111868914,0.319737485930072
"B2RBV7_HUMAN---OTUL_HUMAN",-2.95960566519668,1.13806625594323
"B2RBV7_HUMAN---VPRBP_HUMAN",-2.95960566519668,1.13806625594323
"B4E1U9_HUMAN---BORG1_HUMAN",-1.23585598415012,3.35802704572989
"B4E1U9_HUMAN---WASL_HUMAN",-1.23585598415012,3.35802704572989
"BACH_HUMAN---NHLC2_HUMAN",-3.22875111868914,0.319737485930072
"BAD_HUMAN---KS6A1_HUMAN",-2.95960566519668,1.13806625594323
"BAG6_HUMAN---CDK16_HUMAN",-2.59933945956157,1.87950697707976
"BARD1_HUMAN---DHX57_HUMAN",0.269172617494306,3.74316996502182
"BARD1_HUMAN---LARP1_HUMAN",2.87719714698799,2.61745428751544
"BARD1_HUMAN---P53_HUMAN",0.269172617494306,3.74316996502182
"BARD1_HUMAN---SCAFB_HUMAN",2.48540613583097,2.88207061126929
"BARD1_HUMAN---TBCD1_HUMAN",0.269172617494306,3.74316996502182
"BARD1_HUMAN---TPC11_HUMAN",2.87719714698799,2.61745428751544
"BBX_HUMAN---HS90B_HUMAN",-2.95960566519668,1.13806625594323
"BCAR1_HUMAN---ZYX_HUMAN",-3.51907501799473,-0.874380731235782
"BCLF1_HUMAN---SRRM1_HUMAN",-3.51907501799473,-0.874380731235782
"BCOR_HUMAN---ZBT7A_HUMAN",-2.17733304930229,2.50386997108397
"BCS1_HUMAN---DDX24_HUMAN",-2.95960566519668,1.13806625594323
"BRAP_HUMAN---KSR1_HUMAN",-0.728478039651346,3.57669378987364
"B2R4R0_HUMAN---BRD2_HUMAN",-3.22875111868914,0.319737485930072
"BRD3_HUMAN---SRPK2_HUMAN",2.07846059762905,3.13199715389208
"BUD13_HUMAN---CDK1_HUMAN",-2.95960566519668,1.13806625594323
"BZW2_HUMAN---SMAP_HUMAN",-0.728478039651346,3.57669378987364
"CA052_HUMAN---NFKB1_HUMAN",-2.95960566519668,1.13806625594323
"CAAP1_HUMAN---KAT7_HUMAN",-0.225383482511928,3.69638651734996
"CADH1_HUMAN---CTNB1_HUMAN",-0.225383482511928,3.69638651734996
"BAZ1B_HUMAN---CAF1B_HUMAN",2.07846059762905,3.13199715389208
"CALX_HUMAN---MK03_HUMAN",-3.41571086153896,-0.429742927166267
"CALX_HUMAN---PGRC1_HUMAN",-3.41571086153896,-0.429742927166267
"CBL_HUMAN---CD2AP_HUMAN",-3.51907501799473,-0.874380731235782
"CBL_HUMAN---GRB2_HUMAN",-4.18342581203897,-0.451467211147269
"AURKB_HUMAN---CCD86_HUMAN",-2.59933945956157,1.87950697707976
"CCDC6_HUMAN---HDAC1_HUMAN",1.65794360503086,3.3623837452397
"CD2B2_HUMAN---U520_HUMAN",-3.41571086153896,-0.429742927166267
"CDC20_HUMAN---MD2L1_HUMAN",-2.17733304930229,2.50386997108397
"CDC20_HUMAN---MDC1_HUMAN",-2.17733304930229,2.50386997108397
"CDC7_HUMAN---MCM2_HUMAN",-2.17733304930229,2.50386997108397
"CDC7_HUMAN---PSIP1_HUMAN",-2.17733304930229,2.50386997108397
"C1QBP_HUMAN---CDK13_HUMAN",-1.71284194580345,2.98301731223043
"CDK16_HUMAN---KAPCA_HUMAN",-3.22875111868914,0.319737485930072
"CDK1_HUMAN---DNLI3_HUMAN",-3.22875111868914,0.319737485930072
"BACH_HUMAN---CDK2_HUMAN",-3.22875111868914,0.319737485930072
"BAP18_HUMAN---CDK2_HUMAN",-3.41571086153896,-0.429742927166267
"CDK2_HUMAN---NUFP2_HUMAN",-0.728478039651346,3.57669378987364
"CDK2_HUMAN---RB_HUMAN",-3.41571086153896,-0.429742927166267
"CDK2_HUMAN---TB182_HUMAN",-2.59933945956157,1.87950697707976
"C2CD5_HUMAN---CDK5_HUMAN",2.87719714698799,2.61745428751544
"CDK5_HUMAN---P53_HUMAN",-3.41571086153896,-0.429742927166267
"CFTR_HUMAN---HACD3_HUMAN",-3.22875111868914,0.319737485930072
"CFTR_HUMAN---NHRF1_HUMAN",-3.22875111868914,0.319737485930072
"CH10_HUMAN---CH60_HUMAN",-2.59933945956157,1.87950697707976
"CHAP1_HUMAN---MDC1_HUMAN",-2.17733304930229,2.50386997108397
"CHD4_HUMAN---HDAC1_HUMAN",-3.51907501799473,-0.874380731235782
"CK052_HUMAN---SRPK1_HUMAN",0.269172617494306,3.74316996502182
"1433G_HUMAN---CLAP1_HUMAN",-3.41571086153896,-0.429742927166267
"ACTB_HUMAN---COF1_HUMAN",0.751492179101511,3.67225789050117
"CPSF7_HUMAN---CSK21_HUMAN",-2.95960566519668,1.13806625594323
"ARHG5_HUMAN---CRKL_HUMAN",-4.18342581203897,-0.451467211147269
"BCAR1_HUMAN---CRKL_HUMAN",-4.18342581203897,-0.451467211147269
"CBL_HUMAN---CRKL_HUMAN",-4.18342581203897,-0.451467211147269
"CRKL_HUMAN---M4K5_HUMAN",-4.18342581203897,-0.451467211147269
"CRKL_HUMAN---STA5A_HUMAN",-4.18342581203897,-0.451467211147269
"ABL1_HUMAN---CRK_HUMAN",-3.51907501799473,-0.874380731235782
"ABCF1_HUMAN---CSK21_HUMAN",-3.41571086153896,-0.429742927166267
"CALM_HUMAN---CSK21_HUMAN",-2.95960566519668,1.13806625594323
"CSK21_HUMAN---HAP28_HUMAN",-2.17733304930229,2.50386997108397
"CSK21_HUMAN---MGMT_HUMAN",-1.71284194580345,2.98301731223043
"CSK21_HUMAN---VAMP4_HUMAN",-3.41571086153896,-0.429742927166267
"CSN6_HUMAN---MA7D1_HUMAN",-2.17733304930229,2.50386997108397
"CSN6_HUMAN---VPRBP_HUMAN",-2.17733304930229,2.50386997108397
"CSTFT_HUMAN---UBQL1_HUMAN",-0.225383482511928,3.69638651734996
"ABL1_HUMAN---CTNB1_HUMAN",-3.51907501799473,-0.874380731235782
"AP3D1_HUMAN---CTNB1_HUMAN",-3.51907501799473,-0.874380731235782
"APC_HUMAN---CTNB1_HUMAN",-3.51907501799473,-0.874380731235782
"CTNB1_HUMAN---HDAC1_HUMAN",-3.51907501799473,-0.874380731235782
"CTNB1_HUMAN---IF2B1_HUMAN",2.48540613583097,2.88207061126929
"CTNB1_HUMAN---IQGA1_HUMAN",0.269172617494306,3.74316996502182
"CTNB1_HUMAN---TNIK_HUMAN",-3.41571086153896,-0.429742927166267
"CTNB1_HUMAN---YAP1_HUMAN",-3.41571086153896,-0.429742927166267
"CDCA3_HUMAN---CUL1_HUMAN",-2.17733304930229,2.50386997108397
"APC_HUMAN---CYTSA_HUMAN",-3.51907501799473,-0.874380731235782
"CYTSB_HUMAN---TRAF2_HUMAN",-3.41571086153896,-0.429742927166267
"BAD_HUMAN---D0PNI1_HUMAN",-1.71284194580345,2.98301731223043
"D0PNI1_HUMAN---SMAG2_HUMAN",-1.71284194580345,2.98301731223043
"DAB2_HUMAN---GRB2_HUMAN",-3.22875111868914,0.319737485930072
"DBNL_HUMAN---HERC2_HUMAN",-2.59933945956157,1.87950697707976
"AKA12_HUMAN---DC1L1_HUMAN",-2.17733304930229,2.50386997108397
"DC1L1_HUMAN---DC1L2_HUMAN",-0.728478039651346,3.57669378987364
"DDA1_HUMAN---PWP1_HUMAN",-2.17733304930229,2.50386997108397
"DDA1_HUMAN---VPRBP_HUMAN",-2.95960566519668,1.13806625594323
"DDX24_HUMAN---HS90B_HUMAN",-2.95960566519668,1.13806625594323
"CDK1_HUMAN---DDX3X_HUMAN",-4.18342581203897,-0.451467211147269
"DDX3Y_HUMAN---G4XH65_HUMAN",-3.22875111868914,0.319737485930072
"DDX46_HUMAN---SRPK2_HUMAN",-3.41571086153896,-0.429742927166267
"DDX54_HUMAN---G4XH65_HUMAN",-3.41571086153896,-0.429742927166267
"DDX54_HUMAN---WDHD1_HUMAN",-3.41571086153896,-0.429742927166267
"CEBPZ_HUMAN---DDX55_HUMAN",-3.41571086153896,-0.429742927166267
"DDX55_HUMAN---NOC2L_HUMAN",-3.22875111868914,0.319737485930072
"DENR_HUMAN---PP1B_HUMAN",-3.41571086153896,-0.429742927166267
"DEP1B_HUMAN---MDC1_HUMAN",-3.22875111868914,0.319737485930072
"DESP_HUMAN---PKP2_HUMAN",0.751492179101511,3.67225789050117
