"","V1","V2"
"1433E_HUMAN---HDAC4_HUMAN",-49.149792904401,34.162966222446
"1433E_HUMAN---KPRB_HUMAN",-49.149792904401,34.162966222446
"1433T_HUMAN---CBL_HUMAN",-56.2862930218718,-12.7918775513844
"1433T_HUMAN---CRTC2_HUMAN",-31.8131119662456,49.9104145273039
"41_HUMAN---CDK1_HUMAN",-54.9705796120544,-19.3113069844522
"41_HUMAN---MYH10_HUMAN",-17.9402275342777,-43.3718741173652
"A4D1G0_HUMAN---CLASR_HUMAN",-37.9807498611078,45.4349319599063
"A4D1G0_HUMAN---RB_HUMAN",-37.9807498611078,45.4349319599063
"A4_HUMAN---AR6P6_HUMAN",-57.5649892025632,-3.85128064046939
"AAGAB_HUMAN---EIF3C_HUMAN",-49.149792904401,34.162966222446
"AAPK1_HUMAN---ACACA_HUMAN",-57.3806273967122,12.532086055697
"ABI1_HUMAN---MK01_HUMAN",-54.7033467167954,-23.6533804472084
"ABI1_HUMAN---MK03_HUMAN",-54.7033467167954,-23.6533804472084
"ABI2_HUMAN---MIPT3_HUMAN",-54.9705796120544,-19.3113069844522
"ABI2_HUMAN---PCM1_HUMAN",-58.0211505822658,4.69516060695703
"ABLM1_HUMAN---T22D4_HUMAN",-57.5649892025632,-3.85128064046939
"ACAP2_HUMAN---CBX1_HUMAN",-57.5649892025632,-3.85128064046939
"ACINU_HUMAN---SRPK2_HUMAN",-54.9705796120544,-19.3113069844522
"ACK1_HUMAN---BCAR1_HUMAN",-54.9705796120544,-19.3113069844522
"ACTB_HUMAN---E41L2_HUMAN",-57.5649892025632,-3.85128064046939
"ACTB_HUMAN---MIPT3_HUMAN",-54.9705796120544,-19.3113069844522
"ACTB_HUMAN---PRSR2_HUMAN",-43.8219900123641,40.2455173813432
"AFAD_HUMAN---EPHA7_HUMAN",-54.7033467167954,-23.6533804472084
"AFTIN_HUMAN---GGA3_HUMAN",-58.0211505822658,4.69516060695703
"AHNK_HUMAN---CDK1_HUMAN",-58.0211505822658,4.69516060695703
"AKA10_HUMAN---MYH9_HUMAN",-55.5702723019943,20.2143113239976
"AKA11_HUMAN---KAP2_HUMAN",-58.0211505822658,4.69516060695703
"AKAP1_HUMAN---KAP2_HUMAN",-56.2862930218718,-12.7918775513844
"AMOT_HUMAN---MPP5_HUMAN",-31.8131119662456,49.9104145273039
