"","V1","V2","V3","V4","V5"
"1433B_HUMAN---IGF1R_HUMAN",-38.5579730423111,14.9008604283822,7.15169925034904,10.8031840354369,8.26016095932306
"1433B_HUMAN---LSR_HUMAN",-38.5579730423111,14.9008604283822,7.15169925034904,10.8031840354369,8.26016095932306
"1433T_HUMAN---CBL_HUMAN",38.8105760219285,17.1956530385563,11.9726170600499,-0.478561014493379,-1.89407607646044
"41_HUMAN---CDK1_HUMAN",38.8105760219285,17.1956530385563,11.9726170600499,-0.478561014493379,-1.89407607646044
"4ET_HUMAN---MK08_HUMAN",38.8105760219285,17.1956530385563,11.9726170600499,-0.478561014493379,-1.89407607646044
"ABI2_HUMAN---MIPT3_HUMAN",38.8105760219285,17.1956530385563,11.9726170600499,-0.478561014493379,-1.89407607646044
"ABI2_HUMAN---VINC_HUMAN",38.8105760219285,17.1956530385563,11.9726170600499,-0.478561014493379,-1.89407607646044
"ACINU_HUMAN---SRPK2_HUMAN",38.8105760219285,17.1956530385563,11.9726170600499,-0.478561014493379,-1.89407607646044
"ACTB_HUMAN---CBL_HUMAN",-42.4001555483035,-1.93052224452601,9.21241685248308,-8.05599364356538,-1.95213196862441
"ACTB_HUMAN---MIPT3_HUMAN",38.8105760219285,17.1956530385563,11.9726170600499,-0.478561014493379,-1.89407607646044
"AFAD_HUMAN---DREB_HUMAN",38.8105760219285,17.1956530385563,11.9726170600499,-0.478561014493379,-1.89407607646044
"AFAD_HUMAN---EPHA7_HUMAN",38.8105760219285,17.1956530385563,11.9726170600499,-0.478561014493379,-1.89407607646044
"AMOT_HUMAN---PARD3_HUMAN",-42.4001555483035,-1.93052224452601,9.21241685248308,-8.05599364356538,-1.95213196862441
"1433G_HUMAN---ANS1A_HUMAN",-42.4001555483035,-1.93052224452601,9.21241685248308,-8.05599364356538,-1.95213196862441
"APC1_HUMAN---CDK1_HUMAN",38.8105760219285,17.1956530385563,11.9726170600499,-0.478561014493379,-1.89407607646044
"APC_HUMAN---CTNB1_HUMAN",38.8105760219285,17.1956530385563,11.9726170600499,-0.478561014493379,-1.89407607646044
"ARHG5_HUMAN---CRKL_HUMAN",38.8105760219285,17.1956530385563,11.9726170600499,-0.478561014493379,-1.89407607646044
"ARHGB_HUMAN---GSK3A_HUMAN",38.8105760219285,17.1956530385563,11.9726170600499,-0.478561014493379,-1.89407607646044
"AT1A1_HUMAN---MK01_HUMAN",38.8105760219285,17.1956530385563,11.9726170600499,-0.478561014493379,-1.89407607646044
