"","V1","V2"
"1433B_HUMAN---IGF1R_HUMAN",33.2311064272007,-10.3500382181347
"1433B_HUMAN---LSR_HUMAN",33.2311064272007,-10.3500382181347
"1433T_HUMAN---CBL_HUMAN",-32.6688413289618,-13.4622034661751
"41_HUMAN---CDK1_HUMAN",-32.6688413289618,-13.4622034661751
"4ET_HUMAN---MK08_HUMAN",-32.6688413289618,-13.4622034661751
"ABI2_HUMAN---MIPT3_HUMAN",-32.6688413289618,-13.4622034661751
"ABI2_HUMAN---VINC_HUMAN",-32.6688413289618,-13.4622034661751
"ACINU_HUMAN---SRPK2_HUMAN",-32.6688413289618,-13.4622034661751
"ACTB_HUMAN---CBL_HUMAN",34.624688119742,1.48007167046723
"ACTB_HUMAN---MIPT3_HUMAN",-32.6688413289618,-13.4622034661751
"AFAD_HUMAN---DREB_HUMAN",-32.6688413289618,-13.4622034661751
"AFAD_HUMAN---EPHA7_HUMAN",-32.6688413289618,-13.4622034661751
"AMOT_HUMAN---PARD3_HUMAN",34.624688119742,1.48007167046723
"1433G_HUMAN---ANS1A_HUMAN",34.624688119742,1.48007167046723
"APC1_HUMAN---CDK1_HUMAN",-32.6688413289618,-13.4622034661751
"APC_HUMAN---CTNB1_HUMAN",-32.6688413289618,-13.4622034661751
"ARHG5_HUMAN---CRKL_HUMAN",-32.6688413289618,-13.4622034661751
"ARHGB_HUMAN---GSK3A_HUMAN",-32.6688413289618,-13.4622034661751
"AT1A1_HUMAN---MK01_HUMAN",-32.6688413289618,-13.4622034661751
"ATX2L_HUMAN---G3BP1_HUMAN",-32.6688413289618,-13.4622034661751
"ACK1_HUMAN---BCAR1_HUMAN",-32.6688413289618,-13.4622034661751
"BCAR1_HUMAN---CRKL_HUMAN",-32.6688413289618,-13.4622034661751
"BCAR1_HUMAN---ZYX_HUMAN",-32.6688413289618,-13.4622034661751
"CBLB_HUMAN---EGFR_HUMAN",-32.6688413289618,-13.4622034661751
"CBL_HUMAN---CD2AP_HUMAN",-32.6688413289618,-13.4622034661751
"CBL_HUMAN---CRKL_HUMAN",-32.6688413289618,-13.4622034661751
"CBL_HUMAN---PLCG1_HUMAN",-32.6688413289618,-13.4622034661751
"CBL_HUMAN---SHIP2_HUMAN",-32.6688413289618,-13.4622034661751
"CCD50_HUMAN---LCK_HUMAN",-32.6688413289618,-13.4622034661751
"CD2B2_HUMAN---SNUT2_HUMAN",-32.6688413289618,-13.4622034661751
"CDK1_HUMAN---NPM_HUMAN",-32.6688413289618,-13.4622034661751
"CDK1_HUMAN---NUCKS_HUMAN",-32.6688413289618,-13.4622034661751
"CDK1_HUMAN---NUP50_HUMAN",34.624688119742,1.48007167046723
"CDK1_HUMAN---NUP98_HUMAN",-32.6688413289618,-13.4622034661751
"CDK5_HUMAN---P53_HUMAN",-32.6688413289618,-13.4622034661751
"CEBPZ_HUMAN---P53_HUMAN",-32.6688413289618,-13.4622034661751
"CEBPZ_HUMAN---PEBB_HUMAN",-32.6688413289618,-13.4622034661751
"CHIP_HUMAN---P53_HUMAN",-32.6688413289618,-13.4622034661751
"1433G_HUMAN---CLAP1_HUMAN",-32.6688413289618,-13.4622034661751
"CPSF5_HUMAN---RLA1_HUMAN",-32.6688413289618,-13.4622034661751
"ABL1_HUMAN---CRK_HUMAN",-32.6688413289618,-13.4622034661751
"CSN5_HUMAN---JUN_HUMAN",34.624688119742,1.48007167046723
"CSN5_HUMAN---LRC47_HUMAN",34.624688119742,1.48007167046723
"ABL1_HUMAN---CTNB1_HUMAN",-32.6688413289618,-13.4622034661751
"AP3D1_HUMAN---CTNB1_HUMAN",-32.6688413289618,-13.4622034661751
"CTNB1_HUMAN---GSK3A_HUMAN",-32.6688413289618,-13.4622034661751
"CTNB1_HUMAN---HDAC1_HUMAN",-32.6688413289618,-13.4622034661751
"APC_HUMAN---CYTSA_HUMAN",-32.6688413289618,-13.4622034661751
"DDX21_HUMAN---JUN_HUMAN",-32.6688413289618,-13.4622034661751
"DDX21_HUMAN---SRPK2_HUMAN",34.624688119742,1.48007167046723
"CDK1_HUMAN---DDX3X_HUMAN",-32.6688413289618,-13.4622034661751
"DDX54_HUMAN---WDHD1_HUMAN",-32.6688413289618,-13.4622034661751
"DESP_HUMAN---PKP4_HUMAN",-32.6688413289618,-13.4622034661751
"CDK1_HUMAN---DNM1L_HUMAN",-32.6688413289618,-13.4622034661751
"DNMT1_HUMAN---HDAC1_HUMAN",-32.6688413289618,-13.4622034661751
"CH10_HUMAN---EF1A1_HUMAN",-32.6688413289618,-13.4622034661751
"EF1A1_HUMAN---PLCG1_HUMAN",-32.6688413289618,-13.4622034661751
"EF1A1_HUMAN---RLA1_HUMAN",34.624688119742,1.48007167046723
"AKA12_HUMAN---EGFR_HUMAN",-32.6688413289618,-13.4622034661751
"ANS1A_HUMAN---EGFR_HUMAN",-32.6688413289618,-13.4622034661751
"CBL_HUMAN---EGFR_HUMAN",-32.6688413289618,-13.4622034661751
"EGFR_HUMAN---EPN1_HUMAN",-32.6688413289618,-13.4622034661751
"EGFR_HUMAN---HGS_HUMAN",-32.6688413289618,-13.4622034661751
"EGFR_HUMAN---TELO2_HUMAN",-32.6688413289618,-13.4622034661751
"EGFR_HUMAN---TM1L1_HUMAN",-32.6688413289618,-13.4622034661751
"EGFR_HUMAN---EGF_HUMAN",-32.6688413289618,-13.4622034661751
"DDX3X_HUMAN---EIF3B_HUMAN",-32.6688413289618,-13.4622034661751
"ELF2_HUMAN---SUMO2_HUMAN",-32.6688413289618,-13.4622034661751
"CBL_HUMAN---EPHA2_HUMAN",-32.6688413289618,-13.4622034661751
"EPHA2_HUMAN---EPHA7_HUMAN",-32.6688413289618,-13.4622034661751
"EFNB2_HUMAN---EPHA3_HUMAN",-32.6688413289618,-13.4622034661751
"EPHA3_HUMAN---EPHA7_HUMAN",-32.6688413289618,-13.4622034661751
"EPN1_HUMAN---EPS15_HUMAN",-32.6688413289618,-13.4622034661751
