"","V1","V2","V3","V4"
"1433B_HUMAN---IGF1R_HUMAN",-37.7630102214453,-14.7912984901979,7.24881142961968,7.96028250761572
"1433B_HUMAN---LSR_HUMAN",-37.7630102214453,-14.7912984901979,7.24881142961968,7.96028250761572
"1433T_HUMAN---CBL_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"41_HUMAN---CDK1_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"4ET_HUMAN---MK08_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"ABI2_HUMAN---MIPT3_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"ABI2_HUMAN---VINC_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"ACINU_HUMAN---SRPK2_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"ACTB_HUMAN---CBL_HUMAN",-42.5776649198336,1.93135860580625,9.08699039755323,-7.10041510378316
"ACTB_HUMAN---MIPT3_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"AFAD_HUMAN---DREB_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"AFAD_HUMAN---EPHA7_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"AMOT_HUMAN---PARD3_HUMAN",-42.5776649198336,1.93135860580625,9.08699039755323,-7.10041510378316
"1433G_HUMAN---ANS1A_HUMAN",-42.5776649198336,1.93135860580625,9.08699039755323,-7.10041510378316
"APC1_HUMAN---CDK1_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"APC_HUMAN---CTNB1_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"ARHG5_HUMAN---CRKL_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"ARHGB_HUMAN---GSK3A_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"AT1A1_HUMAN---MK01_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"ATX2L_HUMAN---G3BP1_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"ACK1_HUMAN---BCAR1_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"BCAR1_HUMAN---CRKL_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"BCAR1_HUMAN---ZYX_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CBLB_HUMAN---EGFR_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CBL_HUMAN---CD2AP_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CBL_HUMAN---CRKL_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CBL_HUMAN---PLCG1_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CBL_HUMAN---SHIP2_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CCD50_HUMAN---LCK_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CD2B2_HUMAN---SNUT2_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CDK1_HUMAN---NPM_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CDK1_HUMAN---NUCKS_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CDK1_HUMAN---NUP50_HUMAN",-42.5776649198336,1.93135860580625,9.08699039755323,-7.10041510378316
"CDK1_HUMAN---NUP98_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CDK5_HUMAN---P53_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CEBPZ_HUMAN---P53_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CEBPZ_HUMAN---PEBB_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CHIP_HUMAN---P53_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"1433G_HUMAN---CLAP1_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CPSF5_HUMAN---RLA1_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"ABL1_HUMAN---CRK_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CSN5_HUMAN---JUN_HUMAN",-42.5776649198336,1.93135860580625,9.08699039755323,-7.10041510378316
"CSN5_HUMAN---LRC47_HUMAN",-42.5776649198336,1.93135860580625,9.08699039755323,-7.10041510378316
"ABL1_HUMAN---CTNB1_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"AP3D1_HUMAN---CTNB1_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CTNB1_HUMAN---GSK3A_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CTNB1_HUMAN---HDAC1_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"APC_HUMAN---CYTSA_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"DDX21_HUMAN---JUN_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"DDX21_HUMAN---SRPK2_HUMAN",-42.5776649198336,1.93135860580625,9.08699039755323,-7.10041510378316
"CDK1_HUMAN---DDX3X_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"DDX54_HUMAN---WDHD1_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"DESP_HUMAN---PKP4_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CDK1_HUMAN---DNM1L_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"DNMT1_HUMAN---HDAC1_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CH10_HUMAN---EF1A1_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"EF1A1_HUMAN---PLCG1_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"EF1A1_HUMAN---RLA1_HUMAN",-42.5776649198336,1.93135860580625,9.08699039755323,-7.10041510378316
"AKA12_HUMAN---EGFR_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"ANS1A_HUMAN---EGFR_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CBL_HUMAN---EGFR_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"EGFR_HUMAN---EPN1_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"EGFR_HUMAN---HGS_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"EGFR_HUMAN---TELO2_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"EGFR_HUMAN---TM1L1_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"EGFR_HUMAN---EGF_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"DDX3X_HUMAN---EIF3B_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"ELF2_HUMAN---SUMO2_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CBL_HUMAN---EPHA2_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"EPHA2_HUMAN---EPHA7_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"EFNB2_HUMAN---EPHA3_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"EPHA3_HUMAN---EPHA7_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"EPN1_HUMAN---EPS15_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"FA53C_HUMAN---WNK1_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"FACD2_HUMAN---MRE11_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"EGFR_HUMAN---FAK1_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"FAK1_HUMAN---PAXI_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"FAK1_HUMAN---FGR_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"AMOT_HUMAN---FOXK1_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"FOXK1_HUMAN---UBP24_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"FUBP1_HUMAN---MK14_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CPSF5_HUMAN---FUND2_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CBL_HUMAN---FYN_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"CTND1_HUMAN---FYN_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"DOCK1_HUMAN---FYN_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"DDX54_HUMAN---G4XH65_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
"G4XH65_HUMAN---HACD3_HUMAN",-42.5776649198336,1.93135860580625,9.08699039755323,-7.10041510378316
"GAREM_HUMAN---GRB2_HUMAN",38.550264343683,-17.1896864063869,11.9574943457484,0.0824221644927253
