"","V1","V2","V3","V4"
"G4XH65_HUMAN-->MTA1_HUMAN",-55.4617868381553,-60.8457268469869,-23.5231418857667,25.9294877401739
"MTA1_HUMAN-->HDAC2_HUMAN",-55.4617868381553,-60.8457268469869,-23.5231418857667,25.9294877401739
"SUMO1_HUMAN-->TOP2B_HUMAN",-55.4617868381553,-60.8457268469869,-23.5231418857667,25.9294877401739
"PCNA_HUMAN-->CDK2_HUMAN",-55.4617868381553,-60.8457268469869,-23.5231418857667,25.9294877401739
"EP300_HUMAN-->PPARG_HUMAN",-46.7028390755229,-68.6000402220452,-14.3588497253974,30.5164249431802
"NCOA1_HUMAN-->G4XH65_HUMAN",-46.7028390755229,-68.6000402220452,-14.3588497253974,30.5164249431802
"PPARG_HUMAN-->NCOA1_HUMAN",-46.7028390755229,-68.6000402220452,-14.3588497253974,30.5164249431802
"K7PPA8_HUMAN-->TP53B_HUMAN",-46.7028390755229,-68.6000402220452,-14.3588497253974,30.5164249431802
"MTA1_HUMAN-->HDAC1_HUMAN",-46.7028390755229,-68.6000402220452,-14.3588497253974,30.5164249431802
"RBX1_HUMAN-->VHL_HUMAN",-46.7028390755229,-68.6000402220452,-14.3588497253974,30.5164249431802
"B2CL1_HUMAN-->BECN1_HUMAN",-46.7028390755229,-68.6000402220452,-14.3588497253974,30.5164249431802
"BCL2_HUMAN-->BAD_HUMAN",-46.7028390755229,-68.6000402220452,-14.3588497253974,30.5164249431802
"BECN1_HUMAN-->BCL2_HUMAN",-46.7028390755229,-68.6000402220452,-14.3588497253974,30.5164249431802
"MDM4_HUMAN-->K7PPA8_HUMAN",-46.7028390755229,-68.6000402220452,-14.3588497253974,30.5164249431802
"EP300_HUMAN-->BRCA1_HUMAN",-46.7028390755229,-68.6000402220452,-14.3588497253974,30.5164249431802
"B2RBV7_HUMAN-->VPRBP_HUMAN",-37.9152851110753,-75.590174156546,-2.83867977527293,29.9484809980693
"RBX1_HUMAN-->B2RBV7_HUMAN",-37.9152851110753,-75.590174156546,-2.83867977527293,29.9484809980693
"CCND3_HUMAN-->CDN1B_HUMAN",-37.9152851110753,-75.590174156546,-2.83867977527293,29.9484809980693
"BRCA1_HUMAN-->RAD50_HUMAN",-37.9152851110753,-75.590174156546,-2.83867977527293,29.9484809980693
"A4D1G0_HUMAN-->K7PML8_HUMAN",-29.1590599836137,-81.5607209439388,8.67206711769381,25.4427319539867
"K7PML8_HUMAN-->CDK4_HUMAN",-29.1590599836137,-81.5607209439388,8.67206711769381,25.4427319539867
"CUL1_HUMAN-->RBX1_HUMAN",-29.1590599836137,-81.5607209439388,8.67206711769381,25.4427319539867
"NEDD8_HUMAN-->CUL1_HUMAN",-29.1590599836137,-81.5607209439388,8.67206711769381,25.4427319539867
"K7PPA8_HUMAN-->SUMO1_HUMAN",-29.1590599836137,-81.5607209439388,8.67206711769381,25.4427319539867
"EP300_HUMAN-->PCNA_HUMAN",-29.1590599836137,-81.5607209439388,8.67206711769381,25.4427319539867
"PCNA_HUMAN-->CDN1A_HUMAN",-29.1590599836137,-81.5607209439388,8.67206711769381,25.4427319539867
"B0LPE5_HUMAN-->HS90A_HUMAN",-20.2203139085636,-85.7261048649709,18.8254238128592,17.2896878611249
"UBP7_HUMAN-->K7PPA8_HUMAN",-20.2203139085636,-85.7261048649709,18.8254238128592,17.2896878611249
"HIF1A_HUMAN-->EGLN1_HUMAN",-11.2779045452466,-88.8602071468054,27.8973521214986,6.58951904834382
"UBP7_HUMAN-->UHRF1_HUMAN",-11.2779045452466,-88.8602071468054,27.8973521214986,6.58951904834382
"UHRF1_HUMAN-->DNMT1_HUMAN",-11.2779045452466,-88.8602071468054,27.8973521214986,6.58951904834382
"CDK2_HUMAN-->DNLI1_HUMAN",-11.2779045452466,-88.8602071468054,27.8973521214986,6.58951904834382
"EP300_HUMAN-->SMAD3_HUMAN",-11.2779045452466,-88.8602071468054,27.8973521214986,6.58951904834382
"SMAD3_HUMAN-->SP1_HUMAN",-11.2779045452466,-88.8602071468054,27.8973521214986,6.58951904834382
"TYY1_HUMAN-->SP1_HUMAN",-11.2779045452466,-88.8602071468054,27.8973521214986,6.58951904834382
"FEN1_HUMAN-->WRN_HUMAN",-11.2779045452466,-88.8602071468054,27.8973521214986,6.58951904834382
"PCNA_HUMAN-->FEN1_HUMAN",-11.2779045452466,-88.8602071468054,27.8973521214986,6.58951904834382
"WRN_HUMAN-->XRCC5_HUMAN",-11.2779045452466,-88.8602071468054,27.8973521214986,6.58951904834382
"XRCC5_HUMAN-->XRCC6_HUMAN",-11.2779045452466,-88.8602071468054,27.8973521214986,6.58951904834382
"CUL1_HUMAN-->FBXW7_HUMAN",-11.2779045452466,-88.8602071468054,27.8973521214986,6.58951904834382
"FBXW7_HUMAN-->CCNE1_HUMAN",-11.2779045452466,-88.8602071468054,27.8973521214986,6.58951904834382
"CAND1_HUMAN-->B2RBV7_HUMAN",-11.2779045452466,-88.8602071468054,27.8973521214986,6.58951904834382
"CUL1_HUMAN-->CAND1_HUMAN",-11.2779045452466,-88.8602071468054,27.8973521214986,6.58951904834382
"RAGP1_HUMAN-->SUMO1_HUMAN",-11.2779045452466,-88.8602071468054,27.8973521214986,6.58951904834382
"UBC9_HUMAN-->RAGP1_HUMAN",-11.2779045452466,-88.8602071468054,27.8973521214986,6.58951904834382
"CCND3_HUMAN-->CDN1A_HUMAN",-0.509790625753635,-88.0448075526076,31.6906255412935,-3.36849713725597
"MDM2_HUMAN-->G4XH65_HUMAN",-0.509790625753635,-88.0448075526076,31.6906255412935,-3.36849713725597
"ZN363_HUMAN-->UB2D2_HUMAN",-0.509790625753635,-88.0448075526076,31.6906255412935,-3.36849713725597
"SMAD3_HUMAN-->SMAD4_HUMAN",-0.509790625753635,-88.0448075526076,31.6906255412935,-3.36849713725597
"SMAD4_HUMAN-->UBC9_HUMAN",-0.509790625753635,-88.0448075526076,31.6906255412935,-3.36849713725597
"G4XH65_HUMAN-->CCND1_HUMAN",-0.509790625753635,-88.0448075526076,31.6906255412935,-3.36849713725597
"CDK4_HUMAN-->CDN2C_HUMAN",-0.509790625753635,-88.0448075526076,31.6906255412935,-3.36849713725597
"CDN2C_HUMAN-->A4D1G0_HUMAN",-0.509790625753635,-88.0448075526076,31.6906255412935,-3.36849713725597
"B2RBV7_HUMAN-->DDB1_HUMAN",-0.509790625753635,-88.0448075526076,31.6906255412935,-3.36849713725597
