"","V1","V2"
"EGF_HUMAN-->EGFR_HUMAN",-33.3674836218573,16.1608095936875
"EGF_HUMAN-->S10A4_HUMAN",-33.3674836218573,16.1608095936875
"S10A4_HUMAN-->MYH9_HUMAN",-33.3674836218573,16.1608095936875
"K7PPA8_HUMAN-->MDM2_HUMAN",-33.3674836218573,16.1608095936875
"MDM2_HUMAN-->P53_HUMAN",-33.3674836218573,16.1608095936875
"S10A4_HUMAN-->K7PPA8_HUMAN",-33.3674836218573,16.1608095936875
"K7PPA8_HUMAN-->SIR1_HUMAN",-33.3674836218573,16.1608095936875
"MDM2_HUMAN-->MDM4_HUMAN",-33.3674836218573,16.1608095936875
"MDM4_HUMAN-->P53_HUMAN",-33.3674836218573,16.1608095936875
"CD2A2_HUMAN-->CDK4_HUMAN",-33.3674836218573,16.1608095936875
"CDK4_HUMAN-->RB_HUMAN",-33.3674836218573,16.1608095936875
"MDM2_HUMAN-->CD2A2_HUMAN",-33.3674836218573,16.1608095936875
"EP300_HUMAN-->P53_HUMAN",-33.3674836218573,16.1608095936875
"K7PPA8_HUMAN-->EP300_HUMAN",-33.3674836218573,16.1608095936875
"K7PPA8_HUMAN-->UBP7_HUMAN",-33.3674836218573,16.1608095936875
"UBP7_HUMAN-->P53_HUMAN",-33.3674836218573,16.1608095936875
"K7PPA8_HUMAN-->MDM4_HUMAN",-33.3674836218573,16.1608095936875
"MDM4_HUMAN-->MDM2_HUMAN",-33.3674836218573,16.1608095936875
"MDM2_HUMAN-->RB_HUMAN",-33.293329541359,12.4611395222897
"UBP7_HUMAN-->MDM2_HUMAN",-33.293329541359,12.4611395222897
"MDM2_HUMAN-->UB2D2_HUMAN",-33.293329541359,12.4611395222897
"UB2D2_HUMAN-->CHIP_HUMAN",-33.293329541359,12.4611395222897
"MDM2_HUMAN-->UBP7_HUMAN",-33.293329541359,12.4611395222897
"UB2D2_HUMAN-->CBL_HUMAN",-33.293329541359,12.4611395222897
"CCND1_HUMAN-->RB_HUMAN",-33.293329541359,12.4611395222897
"CDK4_HUMAN-->CCND1_HUMAN",-33.293329541359,12.4611395222897
"MDM2_HUMAN-->SUMO1_HUMAN",-33.293329541359,12.4611395222897
"SUMO1_HUMAN-->P53_HUMAN",-33.293329541359,12.4611395222897
"EP300_HUMAN-->SP1_HUMAN",-33.293329541359,12.4611395222897
"SP1_HUMAN-->HDAC1_HUMAN",-33.293329541359,12.4611395222897
"EP300_HUMAN-->G4XH65_HUMAN",-33.293329541359,12.4611395222897
"G4XH65_HUMAN-->SRC_HUMAN",-33.293329541359,12.4611395222897
"SRC_HUMAN-->FAK1_HUMAN",-33.293329541359,12.4611395222897
"SRC_HUMAN-->HNRPK_HUMAN",-33.293329541359,12.4611395222897
"S10A4_HUMAN-->MDM2_HUMAN",-33.293329541359,12.4611395222897
"S10A4_HUMAN-->P53_HUMAN",-33.293329541359,12.4611395222897
"EP300_HUMAN-->JUN_HUMAN",-33.293329541359,12.4611395222897
"EP300_HUMAN-->HIF1A_HUMAN",-33.293329541359,12.4611395222897
"HIF1A_HUMAN-->HS90A_HUMAN",-33.293329541359,12.4611395222897
"BRCA1_HUMAN-->BARD1_HUMAN",-33.293329541359,12.4611395222897
"G4XH65_HUMAN-->BRCA1_HUMAN",-33.293329541359,12.4611395222897
"SRC_HUMAN-->SHC1_HUMAN",-33.293329541359,12.4611395222897
"G4XH65_HUMAN-->HS90A_HUMAN",-33.7280610483925,7.50373246410864
"SRC_HUMAN-->KHDR1_HUMAN",-33.7280610483925,7.50373246410864
"SUMO1_HUMAN-->PIAS1_HUMAN",-33.7280610483925,7.50373246410864
"A4D1G0_HUMAN-->RB_HUMAN",-33.7280610483925,7.50373246410864
"CD2A2_HUMAN-->A4D1G0_HUMAN",-33.7280610483925,7.50373246410864
"K7PPA8_HUMAN-->SP1_HUMAN",-33.7280610483925,7.50373246410864
"G4XH65_HUMAN-->SP1_HUMAN",-33.7280610483925,7.50373246410864
"SP1_HUMAN-->P53_HUMAN",-33.7280610483925,7.50373246410864
"B2CL1_HUMAN-->BAD_HUMAN",-33.7280610483925,7.50373246410864
"K7PPA8_HUMAN-->B2CL1_HUMAN",-33.7280610483925,7.50373246410864
"CDK4_HUMAN-->CDN1A_HUMAN",-33.7280610483925,7.50373246410864
"CDN1A_HUMAN-->CCND1_HUMAN",-33.7280610483925,7.50373246410864
"CDN1A_HUMAN-->PCNA_HUMAN",-33.7280610483925,7.50373246410864
"PCNA_HUMAN-->DNMT1_HUMAN",-33.7280610483925,7.50373246410864
"CCND1_HUMAN-->CDN1A_HUMAN",-33.7280610483925,7.50373246410864
"SP1_HUMAN-->HDAC2_HUMAN",-33.7280610483925,7.50373246410864
"G4XH65_HUMAN-->HDAC1_HUMAN",-33.7280610483925,7.50373246410864
"A4D1G0_HUMAN-->CCND1_HUMAN",-34.1760983293897,2.17342654273666
"CCND1_HUMAN-->CDK4_HUMAN",-34.1760983293897,2.17342654273666
