"","V1","V2"
"EGF_HUMAN-->EGFR_HUMAN",-16.7278981330117,7.46770261466095
"EGF_HUMAN-->S10A4_HUMAN",-16.7278981330117,7.46770261466095
"S10A4_HUMAN-->MYH9_HUMAN",-16.7278981330117,7.46770261466095
"K7PPA8_HUMAN-->MDM2_HUMAN",-16.7278981330117,7.46770261466095
"MDM2_HUMAN-->P53_HUMAN",-16.7278981330117,7.46770261466095
"S10A4_HUMAN-->K7PPA8_HUMAN",-16.7278981330117,7.46770261466095
"K7PPA8_HUMAN-->SIR1_HUMAN",-16.7278981330117,7.46770261466095
"MDM2_HUMAN-->MDM4_HUMAN",-16.7278981330117,7.46770261466095
"MDM4_HUMAN-->P53_HUMAN",-16.7278981330117,7.46770261466095
"CD2A2_HUMAN-->CDK4_HUMAN",-16.7278981330117,7.46770261466095
"CDK4_HUMAN-->RB_HUMAN",-16.7278981330117,7.46770261466095
"MDM2_HUMAN-->CD2A2_HUMAN",-16.7278981330117,7.46770261466095
"EP300_HUMAN-->P53_HUMAN",-16.7278981330117,7.46770261466095
"K7PPA8_HUMAN-->EP300_HUMAN",-16.7278981330117,7.46770261466095
"K7PPA8_HUMAN-->UBP7_HUMAN",-16.7278981330117,7.46770261466095
"UBP7_HUMAN-->P53_HUMAN",-16.7278981330117,7.46770261466095
"K7PPA8_HUMAN-->MDM4_HUMAN",-16.7278981330117,7.46770261466095
"MDM4_HUMAN-->MDM2_HUMAN",-16.7278981330117,7.46770261466095
"MDM2_HUMAN-->RB_HUMAN",-16.7946945462205,5.81979324297602
"UBP7_HUMAN-->MDM2_HUMAN",-16.7946945462205,5.81979324297602
"MDM2_HUMAN-->UB2D2_HUMAN",-16.7946945462205,5.81979324297602
"UB2D2_HUMAN-->CHIP_HUMAN",-16.7946945462205,5.81979324297602
"MDM2_HUMAN-->UBP7_HUMAN",-16.7946945462205,5.81979324297602
"UB2D2_HUMAN-->CBL_HUMAN",-16.7946945462205,5.81979324297602
"CCND1_HUMAN-->RB_HUMAN",-16.7946945462205,5.81979324297602
"CDK4_HUMAN-->CCND1_HUMAN",-16.7946945462205,5.81979324297602
"MDM2_HUMAN-->SUMO1_HUMAN",-16.7946945462205,5.81979324297602
"SUMO1_HUMAN-->P53_HUMAN",-16.7946945462205,5.81979324297602
"EP300_HUMAN-->SP1_HUMAN",-16.7946945462205,5.81979324297602
"SP1_HUMAN-->HDAC1_HUMAN",-16.7946945462205,5.81979324297602
"EP300_HUMAN-->G4XH65_HUMAN",-16.7946945462205,5.81979324297602
"G4XH65_HUMAN-->SRC_HUMAN",-16.7946945462205,5.81979324297602
"SRC_HUMAN-->FAK1_HUMAN",-16.7946945462205,5.81979324297602
"SRC_HUMAN-->HNRPK_HUMAN",-16.7946945462205,5.81979324297602
"S10A4_HUMAN-->MDM2_HUMAN",-16.7946945462205,5.81979324297602
"S10A4_HUMAN-->P53_HUMAN",-16.7946945462205,5.81979324297602
"EP300_HUMAN-->JUN_HUMAN",-16.7946945462205,5.81979324297602
"EP300_HUMAN-->HIF1A_HUMAN",-16.7946945462205,5.81979324297602
"HIF1A_HUMAN-->HS90A_HUMAN",-16.7946945462205,5.81979324297602
"BRCA1_HUMAN-->BARD1_HUMAN",-16.7946945462205,5.81979324297602
"G4XH65_HUMAN-->BRCA1_HUMAN",-16.7946945462205,5.81979324297602
"SRC_HUMAN-->SHC1_HUMAN",-16.7946945462205,5.81979324297602
"G4XH65_HUMAN-->HS90A_HUMAN",-16.9377710830502,3.35710356826961
"SRC_HUMAN-->KHDR1_HUMAN",-16.9377710830502,3.35710356826961
"SUMO1_HUMAN-->PIAS1_HUMAN",-16.9377710830502,3.35710356826961
"A4D1G0_HUMAN-->RB_HUMAN",-16.9377710830502,3.35710356826961
"CD2A2_HUMAN-->A4D1G0_HUMAN",-16.9377710830502,3.35710356826961
"K7PPA8_HUMAN-->SP1_HUMAN",-16.9377710830502,3.35710356826961
"G4XH65_HUMAN-->SP1_HUMAN",-16.9377710830502,3.35710356826961
"SP1_HUMAN-->P53_HUMAN",-16.9377710830502,3.35710356826961
"B2CL1_HUMAN-->BAD_HUMAN",-16.9377710830502,3.35710356826961
"K7PPA8_HUMAN-->B2CL1_HUMAN",-16.9377710830502,3.35710356826961
"CDK4_HUMAN-->CDN1A_HUMAN",-16.9377710830502,3.35710356826961
"CDN1A_HUMAN-->CCND1_HUMAN",-16.9377710830502,3.35710356826961
"CDN1A_HUMAN-->PCNA_HUMAN",-16.9377710830502,3.35710356826961
"PCNA_HUMAN-->DNMT1_HUMAN",-16.9377710830502,3.35710356826961
"CCND1_HUMAN-->CDN1A_HUMAN",-16.9377710830502,3.35710356826961
"SP1_HUMAN-->HDAC2_HUMAN",-16.9377710830502,3.35710356826961
"G4XH65_HUMAN-->HDAC1_HUMAN",-16.9377710830502,3.35710356826961
"A4D1G0_HUMAN-->CCND1_HUMAN",-16.997737450154,0.632572846004577
"CCND1_HUMAN-->CDK4_HUMAN",-16.997737450154,0.632572846004577
"PCNA_HUMAN-->RFC1_HUMAN",-16.997737450154,0.632572846004577
"SUMO1_HUMAN-->UBC9_HUMAN",-16.997737450154,0.632572846004577
"UBC9_HUMAN-->RBP2_HUMAN",-16.997737450154,0.632572846004577
"UB2D2_HUMAN-->ZN363_HUMAN",-16.997737450154,0.632572846004577
"ZN363_HUMAN-->P53_HUMAN",-16.997737450154,0.632572846004577
"UBC9_HUMAN-->P53_HUMAN",-16.997737450154,0.632572846004577
"CDK4_HUMAN-->CDN1B_HUMAN",-16.997737450154,0.632572846004577
"CDN1B_HUMAN-->CCND1_HUMAN",-16.997737450154,0.632572846004577
"CD2A2_HUMAN-->NPM_HUMAN",-16.997737450154,0.632572846004577
"SRC_HUMAN-->EGFR_HUMAN",-16.997737450154,0.632572846004577
"SRC_HUMAN-->GAB1_HUMAN",-16.997737450154,0.632572846004577
"EP300_HUMAN-->H31_HUMAN",-16.997737450154,0.632572846004577
"H31_HUMAN-->CAF1B_HUMAN",-16.997737450154,0.632572846004577
"CCNE1_HUMAN-->RB_HUMAN",-16.997737450154,0.632572846004577
"CDN1B_HUMAN-->CCNE1_HUMAN",-16.997737450154,0.632572846004577
"BRCA1_HUMAN-->P53_HUMAN",-16.997737450154,0.632572846004577
"HIF1A_HUMAN-->HSP74_HUMAN",-16.997737450154,0.632572846004577
"HSP74_HUMAN-->CHIP_HUMAN",-16.997737450154,0.632572846004577
"A4D1G0_HUMAN-->CCND3_HUMAN",-16.997737450154,0.632572846004577
"CCND3_HUMAN-->CDK4_HUMAN",-16.997737450154,0.632572846004577
"SP1_HUMAN-->G4XH65_HUMAN",-16.8242353833658,-2.1693081549092
"CDC37_HUMAN-->HS90A_HUMAN",-16.8242353833658,-2.1693081549092
"CDK4_HUMAN-->CDC37_HUMAN",-16.8242353833658,-2.1693081549092
"SP1_HUMAN-->EP300_HUMAN",-16.8242353833658,-2.1693081549092
"MDM2_HUMAN-->K7PPA8_HUMAN",-16.8242353833658,-2.1693081549092
"UBP7_HUMAN-->DNMT1_HUMAN",-16.8242353833658,-2.1693081549092
"CCND1_HUMAN-->A4D1G0_HUMAN",-16.8242353833658,-2.1693081549092
"CD2A2_HUMAN-->P53_HUMAN",-16.8242353833658,-2.1693081549092
"B0LPE5_HUMAN-->GSK3A_HUMAN",-16.8242353833658,-2.1693081549092
"MDM2_HUMAN-->B0LPE5_HUMAN",-16.8242353833658,-2.1693081549092
"A2RUM7_HUMAN-->N0E4C7_HUMAN",-16.8242353833658,-2.1693081549092
"CSK21_HUMAN-->XRCC1_HUMAN",-16.8242353833658,-2.1693081549092
"MDM2_HUMAN-->A2RUM7_HUMAN",-16.8242353833658,-2.1693081549092
"N0E4C7_HUMAN-->CSK21_HUMAN",-16.8242353833658,-2.1693081549092
"CDN1A_HUMAN-->CCNE1_HUMAN",-16.8242353833658,-2.1693081549092
"RAGP1_HUMAN-->UBC9_HUMAN",-16.8242353833658,-2.1693081549092
"SUMO1_HUMAN-->RAGP1_HUMAN",-16.8242353833658,-2.1693081549092
"CUL1_HUMAN-->NEDD8_HUMAN",-16.8242353833658,-2.1693081549092
"NEDD8_HUMAN-->P53_HUMAN",-16.8242353833658,-2.1693081549092
"RBX1_HUMAN-->CUL1_HUMAN",-16.8242353833658,-2.1693081549092
"UB2D2_HUMAN-->RBX1_HUMAN",-16.8242353833658,-2.1693081549092
"CCNE1_HUMAN-->CDN1A_HUMAN",-16.8242353833658,-2.1693081549092
"MDM2_HUMAN-->EP300_HUMAN",-16.3277763681066,-4.90609406076227
"CUL2_HUMAN-->VHL_HUMAN",-16.3277763681066,-4.90609406076227
"HIF1A_HUMAN-->EP300_HUMAN",-16.3277763681066,-4.90609406076227
"RBX1_HUMAN-->CUL2_HUMAN",-16.3277763681066,-4.90609406076227
"VHL_HUMAN-->HIF1A_HUMAN",-16.3277763681066,-4.90609406076227
"SUMO1_HUMAN-->HIPK2_HUMAN",-16.3277763681066,-4.90609406076227
"D0VY79_HUMAN-->EGLN1_HUMAN",-16.3277763681066,-4.90609406076227
"EP300_HUMAN-->D0VY79_HUMAN",-16.3277763681066,-4.90609406076227
"CDN1A_HUMAN-->CDK4_HUMAN",-16.3277763681066,-4.90609406076227
"MDM2_HUMAN-->CDN1A_HUMAN",-16.3277763681066,-4.90609406076227
"K7PPA8_HUMAN-->ZN363_HUMAN",-16.3277763681066,-4.90609406076227
"EP300_HUMAN-->NCOA3_HUMAN",-16.3277763681066,-4.90609406076227
"NCOA3_HUMAN-->G4XH65_HUMAN",-16.3277763681066,-4.90609406076227
"MDM2_HUMAN-->P73_HUMAN",-16.3277763681066,-4.90609406076227
"P73_HUMAN-->EP300_HUMAN",-16.3277763681066,-4.90609406076227
"AXIN1_HUMAN-->CTNB1_HUMAN",-16.3277763681066,-4.90609406076227
"B0LPE5_HUMAN-->GSK3B_HUMAN",-16.3277763681066,-4.90609406076227
"GSK3B_HUMAN-->AXIN1_HUMAN",-16.3277763681066,-4.90609406076227
"UBC9_HUMAN-->PIAS1_HUMAN",-15.4900553965598,-7.542071412368
"CCND3_HUMAN-->A4D1G0_HUMAN",-15.4900553965598,-7.542071412368
"CDK4_HUMAN-->CCND3_HUMAN",-15.4900553965598,-7.542071412368
"BRCA1_HUMAN-->UIMC1_HUMAN",-15.4900553965598,-7.542071412368
"CCND1_HUMAN-->CDN1B_HUMAN",-15.4900553965598,-7.542071412368
"B2R4R0_HUMAN-->TP53B_HUMAN",-15.4900553965598,-7.542071412368
"EP300_HUMAN-->B2R4R0_HUMAN",-15.4900553965598,-7.542071412368
"SUMO2_HUMAN-->PIAS1_HUMAN",-15.4900553965598,-7.542071412368
"UBC9_HUMAN-->SUMO2_HUMAN",-15.4900553965598,-7.542071412368
"EP300_HUMAN-->HDAC1_HUMAN",-14.4441962266614,-10.0827401344825
"BRCA1_HUMAN-->F175A_HUMAN",-14.4441962266614,-10.0827401344825
"F175A_HUMAN-->UIMC1_HUMAN",-14.4441962266614,-10.0827401344825
"EP300_HUMAN-->TYY1_HUMAN",-14.4441962266614,-10.0827401344825
"TYY1_HUMAN-->HDAC2_HUMAN",-14.4441962266614,-10.0827401344825
"B2R4R0_HUMAN-->H31_HUMAN",-14.4441962266614,-10.0827401344825
"EP300_HUMAN-->MDM2_HUMAN",-14.4441962266614,-10.0827401344825
