"","V1","V2"
"EGF_HUMAN-->EGFR_HUMAN",-97.4895662994449,-40.6878245264355
"EGF_HUMAN-->S10A4_HUMAN",-97.4895662994449,-40.6878245264355
"S10A4_HUMAN-->MYH9_HUMAN",-97.4895662994449,-40.6878245264355
"K7PPA8_HUMAN-->MDM2_HUMAN",-97.4895662994449,-40.6878245264355
"MDM2_HUMAN-->P53_HUMAN",-97.4895662994449,-40.6878245264355
"S10A4_HUMAN-->K7PPA8_HUMAN",-97.4895662994449,-40.6878245264355
"K7PPA8_HUMAN-->SIR1_HUMAN",-97.4895662994449,-40.6878245264355
"MDM2_HUMAN-->MDM4_HUMAN",-97.4895662994449,-40.6878245264355
"MDM4_HUMAN-->P53_HUMAN",-97.4895662994449,-40.6878245264355
"CD2A2_HUMAN-->CDK4_HUMAN",-97.4895662994449,-40.6878245264355
"CDK4_HUMAN-->RB_HUMAN",-97.4895662994449,-40.6878245264355
"MDM2_HUMAN-->CD2A2_HUMAN",-97.4895662994449,-40.6878245264355
"EP300_HUMAN-->P53_HUMAN",-97.4895662994449,-40.6878245264355
"K7PPA8_HUMAN-->EP300_HUMAN",-97.4895662994449,-40.6878245264355
"K7PPA8_HUMAN-->UBP7_HUMAN",-97.4895662994449,-40.6878245264355
"UBP7_HUMAN-->P53_HUMAN",-97.4895662994449,-40.6878245264355
"K7PPA8_HUMAN-->MDM4_HUMAN",-97.4895662994449,-40.6878245264355
"MDM4_HUMAN-->MDM2_HUMAN",-97.4895662994449,-40.6878245264355
"MDM2_HUMAN-->RB_HUMAN",-96.9832678655151,-35.5714186200043
"UBP7_HUMAN-->MDM2_HUMAN",-96.9832678655151,-35.5714186200043
"MDM2_HUMAN-->UB2D2_HUMAN",-96.9832678655151,-35.5714186200043
"UB2D2_HUMAN-->CHIP_HUMAN",-96.9832678655151,-35.5714186200043
"MDM2_HUMAN-->UBP7_HUMAN",-96.9832678655151,-35.5714186200043
"UB2D2_HUMAN-->CBL_HUMAN",-96.9832678655151,-35.5714186200043
"CCND1_HUMAN-->RB_HUMAN",-96.9832678655151,-35.5714186200043
"CDK4_HUMAN-->CCND1_HUMAN",-96.9832678655151,-35.5714186200043
"MDM2_HUMAN-->SUMO1_HUMAN",-96.9832678655151,-35.5714186200043
"SUMO1_HUMAN-->P53_HUMAN",-96.9832678655151,-35.5714186200043
"EP300_HUMAN-->SP1_HUMAN",-96.9832678655151,-35.5714186200043
"SP1_HUMAN-->HDAC1_HUMAN",-96.9832678655151,-35.5714186200043
"EP300_HUMAN-->G4XH65_HUMAN",-96.9832678655151,-35.5714186200043
"G4XH65_HUMAN-->SRC_HUMAN",-96.9832678655151,-35.5714186200043
"SRC_HUMAN-->FAK1_HUMAN",-96.9832678655151,-35.5714186200043
"SRC_HUMAN-->HNRPK_HUMAN",-96.9832678655151,-35.5714186200043
"S10A4_HUMAN-->MDM2_HUMAN",-96.9832678655151,-35.5714186200043
"S10A4_HUMAN-->P53_HUMAN",-96.9832678655151,-35.5714186200043
"EP300_HUMAN-->JUN_HUMAN",-96.9832678655151,-35.5714186200043
"EP300_HUMAN-->HIF1A_HUMAN",-96.9832678655151,-35.5714186200043
"HIF1A_HUMAN-->HS90A_HUMAN",-96.9832678655151,-35.5714186200043
"BRCA1_HUMAN-->BARD1_HUMAN",-96.9832678655151,-35.5714186200043
"G4XH65_HUMAN-->BRCA1_HUMAN",-96.9832678655151,-35.5714186200043
"SRC_HUMAN-->SHC1_HUMAN",-96.9832678655151,-35.5714186200043
"G4XH65_HUMAN-->HS90A_HUMAN",-97.0855891476299,-28.9892525361294
"SRC_HUMAN-->KHDR1_HUMAN",-97.0855891476299,-28.9892525361294
"SUMO1_HUMAN-->PIAS1_HUMAN",-97.0855891476299,-28.9892525361294
"A4D1G0_HUMAN-->RB_HUMAN",-97.0855891476299,-28.9892525361294
"CD2A2_HUMAN-->A4D1G0_HUMAN",-97.0855891476299,-28.9892525361294
"K7PPA8_HUMAN-->SP1_HUMAN",-97.0855891476299,-28.9892525361294
"G4XH65_HUMAN-->SP1_HUMAN",-97.0855891476299,-28.9892525361294
"SP1_HUMAN-->P53_HUMAN",-97.0855891476299,-28.9892525361294
"B2CL1_HUMAN-->BAD_HUMAN",-97.0855891476299,-28.9892525361294
"K7PPA8_HUMAN-->B2CL1_HUMAN",-97.0855891476299,-28.9892525361294
"CDK4_HUMAN-->CDN1A_HUMAN",-97.0855891476299,-28.9892525361294
"CDN1A_HUMAN-->CCND1_HUMAN",-97.0855891476299,-28.9892525361294
"CDN1A_HUMAN-->PCNA_HUMAN",-97.0855891476299,-28.9892525361294
"PCNA_HUMAN-->DNMT1_HUMAN",-97.0855891476299,-28.9892525361294
"CCND1_HUMAN-->CDN1A_HUMAN",-97.0855891476299,-28.9892525361294
"SP1_HUMAN-->HDAC2_HUMAN",-97.0855891476299,-28.9892525361294
"G4XH65_HUMAN-->HDAC1_HUMAN",-97.0855891476299,-28.9892525361294
"A4D1G0_HUMAN-->CCND1_HUMAN",-97.4102791962939,-21.9567659044663
"CCND1_HUMAN-->CDK4_HUMAN",-97.4102791962939,-21.9567659044663
"PCNA_HUMAN-->RFC1_HUMAN",-97.4102791962939,-21.9567659044663
"SUMO1_HUMAN-->UBC9_HUMAN",-97.4102791962939,-21.9567659044663
"UBC9_HUMAN-->RBP2_HUMAN",-97.4102791962939,-21.9567659044663
"UB2D2_HUMAN-->ZN363_HUMAN",-97.4102791962939,-21.9567659044663
"ZN363_HUMAN-->P53_HUMAN",-97.4102791962939,-21.9567659044663
"UBC9_HUMAN-->P53_HUMAN",-97.4102791962939,-21.9567659044663
"CDK4_HUMAN-->CDN1B_HUMAN",-97.4102791962939,-21.9567659044663
"CDN1B_HUMAN-->CCND1_HUMAN",-97.4102791962939,-21.9567659044663
"CD2A2_HUMAN-->NPM_HUMAN",-97.4102791962939,-21.9567659044663
"SRC_HUMAN-->EGFR_HUMAN",-97.4102791962939,-21.9567659044663
"SRC_HUMAN-->GAB1_HUMAN",-97.4102791962939,-21.9567659044663
"EP300_HUMAN-->H31_HUMAN",-97.4102791962939,-21.9567659044663
"H31_HUMAN-->CAF1B_HUMAN",-97.4102791962939,-21.9567659044663
"CCNE1_HUMAN-->RB_HUMAN",-97.4102791962939,-21.9567659044663
"CDN1B_HUMAN-->CCNE1_HUMAN",-97.4102791962939,-21.9567659044663
"BRCA1_HUMAN-->P53_HUMAN",-97.4102791962939,-21.9567659044663
"HIF1A_HUMAN-->HSP74_HUMAN",-97.4102791962939,-21.9567659044663
"HSP74_HUMAN-->CHIP_HUMAN",-97.4102791962939,-21.9567659044663
"A4D1G0_HUMAN-->CCND3_HUMAN",-97.4102791962939,-21.9567659044663
"CCND3_HUMAN-->CDK4_HUMAN",-97.4102791962939,-21.9567659044663
"SP1_HUMAN-->G4XH65_HUMAN",-97.8323274610188,-14.7149491279506
"CDC37_HUMAN-->HS90A_HUMAN",-97.8323274610188,-14.7149491279506
"CDK4_HUMAN-->CDC37_HUMAN",-97.8323274610188,-14.7149491279506
"SP1_HUMAN-->EP300_HUMAN",-97.8323274610188,-14.7149491279506
"MDM2_HUMAN-->K7PPA8_HUMAN",-97.8323274610188,-14.7149491279506
"UBP7_HUMAN-->DNMT1_HUMAN",-97.8323274610188,-14.7149491279506
"CCND1_HUMAN-->A4D1G0_HUMAN",-97.8323274610188,-14.7149491279506
"CD2A2_HUMAN-->P53_HUMAN",-97.8323274610188,-14.7149491279506
"B0LPE5_HUMAN-->GSK3A_HUMAN",-97.8323274610188,-14.7149491279506
"MDM2_HUMAN-->B0LPE5_HUMAN",-97.8323274610188,-14.7149491279506
"A2RUM7_HUMAN-->N0E4C7_HUMAN",-97.8323274610188,-14.7149491279506
"CSK21_HUMAN-->XRCC1_HUMAN",-97.8323274610188,-14.7149491279506
"MDM2_HUMAN-->A2RUM7_HUMAN",-97.8323274610188,-14.7149491279506
"N0E4C7_HUMAN-->CSK21_HUMAN",-97.8323274610188,-14.7149491279506
"CDN1A_HUMAN-->CCNE1_HUMAN",-97.8323274610188,-14.7149491279506
"RAGP1_HUMAN-->UBC9_HUMAN",-97.8323274610188,-14.7149491279506
"SUMO1_HUMAN-->RAGP1_HUMAN",-97.8323274610188,-14.7149491279506
"CUL1_HUMAN-->NEDD8_HUMAN",-97.8323274610188,-14.7149491279506
"NEDD8_HUMAN-->P53_HUMAN",-97.8323274610188,-14.7149491279506
"RBX1_HUMAN-->CUL1_HUMAN",-97.8323274610188,-14.7149491279506
"UB2D2_HUMAN-->RBX1_HUMAN",-97.8323274610188,-14.7149491279506
"CCNE1_HUMAN-->CDN1A_HUMAN",-97.8323274610188,-14.7149491279506
