"","V1","V2"
"EGF_HUMAN-->EGFR_HUMAN",-48.6714258397879,-20.3634510037836
"EGF_HUMAN-->S10A4_HUMAN",-48.6714258397879,-20.3634510037836
"S10A4_HUMAN-->MYH9_HUMAN",-48.6714258397879,-20.3634510037836
"K7PPA8_HUMAN-->MDM2_HUMAN",-48.6714258397879,-20.3634510037836
"MDM2_HUMAN-->P53_HUMAN",-48.6714258397879,-20.3634510037836
"S10A4_HUMAN-->K7PPA8_HUMAN",-48.6714258397879,-20.3634510037836
"K7PPA8_HUMAN-->SIR1_HUMAN",-48.6714258397879,-20.3634510037836
"MDM2_HUMAN-->MDM4_HUMAN",-48.6714258397879,-20.3634510037836
"MDM4_HUMAN-->P53_HUMAN",-48.6714258397879,-20.3634510037836
"CD2A2_HUMAN-->CDK4_HUMAN",-48.6714258397879,-20.3634510037836
"CDK4_HUMAN-->RB_HUMAN",-48.6714258397879,-20.3634510037836
"MDM2_HUMAN-->CD2A2_HUMAN",-48.6714258397879,-20.3634510037836
"EP300_HUMAN-->P53_HUMAN",-48.6714258397879,-20.3634510037836
"K7PPA8_HUMAN-->EP300_HUMAN",-48.6714258397879,-20.3634510037836
"K7PPA8_HUMAN-->UBP7_HUMAN",-48.6714258397879,-20.3634510037836
"UBP7_HUMAN-->P53_HUMAN",-48.6714258397879,-20.3634510037836
"K7PPA8_HUMAN-->MDM4_HUMAN",-48.6714258397879,-20.3634510037836
"MDM4_HUMAN-->MDM2_HUMAN",-48.6714258397879,-20.3634510037836
"MDM2_HUMAN-->RB_HUMAN",-48.4954548780255,-18.0363094047215
"UBP7_HUMAN-->MDM2_HUMAN",-48.4954548780255,-18.0363094047215
"MDM2_HUMAN-->UB2D2_HUMAN",-48.4954548780255,-18.0363094047215
"UB2D2_HUMAN-->CHIP_HUMAN",-48.4954548780255,-18.0363094047215
"MDM2_HUMAN-->UBP7_HUMAN",-48.4954548780255,-18.0363094047215
"UB2D2_HUMAN-->CBL_HUMAN",-48.4954548780255,-18.0363094047215
"CCND1_HUMAN-->RB_HUMAN",-48.4954548780255,-18.0363094047215
"CDK4_HUMAN-->CCND1_HUMAN",-48.4954548780255,-18.0363094047215
"MDM2_HUMAN-->SUMO1_HUMAN",-48.4954548780255,-18.0363094047215
"SUMO1_HUMAN-->P53_HUMAN",-48.4954548780255,-18.0363094047215
"EP300_HUMAN-->SP1_HUMAN",-48.4954548780255,-18.0363094047215
"SP1_HUMAN-->HDAC1_HUMAN",-48.4954548780255,-18.0363094047215
"EP300_HUMAN-->G4XH65_HUMAN",-48.4954548780255,-18.0363094047215
"G4XH65_HUMAN-->SRC_HUMAN",-48.4954548780255,-18.0363094047215
