"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"MDM2_HUMAN-->P73_HUMAN",-129.623919501746,-6.76713414224332,-9.41082550249346,-27.61930431979,-14.9483271599455,17.8971177490236,-9.09620899702278,8.062297527691,5.05498644288344,-13.1665980969899
"P73_HUMAN-->EP300_HUMAN",-129.623919501746,-6.76713414224332,-9.41082550249346,-27.61930431979,-14.9483271599455,17.8971177490236,-9.09620899702278,8.062297527691,5.05498644288344,-13.1665980969899
"AXIN1_HUMAN-->CTNB1_HUMAN",-129.623919501746,-6.76713414224332,-9.41082550249346,-27.61930431979,-14.9483271599455,17.8971177490236,-9.09620899702278,8.062297527691,5.05498644288344,-13.1665980969899
"B0LPE5_HUMAN-->GSK3B_HUMAN",-129.623919501746,-6.76713414224332,-9.41082550249346,-27.61930431979,-14.9483271599455,17.8971177490236,-9.09620899702278,8.062297527691,5.05498644288344,-13.1665980969899
"GSK3B_HUMAN-->AXIN1_HUMAN",-129.623919501746,-6.76713414224332,-9.41082550249346,-27.61930431979,-14.9483271599455,17.8971177490236,-9.09620899702278,8.062297527691,5.05498644288344,-13.1665980969899
"UBC9_HUMAN-->PIAS1_HUMAN",-128.397531754254,2.78046726530776,-0.0643649045365162,-32.2230397412518,-20.028073544597,8.18125416430645,-0.642606142576556,11.5544611062479,0.727381439574484,-17.4813639331157
"CCND3_HUMAN-->A4D1G0_HUMAN",-128.397531754254,2.78046726530776,-0.0643649045365162,-32.2230397412518,-20.028073544597,8.18125416430645,-0.642606142576556,11.5544611062479,0.727381439574484,-17.4813639331157
"CDK4_HUMAN-->CCND3_HUMAN",-128.397531754254,2.78046726530776,-0.0643649045365162,-32.2230397412518,-20.028073544597,8.18125416430645,-0.642606142576556,11.5544611062479,0.727381439574484,-17.4813639331157
"BRCA1_HUMAN-->UIMC1_HUMAN",-128.397531754254,2.78046726530776,-0.0643649045365162,-32.2230397412518,-20.028073544597,8.18125416430645,-0.642606142576556,11.5544611062479,0.727381439574484,-17.4813639331157
"CCND1_HUMAN-->CDN1B_HUMAN",-128.397531754254,2.78046726530776,-0.0643649045365162,-32.2230397412518,-20.028073544597,8.18125416430645,-0.642606142576556,11.5544611062479,0.727381439574484,-17.4813639331157
