"","V1","V2"
"EGF_HUMAN-->EGFR_HUMAN",-24.4552734293557,9.26297224241023
"EGF_HUMAN-->S10A4_HUMAN",-24.4552734293557,9.26297224241023
"S10A4_HUMAN-->MYH9_HUMAN",-24.4552734293557,9.26297224241023
"K7PPA8_HUMAN-->MDM2_HUMAN",-24.4552734293557,9.26297224241023
"MDM2_HUMAN-->P53_HUMAN",-24.4552734293557,9.26297224241023
"S10A4_HUMAN-->K7PPA8_HUMAN",-24.4552734293557,9.26297224241023
"K7PPA8_HUMAN-->SIR1_HUMAN",-24.4552734293557,9.26297224241023
"MDM2_HUMAN-->MDM4_HUMAN",-24.4552734293557,9.26297224241023
"MDM4_HUMAN-->P53_HUMAN",-24.4552734293557,9.26297224241023
"CD2A2_HUMAN-->CDK4_HUMAN",-24.4552734293557,9.26297224241023
"CDK4_HUMAN-->RB_HUMAN",-24.4552734293557,9.26297224241023
"MDM2_HUMAN-->CD2A2_HUMAN",-24.4552734293557,9.26297224241023
"EP300_HUMAN-->P53_HUMAN",-24.4552734293557,9.26297224241023
"K7PPA8_HUMAN-->EP300_HUMAN",-24.4552734293557,9.26297224241023
"K7PPA8_HUMAN-->UBP7_HUMAN",-24.4552734293557,9.26297224241023
"UBP7_HUMAN-->P53_HUMAN",-24.4552734293557,9.26297224241023
"K7PPA8_HUMAN-->MDM4_HUMAN",-24.4552734293557,9.26297224241023
"MDM4_HUMAN-->MDM2_HUMAN",-24.4552734293557,9.26297224241023
"MDM2_HUMAN-->RB_HUMAN",-24.4098734917702,8.33750382465132
"UBP7_HUMAN-->MDM2_HUMAN",-24.4098734917702,8.33750382465132
"MDM2_HUMAN-->UB2D2_HUMAN",-24.4098734917702,8.33750382465132
"UB2D2_HUMAN-->CHIP_HUMAN",-24.4098734917702,8.33750382465132
"MDM2_HUMAN-->UBP7_HUMAN",-24.4098734917702,8.33750382465132
"UB2D2_HUMAN-->CBL_HUMAN",-24.4098734917702,8.33750382465132
"CCND1_HUMAN-->RB_HUMAN",-24.4098734917702,8.33750382465132
"CDK4_HUMAN-->CCND1_HUMAN",-24.4098734917702,8.33750382465132
"MDM2_HUMAN-->SUMO1_HUMAN",-24.4098734917702,8.33750382465132
"SUMO1_HUMAN-->P53_HUMAN",-24.4098734917702,8.33750382465132
"EP300_HUMAN-->SP1_HUMAN",-24.4098734917702,8.33750382465132
"SP1_HUMAN-->HDAC1_HUMAN",-24.4098734917702,8.33750382465132
"EP300_HUMAN-->G4XH65_HUMAN",-24.4098734917702,8.33750382465132
"G4XH65_HUMAN-->SRC_HUMAN",-24.4098734917702,8.33750382465132
"SRC_HUMAN-->FAK1_HUMAN",-24.4098734917702,8.33750382465132
"SRC_HUMAN-->HNRPK_HUMAN",-24.4098734917702,8.33750382465132
"S10A4_HUMAN-->MDM2_HUMAN",-24.4098734917702,8.33750382465132
"S10A4_HUMAN-->P53_HUMAN",-24.4098734917702,8.33750382465132
"EP300_HUMAN-->JUN_HUMAN",-24.4098734917702,8.33750382465132
"EP300_HUMAN-->HIF1A_HUMAN",-24.4098734917702,8.33750382465132
"HIF1A_HUMAN-->HS90A_HUMAN",-24.4098734917702,8.33750382465132
"BRCA1_HUMAN-->BARD1_HUMAN",-24.4098734917702,8.33750382465132
"G4XH65_HUMAN-->BRCA1_HUMAN",-24.4098734917702,8.33750382465132
"SRC_HUMAN-->SHC1_HUMAN",-24.4098734917702,8.33750382465132
"G4XH65_HUMAN-->HS90A_HUMAN",-24.4215920681393,6.86219086960374
"SRC_HUMAN-->KHDR1_HUMAN",-24.4215920681393,6.86219086960374
"SUMO1_HUMAN-->PIAS1_HUMAN",-24.4215920681393,6.86219086960374
"A4D1G0_HUMAN-->RB_HUMAN",-24.4215920681393,6.86219086960374
"CD2A2_HUMAN-->A4D1G0_HUMAN",-24.4215920681393,6.86219086960374
"K7PPA8_HUMAN-->SP1_HUMAN",-24.4215920681393,6.86219086960374
"G4XH65_HUMAN-->SP1_HUMAN",-24.4215920681393,6.86219086960374
"SP1_HUMAN-->P53_HUMAN",-24.4215920681393,6.86219086960374
"B2CL1_HUMAN-->BAD_HUMAN",-24.4215920681393,6.86219086960374
"K7PPA8_HUMAN-->B2CL1_HUMAN",-24.4215920681393,6.86219086960374
"CDK4_HUMAN-->CDN1A_HUMAN",-24.4215920681393,6.86219086960374
"CDN1A_HUMAN-->CCND1_HUMAN",-24.4215920681393,6.86219086960374
"CDN1A_HUMAN-->PCNA_HUMAN",-24.4215920681393,6.86219086960374
"PCNA_HUMAN-->DNMT1_HUMAN",-24.4215920681393,6.86219086960374
"CCND1_HUMAN-->CDN1A_HUMAN",-24.4215920681393,6.86219086960374
"SP1_HUMAN-->HDAC2_HUMAN",-24.4215920681393,6.86219086960374
"G4XH65_HUMAN-->HDAC1_HUMAN",-24.4215920681393,6.86219086960374
"A4D1G0_HUMAN-->CCND1_HUMAN",-24.4382548784941,5.14861354489536
"CCND1_HUMAN-->CDK4_HUMAN",-24.4382548784941,5.14861354489536
"PCNA_HUMAN-->RFC1_HUMAN",-24.4382548784941,5.14861354489536
"SUMO1_HUMAN-->UBC9_HUMAN",-24.4382548784941,5.14861354489536
"UBC9_HUMAN-->RBP2_HUMAN",-24.4382548784941,5.14861354489536
"UB2D2_HUMAN-->ZN363_HUMAN",-24.4382548784941,5.14861354489536
"ZN363_HUMAN-->P53_HUMAN",-24.4382548784941,5.14861354489536
"UBC9_HUMAN-->P53_HUMAN",-24.4382548784941,5.14861354489536
"CDK4_HUMAN-->CDN1B_HUMAN",-24.4382548784941,5.14861354489536
"CDN1B_HUMAN-->CCND1_HUMAN",-24.4382548784941,5.14861354489536
"CD2A2_HUMAN-->NPM_HUMAN",-24.4382548784941,5.14861354489536
"SRC_HUMAN-->EGFR_HUMAN",-24.4382548784941,5.14861354489536
"SRC_HUMAN-->GAB1_HUMAN",-24.4382548784941,5.14861354489536
"EP300_HUMAN-->H31_HUMAN",-24.4382548784941,5.14861354489536
"H31_HUMAN-->CAF1B_HUMAN",-24.4382548784941,5.14861354489536
"CCNE1_HUMAN-->RB_HUMAN",-24.4382548784941,5.14861354489536
"CDN1B_HUMAN-->CCNE1_HUMAN",-24.4382548784941,5.14861354489536
"BRCA1_HUMAN-->P53_HUMAN",-24.4382548784941,5.14861354489536
"HIF1A_HUMAN-->HSP74_HUMAN",-24.4382548784941,5.14861354489536
"HSP74_HUMAN-->CHIP_HUMAN",-24.4382548784941,5.14861354489536
"A4D1G0_HUMAN-->CCND3_HUMAN",-24.4382548784941,5.14861354489536
"CCND3_HUMAN-->CDK4_HUMAN",-24.4382548784941,5.14861354489536
"SP1_HUMAN-->G4XH65_HUMAN",-24.4169105143362,3.25569170414614
"CDC37_HUMAN-->HS90A_HUMAN",-24.4169105143362,3.25569170414614
"CDK4_HUMAN-->CDC37_HUMAN",-24.4169105143362,3.25569170414614
"SP1_HUMAN-->EP300_HUMAN",-24.4169105143362,3.25569170414614
"MDM2_HUMAN-->K7PPA8_HUMAN",-24.4169105143362,3.25569170414614
"UBP7_HUMAN-->DNMT1_HUMAN",-24.4169105143362,3.25569170414614
"CCND1_HUMAN-->A4D1G0_HUMAN",-24.4169105143362,3.25569170414614
"CD2A2_HUMAN-->P53_HUMAN",-24.4169105143362,3.25569170414614
"B0LPE5_HUMAN-->GSK3A_HUMAN",-24.4169105143362,3.25569170414614
"MDM2_HUMAN-->B0LPE5_HUMAN",-24.4169105143362,3.25569170414614
"A2RUM7_HUMAN-->N0E4C7_HUMAN",-24.4169105143362,3.25569170414614
"CSK21_HUMAN-->XRCC1_HUMAN",-24.4169105143362,3.25569170414614
"MDM2_HUMAN-->A2RUM7_HUMAN",-24.4169105143362,3.25569170414614
"N0E4C7_HUMAN-->CSK21_HUMAN",-24.4169105143362,3.25569170414614
