"","V1","V2","V3"
"ZN363_HUMAN-->P53_HUMAN",-123.459582853459,-24.0776824860874,14.6961515233309
"UBC9_HUMAN-->P53_HUMAN",-123.459582853459,-24.0776824860874,14.6961515233309
"CDK4_HUMAN-->CDN1B_HUMAN",-123.459582853459,-24.0776824860874,14.6961515233309
"CDN1B_HUMAN-->CCND1_HUMAN",-123.459582853459,-24.0776824860874,14.6961515233309
"CD2A2_HUMAN-->NPM_HUMAN",-123.459582853459,-24.0776824860874,14.6961515233309
"SRC_HUMAN-->EGFR_HUMAN",-123.459582853459,-24.0776824860874,14.6961515233309
"SRC_HUMAN-->GAB1_HUMAN",-123.459582853459,-24.0776824860874,14.6961515233309
"EP300_HUMAN-->H31_HUMAN",-123.459582853459,-24.0776824860874,14.6961515233309
"H31_HUMAN-->CAF1B_HUMAN",-123.459582853459,-24.0776824860874,14.6961515233309
"CCNE1_HUMAN-->RB_HUMAN",-123.459582853459,-24.0776824860874,14.6961515233309
"CDN1B_HUMAN-->CCNE1_HUMAN",-123.459582853459,-24.0776824860874,14.6961515233309
"BRCA1_HUMAN-->P53_HUMAN",-123.459582853459,-24.0776824860874,14.6961515233309
"HIF1A_HUMAN-->HSP74_HUMAN",-123.459582853459,-24.0776824860874,14.6961515233309
"HSP74_HUMAN-->CHIP_HUMAN",-123.459582853459,-24.0776824860874,14.6961515233309
"A4D1G0_HUMAN-->CCND3_HUMAN",-123.459582853459,-24.0776824860874,14.6961515233309
"CCND3_HUMAN-->CDK4_HUMAN",-123.459582853459,-24.0776824860874,14.6961515233309
"SP1_HUMAN-->G4XH65_HUMAN",-122.560874664328,-17.6584111276714,4.97118728135644
"CDC37_HUMAN-->HS90A_HUMAN",-122.560874664328,-17.6584111276714,4.97118728135644
"CDK4_HUMAN-->CDC37_HUMAN",-122.560874664328,-17.6584111276714,4.97118728135644
"SP1_HUMAN-->EP300_HUMAN",-122.560874664328,-17.6584111276714,4.97118728135644
"MDM2_HUMAN-->K7PPA8_HUMAN",-122.560874664328,-17.6584111276714,4.97118728135644
"UBP7_HUMAN-->DNMT1_HUMAN",-122.560874664328,-17.6584111276714,4.97118728135644
"CCND1_HUMAN-->A4D1G0_HUMAN",-122.560874664328,-17.6584111276714,4.97118728135644
"CD2A2_HUMAN-->P53_HUMAN",-122.560874664328,-17.6584111276714,4.97118728135644
"B0LPE5_HUMAN-->GSK3A_HUMAN",-122.560874664328,-17.6584111276714,4.97118728135644
"MDM2_HUMAN-->B0LPE5_HUMAN",-122.560874664328,-17.6584111276714,4.97118728135644
"A2RUM7_HUMAN-->N0E4C7_HUMAN",-122.560874664328,-17.6584111276714,4.97118728135644
"CSK21_HUMAN-->XRCC1_HUMAN",-122.560874664328,-17.6584111276714,4.97118728135644
"MDM2_HUMAN-->A2RUM7_HUMAN",-122.560874664328,-17.6584111276714,4.97118728135644
"N0E4C7_HUMAN-->CSK21_HUMAN",-122.560874664328,-17.6584111276714,4.97118728135644
"CDN1A_HUMAN-->CCNE1_HUMAN",-122.560874664328,-17.6584111276714,4.97118728135644
"RAGP1_HUMAN-->UBC9_HUMAN",-122.560874664328,-17.6584111276714,4.97118728135644
"SUMO1_HUMAN-->RAGP1_HUMAN",-122.560874664328,-17.6584111276714,4.97118728135644
"CUL1_HUMAN-->NEDD8_HUMAN",-122.560874664328,-17.6584111276714,4.97118728135644
"NEDD8_HUMAN-->P53_HUMAN",-122.560874664328,-17.6584111276714,4.97118728135644
"RBX1_HUMAN-->CUL1_HUMAN",-122.560874664328,-17.6584111276714,4.97118728135644
"UB2D2_HUMAN-->RBX1_HUMAN",-122.560874664328,-17.6584111276714,4.97118728135644
"CCNE1_HUMAN-->CDN1A_HUMAN",-122.560874664328,-17.6584111276714,4.97118728135644
"MDM2_HUMAN-->EP300_HUMAN",-121.450330247598,-10.0996069349299,-4.67588595691639
"CUL2_HUMAN-->VHL_HUMAN",-121.450330247598,-10.0996069349299,-4.67588595691639
"HIF1A_HUMAN-->EP300_HUMAN",-121.450330247598,-10.0996069349299,-4.67588595691639
"RBX1_HUMAN-->CUL2_HUMAN",-121.450330247598,-10.0996069349299,-4.67588595691639
"VHL_HUMAN-->HIF1A_HUMAN",-121.450330247598,-10.0996069349299,-4.67588595691639
"SUMO1_HUMAN-->HIPK2_HUMAN",-121.450330247598,-10.0996069349299,-4.67588595691639
"D0VY79_HUMAN-->EGLN1_HUMAN",-121.450330247598,-10.0996069349299,-4.67588595691639
"EP300_HUMAN-->D0VY79_HUMAN",-121.450330247598,-10.0996069349299,-4.67588595691639
"CDN1A_HUMAN-->CDK4_HUMAN",-121.450330247598,-10.0996069349299,-4.67588595691639
"MDM2_HUMAN-->CDN1A_HUMAN",-121.450330247598,-10.0996069349299,-4.67588595691639
"K7PPA8_HUMAN-->ZN363_HUMAN",-121.450330247598,-10.0996069349299,-4.67588595691639
"EP300_HUMAN-->NCOA3_HUMAN",-121.450330247598,-10.0996069349299,-4.67588595691639
"NCOA3_HUMAN-->G4XH65_HUMAN",-121.450330247598,-10.0996069349299,-4.67588595691639
"MDM2_HUMAN-->P73_HUMAN",-121.450330247598,-10.0996069349299,-4.67588595691639
"P73_HUMAN-->EP300_HUMAN",-121.450330247598,-10.0996069349299,-4.67588595691639
"AXIN1_HUMAN-->CTNB1_HUMAN",-121.450330247598,-10.0996069349299,-4.67588595691639
"B0LPE5_HUMAN-->GSK3B_HUMAN",-121.450330247598,-10.0996069349299,-4.67588595691639
"GSK3B_HUMAN-->AXIN1_HUMAN",-121.450330247598,-10.0996069349299,-4.67588595691639
"UBC9_HUMAN-->PIAS1_HUMAN",-119.93943794055,-1.43473463579797,-13.549288179395
"CCND3_HUMAN-->A4D1G0_HUMAN",-119.93943794055,-1.43473463579797,-13.549288179395
"CDK4_HUMAN-->CCND3_HUMAN",-119.93943794055,-1.43473463579797,-13.549288179395
"BRCA1_HUMAN-->UIMC1_HUMAN",-119.93943794055,-1.43473463579797,-13.549288179395
"CCND1_HUMAN-->CDN1B_HUMAN",-119.93943794055,-1.43473463579797,-13.549288179395
