"","V1","V2"
"EGF_HUMAN-->EGFR_HUMAN",-122.149296630417,-50.1290345756389
"EGF_HUMAN-->S10A4_HUMAN",-122.149296630417,-50.1290345756389
"S10A4_HUMAN-->MYH9_HUMAN",-122.149296630417,-50.1290345756389
"K7PPA8_HUMAN-->MDM2_HUMAN",-122.149296630417,-50.1290345756389
"MDM2_HUMAN-->P53_HUMAN",-122.149296630417,-50.1290345756389
"S10A4_HUMAN-->K7PPA8_HUMAN",-122.149296630417,-50.1290345756389
"K7PPA8_HUMAN-->SIR1_HUMAN",-122.149296630417,-50.1290345756389
"MDM2_HUMAN-->MDM4_HUMAN",-122.149296630417,-50.1290345756389
"MDM4_HUMAN-->P53_HUMAN",-122.149296630417,-50.1290345756389
"CD2A2_HUMAN-->CDK4_HUMAN",-122.149296630417,-50.1290345756389
"CDK4_HUMAN-->RB_HUMAN",-122.149296630417,-50.1290345756389
"MDM2_HUMAN-->CD2A2_HUMAN",-122.149296630417,-50.1290345756389
"EP300_HUMAN-->P53_HUMAN",-122.149296630417,-50.1290345756389
"K7PPA8_HUMAN-->EP300_HUMAN",-122.149296630417,-50.1290345756389
"K7PPA8_HUMAN-->UBP7_HUMAN",-122.149296630417,-50.1290345756389
"UBP7_HUMAN-->P53_HUMAN",-122.149296630417,-50.1290345756389
"K7PPA8_HUMAN-->MDM4_HUMAN",-122.149296630417,-50.1290345756389
"MDM4_HUMAN-->MDM2_HUMAN",-122.149296630417,-50.1290345756389
"MDM2_HUMAN-->RB_HUMAN",-121.432386562357,-43.7258728562826
"UBP7_HUMAN-->MDM2_HUMAN",-121.432386562357,-43.7258728562826
"MDM2_HUMAN-->UB2D2_HUMAN",-121.432386562357,-43.7258728562826
"UB2D2_HUMAN-->CHIP_HUMAN",-121.432386562357,-43.7258728562826
"MDM2_HUMAN-->UBP7_HUMAN",-121.432386562357,-43.7258728562826
"UB2D2_HUMAN-->CBL_HUMAN",-121.432386562357,-43.7258728562826
"CCND1_HUMAN-->RB_HUMAN",-121.432386562357,-43.7258728562826
"CDK4_HUMAN-->CCND1_HUMAN",-121.432386562357,-43.7258728562826
"MDM2_HUMAN-->SUMO1_HUMAN",-121.432386562357,-43.7258728562826
"SUMO1_HUMAN-->P53_HUMAN",-121.432386562357,-43.7258728562826
"EP300_HUMAN-->SP1_HUMAN",-121.432386562357,-43.7258728562826
"SP1_HUMAN-->HDAC1_HUMAN",-121.432386562357,-43.7258728562826
"EP300_HUMAN-->G4XH65_HUMAN",-121.432386562357,-43.7258728562826
"G4XH65_HUMAN-->SRC_HUMAN",-121.432386562357,-43.7258728562826
"SRC_HUMAN-->FAK1_HUMAN",-121.432386562357,-43.7258728562826
"SRC_HUMAN-->HNRPK_HUMAN",-121.432386562357,-43.7258728562826
"S10A4_HUMAN-->MDM2_HUMAN",-121.432386562357,-43.7258728562826
"S10A4_HUMAN-->P53_HUMAN",-121.432386562357,-43.7258728562826
"EP300_HUMAN-->JUN_HUMAN",-121.432386562357,-43.7258728562826
"EP300_HUMAN-->HIF1A_HUMAN",-121.432386562357,-43.7258728562826
"HIF1A_HUMAN-->HS90A_HUMAN",-121.432386562357,-43.7258728562826
"BRCA1_HUMAN-->BARD1_HUMAN",-121.432386562357,-43.7258728562826
"G4XH65_HUMAN-->BRCA1_HUMAN",-121.432386562357,-43.7258728562826
"SRC_HUMAN-->SHC1_HUMAN",-121.432386562357,-43.7258728562826
"G4XH65_HUMAN-->HS90A_HUMAN",-121.434605234764,-35.7854419679809
"SRC_HUMAN-->KHDR1_HUMAN",-121.434605234764,-35.7854419679809
"SUMO1_HUMAN-->PIAS1_HUMAN",-121.434605234764,-35.7854419679809
"A4D1G0_HUMAN-->RB_HUMAN",-121.434605234764,-35.7854419679809
"CD2A2_HUMAN-->A4D1G0_HUMAN",-121.434605234764,-35.7854419679809
"K7PPA8_HUMAN-->SP1_HUMAN",-121.434605234764,-35.7854419679809
"G4XH65_HUMAN-->SP1_HUMAN",-121.434605234764,-35.7854419679809
"SP1_HUMAN-->P53_HUMAN",-121.434605234764,-35.7854419679809
