"","V1","V2"
"EGF_HUMAN-->EGFR_HUMAN",-72.9218187327869,-30.8812323007474
"EGF_HUMAN-->S10A4_HUMAN",-72.9218187327869,-30.8812323007474
"S10A4_HUMAN-->MYH9_HUMAN",-72.9218187327869,-30.8812323007474
"K7PPA8_HUMAN-->MDM2_HUMAN",-72.9218187327869,-30.8812323007474
"MDM2_HUMAN-->P53_HUMAN",-72.9218187327869,-30.8812323007474
"S10A4_HUMAN-->K7PPA8_HUMAN",-72.9218187327869,-30.8812323007474
"K7PPA8_HUMAN-->SIR1_HUMAN",-72.9218187327869,-30.8812323007474
"MDM2_HUMAN-->MDM4_HUMAN",-72.9218187327869,-30.8812323007474
"MDM4_HUMAN-->P53_HUMAN",-72.9218187327869,-30.8812323007474
"CD2A2_HUMAN-->CDK4_HUMAN",-72.9218187327869,-30.8812323007474
"CDK4_HUMAN-->RB_HUMAN",-72.9218187327869,-30.8812323007474
"MDM2_HUMAN-->CD2A2_HUMAN",-72.9218187327869,-30.8812323007474
"EP300_HUMAN-->P53_HUMAN",-72.9218187327869,-30.8812323007474
"K7PPA8_HUMAN-->EP300_HUMAN",-72.9218187327869,-30.8812323007474
"K7PPA8_HUMAN-->UBP7_HUMAN",-72.9218187327869,-30.8812323007474
"UBP7_HUMAN-->P53_HUMAN",-72.9218187327869,-30.8812323007474
"K7PPA8_HUMAN-->MDM4_HUMAN",-72.9218187327869,-30.8812323007474
"MDM4_HUMAN-->MDM2_HUMAN",-72.9218187327869,-30.8812323007474
"MDM2_HUMAN-->RB_HUMAN",-72.6031894405438,-27.1149900355198
"UBP7_HUMAN-->MDM2_HUMAN",-72.6031894405438,-27.1149900355198
"MDM2_HUMAN-->UB2D2_HUMAN",-72.6031894405438,-27.1149900355198
"UB2D2_HUMAN-->CHIP_HUMAN",-72.6031894405438,-27.1149900355198
"MDM2_HUMAN-->UBP7_HUMAN",-72.6031894405438,-27.1149900355198
"UB2D2_HUMAN-->CBL_HUMAN",-72.6031894405438,-27.1149900355198
"CCND1_HUMAN-->RB_HUMAN",-72.6031894405438,-27.1149900355198
"CDK4_HUMAN-->CCND1_HUMAN",-72.6031894405438,-27.1149900355198
"MDM2_HUMAN-->SUMO1_HUMAN",-72.6031894405438,-27.1149900355198
"SUMO1_HUMAN-->P53_HUMAN",-72.6031894405438,-27.1149900355198
"EP300_HUMAN-->SP1_HUMAN",-72.6031894405438,-27.1149900355198
"SP1_HUMAN-->HDAC1_HUMAN",-72.6031894405438,-27.1149900355198
"EP300_HUMAN-->G4XH65_HUMAN",-72.6031894405438,-27.1149900355198
"G4XH65_HUMAN-->SRC_HUMAN",-72.6031894405438,-27.1149900355198
"SRC_HUMAN-->FAK1_HUMAN",-72.6031894405438,-27.1149900355198
"SRC_HUMAN-->HNRPK_HUMAN",-72.6031894405438,-27.1149900355198
"S10A4_HUMAN-->MDM2_HUMAN",-72.6031894405438,-27.1149900355198
"S10A4_HUMAN-->P53_HUMAN",-72.6031894405438,-27.1149900355198
"EP300_HUMAN-->JUN_HUMAN",-72.6031894405438,-27.1149900355198
"EP300_HUMAN-->HIF1A_HUMAN",-72.6031894405438,-27.1149900355198
"HIF1A_HUMAN-->HS90A_HUMAN",-72.6031894405438,-27.1149900355198
"BRCA1_HUMAN-->BARD1_HUMAN",-72.6031894405438,-27.1149900355198
"G4XH65_HUMAN-->BRCA1_HUMAN",-72.6031894405438,-27.1149900355198
"SRC_HUMAN-->SHC1_HUMAN",-72.6031894405438,-27.1149900355198
