"","V1","V2","V3","V4"
"1433G_HUMAN---3BP5L_HUMAN",-37.1081623992193,-2.13424911435946,-7.84811723104429,1.18594027242379
"1433G_HUMAN---AFAD_HUMAN",-26.9183625514145,24.319565836188,10.4632180659855,3.16708690187047
"1433G_HUMAN---ANS1A_HUMAN",-26.9183625514145,24.319565836188,10.4632180659855,3.16708690187047
"1433G_HUMAN---ARHG7_HUMAN",-37.1081623992193,-2.13424911435946,-7.84811723104429,1.18594027242379
"1433G_HUMAN---BCLF1_HUMAN",-26.9183625514145,24.319565836188,10.4632180659855,3.16708690187047
"1433G_HUMAN---CDK16_HUMAN",-37.1081623992193,-2.13424911435946,-7.84811723104429,1.18594027242379
"1433G_HUMAN---CLAP1_HUMAN",-26.9183625514145,24.319565836188,10.4632180659855,3.16708690187047
"1433G_HUMAN---CRTC2_HUMAN",-37.1081623992193,-2.13424911435946,-7.84811723104429,1.18594027242379
"1433G_HUMAN---DYR1A_HUMAN",-37.1081623992193,-2.13424911435946,-7.84811723104429,1.18594027242379
"1433G_HUMAN---E41L2_HUMAN",-26.9183625514145,24.319565836188,10.4632180659855,3.16708690187047
"1433G_HUMAN---EDC3_HUMAN",-37.1081623992193,-2.13424911435946,-7.84811723104429,1.18594027242379
"1433G_HUMAN---FA53C_HUMAN",-26.9183625514145,24.319565836188,10.4632180659855,3.16708690187047
"1433G_HUMAN---GSK3A_HUMAN",-37.1081623992193,-2.13424911435946,-7.84811723104429,1.18594027242379
"1433G_HUMAN---HDAC4_HUMAN",-25.5530517653968,-22.7481640641064,15.6277238543199,-5.04027516764573
"1433G_HUMAN---LSR_HUMAN",-26.9183625514145,24.319565836188,10.4632180659855,3.16708690187047
"1433G_HUMAN---MARK2_HUMAN",-26.9183625514145,24.319565836188,10.4632180659855,3.16708690187047
"1433G_HUMAN---MFAP1_HUMAN",-37.1081623992193,-2.13424911435946,-7.84811723104429,1.18594027242379
"1433G_HUMAN---PANK2_HUMAN",-26.9183625514145,24.319565836188,10.4632180659855,3.16708690187047
"1433G_HUMAN---PPIG_HUMAN",-26.9183625514145,24.319565836188,10.4632180659855,3.16708690187047
"1433G_HUMAN---PRP4B_HUMAN",-26.9183625514145,24.319565836188,10.4632180659855,3.16708690187047
"1433G_HUMAN---SMAG2_HUMAN",-26.9183625514145,24.319565836188,10.4632180659855,3.16708690187047
"1433G_HUMAN---SON_HUMAN",-37.1081623992193,-2.13424911435946,-7.84811723104429,1.18594027242379
"1433G_HUMAN---SRPK1_HUMAN",-25.5530517653968,-22.7481640641064,15.6277238543199,-5.04027516764573
"1433G_HUMAN---SRRM2_HUMAN",-26.9183625514145,24.319565836188,10.4632180659855,3.16708690187047
"1433G_HUMAN---TR150_HUMAN",-37.1081623992193,-2.13424911435946,-7.84811723104429,1.18594027242379
"1433G_HUMAN---TRA2A_HUMAN",-26.9183625514145,24.319565836188,10.4632180659855,3.16708690187047
"1433G_HUMAN---UBP8_HUMAN",-37.1081623992193,-2.13424911435946,-7.84811723104429,1.18594027242379
"1433G_HUMAN---ZN638_HUMAN",-26.9183625514145,24.319565836188,10.4632180659855,3.16708690187047
"1433G_HUMAN---ZO2_HUMAN",-26.9183625514145,24.319565836188,10.4632180659855,3.16708690187047
